,name,Top 100,end,change
0,Pharrell Williams - Happy,55,394k,+21%
1,Katy Perry - Dark Horse,160,254k,-10%
2,Jason Derulo - Talk Dirty,56,249k,-7%
3,John Legend - All of Me,138,196k,+22%
4,Bastille - Pompeii,161,139k,-4%
5,Aloe Blacc - The Man,75,133k,+3%
6,Lorde - Team,160,116k,-3%
7,A Great Big World - Say Something,111,120k,-19%
8,Pitbull - Timber,139,109k,-9%
9,Idina Menzel - Let It Go,89,117k,-11%
10,Beyoncé - Drunk in Love,66,111k,-3%
11,Passenger - Let Her Go,161,99k,-22%
12,OneRepublic - Counting Stars,161,85k,-14%
13,DJ Snake & Lil Jon - Turn Down For What,66,76k,-0%
14,Avicii - Hey Brother,92,70k,+4%
15,American Authors - Best Day of My Life,103,71k,+7%
16,Tegan and Sara & The Lonely Island - Everything Is...,17,70k,+12%
17,Brantley Gilbert - Bottoms Up,69,64k,+3%
18,One Direction - Story Of My Life,120,60k,-11%
19,Eminem - The Monster,118,60k,-12%
20,Cole Swindell - Chillin' It,157,64k,+18%
21,Kid Ink - Show Me,112,65k,+5%
22,Demi Lovato - Neon Lights,44,59k,-6%
23,Miley Cyrus - Adore You,85,66k,-21%
24,Lorde - Royals,161,56k,-15%
25,Imagine Dragons - Radioactive,161,50k,-11%
26,Imagine Dragons - Demons,161,50k,-11%
27,Ellie Goulding - Burn,147,51k,-10%
28,John Newman - Love Me Again,100,44k,-1%
29,The Fray - Love Don't Die,61,41k,+15%
30,Luke Bryan - Drink a Beer,110,46k,-0%
31,Katy Perry - Roar,161,43k,-8%
32,Florida Georgia Line - This Is How We Roll,76,42k,+28%
33,"Kristen Bell, Agatha Lee Monn & Katie Lopez - Do Y...",87,46k,-22%
34,Christina Perri - Human,48,39k,+33%
35,Eric Church - Give Me Back My Hometown,46,44k,-25%
36,Martin Garrix - Animals,147,41k,+3%
37,Keith Urban - Cop Car,29,41k,+9%
38,Avicii - Wake Me Up,161,39k,-8%
39,Sara Bareilles - Brave,161,38k,-11%
40,YG - My Nigga,151,35k,-4%
41,Zendaya - Replay,155,37k,+1%
42,Bruno Mars - Young Girls,36,35k,-6%
43,Thomas Rhett - Get Me Some of That,56,32k,+17%
44,Blake Shelton - Doin' What She Likes,38,33k,-0%
45,Demi Lovato - Let It Go,91,34k,-9%
46,Shakira - Can't Remember To Forget You,40,33k,-12%
47,The Chainsmokers - #Selfie,5,22k,+159%
48,Jerrod Niemann - Drink to That All Night,56,31k,+9%
49,David Nail - Whatever She's Got,154,33k,-18%
50,AWOLNATION - Sail,161,33k,-5%
51,Lorde - Glory and Gore,7,25k,+63%
52,Daft Punk - Get Lucky,98,30k,-14%
53,MKTO - Classic,16,28k,+4%
54,Cash Cash - Take Me Home,26,27k,+4%
55,Ty Dolla $ign - Paranoid,36,28k,+3%
56,Dierks Bentley - I Hold On,48,24k,+4%
57,Chris Brown - Loyal,29,28k,+5%
58,Jason Aldean - When She Says Baby,90,28k,-7%
59,Imagine Dragons - On Top of the World,17,24k,+16%
60,Dan + Shay - 19 You + Me,55,27k,+9%
61,Bruno Mars - Treasure,121,26k,-28%
62,Miley Cyrus - Wrecking Ball,161,25k,-21%
63,Rascal Flatts - Rewind,39,27k,+4%
64,Macklemore & Ryan Lewis - White Walls,144,27k,-24%
65,Schoolboy Q - Man of the Year,16,23k,+39%
66,Mike Will Made-It - 23,158,24k,-18%
67,Frankie Ballard - Helluva Life,40,25k,+1%
68,Daughtry - Waiting For Superman,100,23k,-1%
69,Robin Thicke - Blurred Lines,161,22k,-5%
70,The 1975 - Chocolate,17,23k,+5%
71,Florida Georgia Line - Cruise,156,21k,-7%
72,Bruno Mars - Locked Out of Heaven,32,22k,-34%
73,Lady Gaga - Applause,146,18k,+3%
74,Katy Perry - Unconditionally,125,21k,-21%
75,The Neighbourhood - Sweater Weather,161,23k,-22%
76,Luke Bryan - That's My Kind of Night,156,20k,-2%
77,Trey Songz - Na Na,18,22k,+14%
78,Lady Antebellum - Compass,111,20k,-5%
79,Young Thug - Stoner,14,22k,-7%
80,Scotty McCreery - See You Tonight,38,21k,+3%
81,Arctic Monkeys - Do I Wanna Know,35,20k,-1%
82,Macklemore & Ryan Lewis - Can't Hold Us,137,19k,-10%
83,Zedd - Stay the Night,161,19k,-12%
84,Fall Out Boy - My Songs Know What You Did In the D...,141,18k,-3%
85,Capital Cities - Safe and Sound,156,18k,-11%
86,U2 - Ordinary Love,8,34k,+448%
87,SoMo - Ride,52,21k,-8%
88,Eric Paslay - Friday Night,29,18k,-18%
89,Beyoncé - Partition,19,18k,-5%
90,Eminem - Rap God,128,19k,-7%
91,Hillsong United - Oceans,15,18k,-4%
92,Beyoncé - XO,61,18k,-23%
93,Jason Aldean - Night Train,85,18k,-13%
94,Schoolboy Q - Collard Greens,13,17k,+37%
95,"Drake - Hold On, We're Going Home",160,18k,-13%
96,Kristen Bell & Idina Menzel - For the First Time i...,79,20k,-33%
97,Cole Swindell - Hope You Get Lonely Tonight,14,19k,+6%
98,P!nk - Just Give Me a Reason,92,17k,-13%
99,T-Pain - Up Down,18,18k,-0%
100,We Are Toonz - Drop That #NaeNae,2,16k,+235%
101,Austin Mahone - Mmm Yeah,14,15k,-1%
102,Miranda Lambert - Automatic,13,20k,-61%
103,Brett Eldredge - Beat of the Music,,17k,+2%
104,Fitz & The Tantrums - The Walker,1,15k,+8%
105,Bruno Mars - When I Was Your Man,46,17k,-19%
106,Bruno Mars - Just the Way You Are,16,16k,-31%
107,Florida Georgia Line - Stay,116,16k,-11%
108,Randy Houser - Goodnight Kiss,,16k,-7%
109,Far East Movement - The Illest,,12k,+116%
110,Imagine Dragons - It's Time,1,14k,-2%
111,Josh Gad - In Summer,43,16k,-18%
112,Christina Perri - A Thousand Years,6,15k,-12%
113,Hunter Hayes - Invisible,16,16k,-14%
114,Lady Gaga - Do What U Want,115,16k,-16%
115,Drake - All Me,126,16k,-11%
116,Schoolboy Q - Break the Bank,6,14k,+140%
117,Sage the Gemini - Gas Pedal,133,15k,-12%
118,Ylvis - The Fox,130,14k,-13%
119,Miley Cyrus - We Can't Stop,117,14k,-12%
120,Disclosure - Latch,,15k,+0%
121,Paramore - Ain't It Fun,2,13k,+61%
122,Naughty Boy - La La La,,14k,+34%
123,Tim McGraw - Lookin' For That Girl,10,14k,-6%
124,Macklemore & Ryan Lewis - Thrift Shop,77,13k,-14%
125,Tyler Farr - Whiskey in My Water,,15k,-1%
126,Mumford & Sons - I Will Wait,6,15k,-18%
127,Neon Trees - Sleeping With a Friend,6,13k,+19%
128,Jhene Aiko - The Worst,,16k,-1%
129,Kacey Musgraves - Follow Your Arrow,23,15k,-20%
130,Danielle Bradbery - The Heart of Dixie,2,13k,+3%
131,Justin Timberlake - Mirrors,71,13k,-13%
132,Selena Gomez - Slow Down,116,15k,-18%
133,Sevyn Streeter - It Won't Stop,67,15k,-12%
134,Jake Owen - Beachin',3,12k,+36%
135,Darius Rucker - Wagon Wheel,61,13k,-9%
136,Kristen Bell & Santino Fontana - Love Is an Open D...,23,14k,-21%
137,Eric Church - The Outsiders,78,16k,-36%
138,Coldplay - Paradise,,9k,+97%
139,Schoolboy Q - Yay Yay,4,12k,+165%
140,Cassadee Pope - Wasting All These Tears,134,14k,-3%
141,Jon Pardi - Up All Night,50,12k,+0%
142,U2 - Invisible,11,18k,+46%
143,Jason Derulo - Marry Me,119,14k,-17%
144,Zedd - Clarity,55,11k,+13%
145,JAY Z - Holy Grail,139,13k,-17%
146,Kip Moore - Young Love,7,13k,-11%
147,Blake Shelton - Boys 'Round Here,36,11k,-3%
148,Keith Urban & Miranda Lambert - We Were Us,108,11k,+0%
149,Beck - Blue Moon,,12k,+118%
150,Usher - Yeah,,12k,-12%
151,Drake - The Language,17,13k,-9%
152,Miley Cyrus - Party In the U.S.A.,,12k,-16%
153,Rihanna - Stay,25,10k,-15%
154,B.o.B - HeadBand,113,14k,-12%
155,Romeo Santos - Odio,8,12k,-10%
156,Beyoncé - ***Flawless,5,13k,-12%
157,Christina Perri - I Dont Wanna Break,2,13k,-41%
158,Kendrick Lamar - M.A.A.D City,12,15k,-9%
159,Kongos - Come With Me Now,,11k,+49%
160,Macklemore & Ryan Lewis - Same Love,56,12k,-19%
161,Flo Rida - Low,,12k,-18%
162,Luke Bryan - Play It Again,,6k,+9%
163,Chase Rice - Ready Set Roll,26,12k,+3%
164,Diddy - Dirty Money & Skylar Grey - Coming Home,7,12k,-25%
165,Calvin Harris - Thinking About You,,12k,-11%
166,Justin Bieber - Confident,12,12k,-14%
167,Phantogram - Fall In Love,,11k,+39%
168,Pitbull - Feel This Moment,1,8k,+48%
169,Rick Ross - The Devil Is a Lie,5,12k,-27%
170,Demi Lovato - Heart Attack,,12k,-22%
171,Cole Swindell - Ain't Worth the Whiskey,11,15k,-22%
172,Justin Moore - Lettin' the Night Roll,4,12k,-10%
173,Marky Mark and the Funky Bunch & Loleatta Holloway...,,11k,-27%
174,Selena Gomez - Come & Get It,5,12k,-16%
175,2 Chainz & Wiz Khalifa - We Own It,35,11k,-19%
176,Ellie Goulding - Explosions,15,14k,-45%
177,YG - Who Do You Love,,7k,
178,Beck - Waking Light,2,12k,+108%
179,Eminem - Berzerk,126,11k,-13%
180,Beck - Wave,2,14k,
181,Zac Brown Band - Sweet Annie,80,11k,-29%
182,Phil Collins - In the Air Tonight,,11k,-14%
183,Sublime - Santeria,,11k,-18%
184,Kirko Bangz - Hoe,,12k,
185,Eminem - Lose Yourself,,10k,-5%
186,Justin Timberlake - SexyBack,,9k,-2%
187,The Fray - How to Save a Life,,10k,-7%
188,Sage the Gemini - Red Nose,5,10k,-3%
189,Drake - Started from the Bottom,20,8k,+12%
190,QUE - OG Bobby Johnson,,10k,-8%
191,Luke Bryan - Country Girl,,10k,+3%
192,Ludacris - Party Girls,11,13k,-41%
193,Cole Swindell - Let Me See Ya Girl,,13k,
194,Wiz Khalifa - We Dem Boyz,9,15k,-50%
195,David Guetta & Sia - Titanium,,9k,-8%
196,Eminem - Headlights,7,9k,+102%
197,Phillip Phillips - Home,,8k,+4%
198,New Boyz - Fm$,,6k,-44%
199,Luke Bryan - Crash My Party,36,8k,-7%
200,The Script - Hall of Fame,,10k,-16%
201,3 Doors Down - Kryptonite,,10k,-19%
202,The Cadillac Three - The South,1,7k,+14%
203,Jason Mraz - I'm Yours,,10k,-26%
204,Future - Move That Dope,,11k,
205,Marc Anthony - Vivir Mi Vida,,5k,+6%
206,Anna Kendrick - Cups,49,8k,-8%
207,Hunter Hayes - I Want Crazy,1,9k,-24%
208,NONONO - Pumpin Blood,,9k,+62%
209,Paramore - Still Into You,115,10k,-20%
210,Eli Young Band - Drunk Last Night,112,9k,-14%
211,P!nk - Try,10,8k,-24%
212,Thomas Rhett - It Goes Like This,101,9k,-8%
213,Lana Del Rey - Once Upon a Dream,9,11k,-38%
214,Florida Georgia Line - Round Here,54,8k,-5%
215,"Phillip Phillips - Gone, Gone, Gone",45,9k,-11%
216,Mumford & Sons - Little Lion Man,,9k,-23%
217,The Pretty Reckless - Heaven Knows,,9k,+14%
218,Chris Brown - Love More,94,9k,-13%
219,Justin Timberlake - Rock Your Body,,7k,-9%
220,Lorde - Tennis Court,22,8k,-20%
221,Justin Bieber - All That Matters,48,9k,-18%
222,Panic! At the Disco - Miss Jackson,14,9k,-17%
223,Journey - Don't Stop Believin',,8k,-5%
224,M83 - Midnight City,,8k,-22%
225,JAY Z - Part II,,9k,+31%
226,Justin Timberlake - Suit & Tie,2,6k,-6%
227,David Guetta - Without You,,8k,+16%
228,Lana Del Rey - Summertime Sadness,72,8k,-17%
229,OneRepublic - Good Life,,8k,-23%
230,K. Michelle - Can't Raise a Man,3,10k,-19%
231,Zedd - Find You,9,8k,+1%
232,LMFAO - Party Rock Anthem,,8k,-20%
233,Fall Out Boy - Alone Together,58,8k,-25%
234,One Direction - What Makes You Beautiful,,6k,+8%
235,Little Big Town - Sober,6,5k,-20%
236,will.i.am - Feelin' Myself,,6k,+15%
237,Sara Evans - Slow Me Down,,6k,+14%
238,The Lumineers - Ho Hey,,7k,-19%
239,Aloe Blacc - Wake Me Up,9,6k,-2%
240,Kansas - Carry On Wayward Son,,9k,-12%
241,Bruno Mars - Marry You,4,8k,-31%
242,V.I.C. - Wobble,,5k,+4%
243,Miley Cyrus - Do My Thang,3,6k,-10%
244,Blue Swede - Hooked On a Feeling,,9k,
245,M.I.A. - Paper Planes,,8k,-22%
246,R5 - (I Can't) Forget About You,,8k,+3%
247,Alex Boyé - Let It Go - A...,,4k,
248,The Neighbourhood - Afraid,,8k,-10%
249,Jason Mraz - I Won't Give Up,,8k,-30%
250,Kendrick Lamar - Swimming Pools,,7k,-1%
251,Taylor Swift - I Knew You Were Trouble,,6k,-6%
252,Neil Diamond - Sweet Caroline,,7k,-35%
253,Phil Wickham - This Is Amazing Grace,,6k,-1%
254,Demi Lovato - Give Your Heart a Break,,7k,-22%
255,Thompson Square - Everything I Shouldn't Be Thinki...,,6k,-4%
256,Josh Thompson - Cold Beer With Your Name On It,,7k,+45%
257,The Piano Guys - Let It Go,,10k,
258,Hinder - Lips of an Angel,,8k,-27%
259,Britney Spears - Work Bitch,95,7k,-10%
260,Maroon 5 - Love Somebody,23,6k,+12%
261,The Goo Goo Dolls - Come to Me,2,7k,-22%
262,Luke Bryan - Drunk On You,,8k,-19%
263,Joe Nichols - Sunny and 75,91,6k,+1%
264,Miranda Lambert - The House That Built Me,,7k,-22%
265,Billy Currington - We Are Tonight,,6k,+14%
266,Bruno Mars - Gorilla,76,8k,-37%
267,Beyoncé - Mine,21,8k,-19%
268,Cage the Elephant - Come a Little Closer,,6k,+18%
269,Beyoncé - Halo,,7k,-24%
270,Coldplay - Viva la Vida,,6k,+25%
271,Colbie Caillat - Hold On,8,9k,-40%
272,Jason Aldean - Dirt Road Anthem,,5k,+2%
273,Blake Shelton - Mine Would Be You,90,6k,-35%
274,The Black Eyed Peas - I Gotta Feeling,,6k,-11%
275,Guns N' Roses - Welcome to the Jungle,,6k,-16%
276,Lynyrd Skynyrd - Free Bird,,6k,-23%
277,Katy Perry - Firework,,5k,+5%
278,Miranda Lambert - Mama's Broken Heart,2,6k,-1%
279,Foster the People - Coming of Age,4,7k,-5%
280,Warren G - Regulate,,7k,+59%
281,Jamie Grace - Beautiful Day,,6k,+1%
282,Lee Ann Womack - I Hope You Dance,,7k,-34%
283,One Direction - Midnight Memories,15,5k,-34%
284,Tim McGraw - Highway Don't Care,4,5k,-7%
285,Rick Ross - War Ready,4,8k,-49%
286,Kanye West - Black Skinhead,,7k,+40%
287,AJR - I'm Ready,,6k,+9%
288,Rihanna - We Found Love,,6k,-26%
289,Kari Jobe - Forever,3,18k,
290,Craig Morgan - Wake Up Lovin' You,,5k,+3%
291,American Authors - Trouble,2,21k,
292,Ariana Grande - The Way,22,6k,-27%
293,Of Monsters and Men - Little Talks,,5k,-8%
294,Dr. Dre - The Next Episode,,5k,+16%
295,MercyMe - Shake,,7k,+18%
296,Bon Jovi - Wanted Dead or Alive,,7k,-22%
297,AC/DC - Back In Black,,4k,-12%
298,Parmalee - Carolina,112,5k,-4%
299,Cole Swindell - Hey Y'all,,11k,
300,J Cole - She Knows,,7k,-15%
301,Drake - Worst Behavior,3,7k,-2%
302,Zac Brown Band - Chicken Fried,,4k,-16%
303,Eminem - Survival,81,6k,-22%
304,Birdy - Skinny Love,,6k,-20%
305,Katy Perry - Last Friday Night,,5k,
306,Gavin DeGraw - Not Over You,,6k,-29%
307,Maroon 5 - One More Night,,4k,-7%
308,Bruno Mars - Grenade,3,5k,-38%
309,Nicki Minaj - Super Bass,,5k,-13%
310,Fitz & The Tantrums - Out of My League,,5k,-8%
311,Guns N' Roses - Paradise City,,5k,-13%
312,Enrique Iglesias - I'm a Freak,7,8k,+56%
313,Queen - Bohemian Rhapsody,,5k,+5%
314,Tiësto - Red Lights,3,4k,-22%
315,Michael Franti & Spearhead - Say Hey,,5k,-28%
316,Rich Homie Quan - Type of Way,5,5k,-20%
317,Romeo Santos - Track 5,2,6k,-77%
318,Bastille - Bad Blood,,5k,+3%
319,Queen - Fat Bottomed Girls,,5k,-25%
320,LMFAO - Sexy and I Know It,,4k,-20%
321,The Script - Breakeven,,5k,-21%
322,Justin Timberlake - Drink You Away,6,5k,-4%
323,Carrie Underwood - Blown Away,1,4k,-5%
324,Dallas Smith - Tippin' Point,,5k,+16%
325,The Fray - Hurricane,1,6k,-41%
326,Mandisa - Overcomer,,4k,-9%
327,Hunter Hayes - Wanted,1,5k,-38%
328,Sir Mix-A-Lot - Baby Got Back,,4k,-17%
329,Bruno Mars - Count On Me,3,4k,-42%
330,Lana Del Rey & Cedric Gervais - Summertime Sadness,59,4k,-17%
331,Jason Star - Talk Dirty,,5k,
332,Romeo Santos - Propuesta Indecente,,9k,+20%
333,Jamie Lynn Spears - How Could I Want More,9,15k,+145%
334,Ram Jam - Black Betty,,5k,-15%
335,Lana Del Rey - Young and Beautiful,54,4k,-8%
336,Dillon Francis & DJ Snake - Get Low,5,10k,-51%
337,Billy Currington - People Are Crazy,,5k,-20%
338,Ozzy Osbourne - Crazy Train,,4k,-15%
339,Jimmy Eat World - The Middle,,5k,-36%
340,Jason Derulo - Ridin' Solo,,5k,-16%
341,Eminem - Not Afraid,,4k,-28%
342,Sara Bareilles - Love Song,,5k,-27%
343,Juicy J - Bounce It,15,4k,-26%
344,Little Mix - Move,4,4k,-34%
345,Enrique Iglesias - El Perdedor,,9k,+57%
346,Ludacris - Move Bitch,,5k,-21%
347,Katy Perry - Hot n Cold,,4k,
348,Journey - Faithfully,,5k,-46%
349,Ty Dolla $ign - Or Nah,,4k,-51%
350,Broken Bells - Holding On for Life,,4k,-46%
351,Jason Derulo - The Other Side,1,4k,+0%
352,Adele - Rolling in the Deep,,4k,-6%
353,Mary Lambert - She Keeps Me Warm,,5k,-15%
354,Janelle Monáe - PrimeTime,,5k,+2%
355,John Mellencamp - Jack & Diane,,4k,-5%
356,AC/DC - Thunderstruck,,4k,+19%
