,name,Top 100,end,change
0,Eminem - The Monster,13,311k,-28%
1,Lorde - Royals,56,187k,-10%
2,OneRepublic - Counting Stars,56,151k,+12%
3,Katy Perry - Roar,56,140k,-11%
4,Pitbull - Timber,34,119k,+36%
5,Avicii - Wake Me Up,56,126k,-14%
6,Miley Cyrus - Wrecking Ball,56,116k,-10%
7,Imagine Dragons - Demons,56,103k,+7%
8,A Great Big World - Say Something,6,158k,+1217%
9,Passenger - Let Her Go,56,115k,-15%
10,Lady Gaga - Applause,56,73k,-3%
11,One Direction - Story Of My Life,15,102k,-67%
12,"Drake - Hold On, We're Going Home",56,76k,-10%
13,Eminem - Berzerk,56,100k,-11%
14,Austin Mahone - Banga Banga,2,13k,
15,Ylvis - The Fox,55,71k,-32%
16,Taylor Swift - Red,5,75k,+509%
17,Mike Will Made-It - 23,53,69k,-2%
18,Luke Bryan - That's My Kind of Night,56,62k,+15%
19,Keith Urban & Miranda Lambert - We Were Us,56,64k,+136%
20,Eric Church - The Outsiders,20,59k,+68%
21,JAY Z - Holy Grail,56,58k,-12%
22,The Neighbourhood - Sweater Weather,56,52k,+6%
23,Jason Derulo - Marry Me,46,50k,-5%
24,Katy Perry - Dark Horse,55,55k,-17%
25,Lady Gaga - Do What U Want,21,49k,+11%
26,Katy Perry - Unconditionally,20,52k,-2%
27,Eminem - Rap God,27,91k,-28%
28,Florida Georgia Line - Stay,31,52k,+21%
29,Macklemore & Ryan Lewis - White Walls,39,43k,+8%
30,Blake Shelton - Mine Would Be You,56,48k,+84%
31,Paramore - Still Into You,56,45k,+9%
32,Eminem - Survival,34,84k,-39%
33,Imagine Dragons - Radioactive,56,37k,-9%
34,YG - My Nigga,46,44k,-6%
35,Bruno Mars - Gorilla,56,40k,-15%
36,Robin Thicke - Blurred Lines,56,37k,-1%
37,Zedd - Stay the Night,56,36k,+14%
38,Florida Georgia Line - Cruise,55,42k,+81%
39,Selena Gomez - Slow Down,56,35k,-4%
40,Ellie Goulding - Burn,42,33k,-9%
41,Cassadee Pope - Wasting All These Tears,56,36k,+16%
42,Sara Bareilles - Brave,56,34k,-7%
43,Capital Cities - Safe and Sound,56,30k,-4%
44,Luke Bryan - Drink a Beer,5,40k,
45,Miley Cyrus - We Can't Stop,56,28k,-14%
46,David Nail - Whatever She's Got,49,33k,-3%
47,AWOLNATION - Sail,56,30k,-17%
48,Britney Spears - Work Bitch,56,40k,+28%
49,Florida Georgia Line - Round Here,36,30k,+118%
50,Justin Timberlake - TKO,52,27k,-0%
51,Thomas Rhett - It Goes Like This,56,37k,-14%
52,Tim McGraw - Southern Girl,46,27k,+67%
53,Drake - All Me,48,27k,-9%
54,Bastille - Pompeii,56,25k,+1%
55,Kacey Musgraves - Follow Your Arrow,5,30k,
56,Lady Gaga - Dope,7,113k,
57,Lady Antebellum - Compass,9,28k,+146%
58,The Band Perry - Don’t Le...,5,26k,+82%
59,Chris Brown - Love More,56,27k,-9%
60,Sage the Gemini - Gas Pedal,56,24k,-16%
61,Taylor Swift - Everything Has Changed,56,24k,-2%
62,Little Big Town - Sober,5,29k,
63,Jason Aldean - Night Train,55,26k,+35%
64,Lana Del Rey - Summertime Sadness,56,21k,+0%
65,Darius Rucker - Wagon Wheel,37,26k,+75%
66,Eli Young Band - Drunk Last Night,56,26k,+2%
67,Travie McCoy - Rough Water,27,22k,+0%
68,Avril Lavigne - Let Me Go,14,22k,+142%
69,Zendaya - Replay,53,21k,-3%
70,Sevyn Streeter - It Won't Stop,22,25k,+37%
71,Eminem - Beautiful Pain,6,37k,
72,Flo Rida - How I Feel,13,27k,+3%
73,Lorde - Team,55,21k,-1%
74,Parmalee - Carolina,56,22k,-10%
75,Hunter Hayes - Everybody's Got Somebody But Me,5,20k,+72%
76,Joe Nichols - Sunny and 75,55,21k,-4%
77,Cole Swindell - Chillin' It,52,20k,-2%
78,B.o.B - HeadBand,45,18k,+0%
79,Martin Garrix - Animals,43,19k,-11%
80,Zac Brown Band - Sweet Annie,18,21k,+15%
81,Justin Bieber - Bad Day,7,81k,
82,Bruno Mars - Treasure,52,17k,-8%
83,Fall Out Boy - My Songs Know What You Did In the D...,52,18k,+0%
84,Britney Spears - Perfume,7,48k,
85,James Wolpert - A Case of You,7,69k,
86,Ben Howard - Oats In the Water,1,,
87,Rihanna - What Now,9,19k,+7%
