,name,Top 100,end,change
0,Lady Gaga - Million Reasons,123.0,146k,
1,ZAYN & Taylor Swift - I Don't Wanna Live Forever,64.0,109k,-19%
2,Ed Sheeran - Shape of You,35.0,114k,-0%
3,Sam Hunt - Body Like a Back Road,9.0,80k,+35%
4,Imagine Dragons - Believer,10.0,48k,+201%
5,The Chainsmokers - Paris,28.0,39k,-4%
6,Migos - Bad and Boujee,91.0,41k,-16%
7,James Arthur - Say You Won't Let Go,104.0,32k,+7%
8,Lady Gaga - Born This Way,5.0,41k,
9,Shawn Mendes - Mercy,117.0,32k,+45%
10,Machine Gun Kelly & Camila Cabello - Bad Things,110.0,34k,-18%
11,Marian Hill - Down,27.0,35k,+3%
12,Lady Gaga - Bad Romance,5.0,38k,
13,The Weeknd - I Feel It Coming,84.0,33k,-2%
14,Rihanna - Love on the Brain,122.0,32k,-0%
15,Clean Bandit - Rockabye,40.0,30k,+8%
16,Lady Gaga - Poker Face,5.0,33k,
17,Big Sean - Bounce Back,93.0,30k,+40%
18,Bruno Mars - 24K Magic,126.0,32k,-10%
19,Noah Cyrus - Make Me,72.0,26k,+14%
20,KYLE - iSpy,40.0,25k,-12%
21,Bruno Mars - That's What I Like,25.0,20k,+71%
22,Jon Bellion - All Time Low,133.0,28k,-20%
23,Amine - Caroline,157.0,26k,+10%
24,Zac Brown Band - My Old Man,7.0,38k,
25,Little Big Town - Better Man,110.0,21k,-14%
26,Julia Michaels - Issues,23.0,19k,+62%
27,Train - Play That Song,112.0,24k,-37%
28,Justin Timberlake - CAN'T STOP THE FEELING,280.0,19k,-0%
29,Hey Violet - Guys My Age,45.0,19k,+74%
30,Drake - Fake Love,109.0,24k,-16%
31,Lady Gaga - Just Dance,5.0,26k,
32,Alessia Cara - Scars To Your Beautiful,156.0,25k,+14%
33,The Chainsmokers - Closer,196.0,24k,-7%
34,Fitz & The Tantrums - HandClap,248.0,22k,+5%
35,Niall Horan - This Town,134.0,22k,-24%
36,The Weeknd - Starboy,141.0,21k,-12%
37,Big Sean - No Favors,7.0,44k,
38,Keith Urban - Blue Ain't Your Color,182.0,18k,+4%
39,Brett Young - In Case You Didn't Know,89.0,15k,+14%
40,Jon Pardi - Dirt on My Boots,127.0,19k,-4%
41,Post Malone - Congratulations,23.0,16k,+4%
42,Bebe Rexha - I Got You,39.0,13k,+68%
43,Lady Gaga - The Edge of Glory,5.0,19k,
44,Rae Sremmurd - Black Beatles,140.0,17k,-23%
45,Maroon 5 - Don't Wanna Know,121.0,18k,-22%
46,John Legend - Love Me Now,112.0,16k,+26%
47,Kaleo - Way Down We Go,73.0,16k,-15%
48,DJ Snake - Let Me Love You,189.0,15k,-23%
49,Ariana Grande & John Legend - Beauty and the Beast,7.0,27k,
50,Lady Gaga - Perfect Illusion,61.0,16k,
51,Sage the Gemini - Now and Later,7.0,13k,+182%
52,Ariana Grande - Side To Side,171.0,15k,-11%
53,Adele - Water Under the Bridge,108.0,14k,+17%
54,Lady Gaga - Telephone,5.0,19k,
55,Michael Ray - Think a Little Less,58.0,12k,-1%
56,Andy Grammer - Fresh Eyes,133.0,13k,-24%
57,twenty one pilots - Heathens,238.0,13k,-7%
58,D.R.A.M. - Broccoli,243.0,13k,-15%
59,Migos - T-Shirt,28.0,11k,-19%
60,Ed Sheeran - Castle on the Hill,35.0,12k,-28%
61,Sia - The Greatest,157.0,11k,-10%
62,Lady Gaga - Paparazzi,5.0,12k,
63,Panic! At the Disco - Death of a Bachelor,52.0,7k,-11%
64,Brantley Gilbert - The Weekend,69.0,11k,-39%
65,Hailee Steinfeld & Grey - Starving,193.0,10k,-11%
66,Beyoncé - Formation,191.0,8k,+76%
67,Maren Morris - My Church,213.0,6k,+4%
68,Calum Scott - Dancing On My Own,39.0,9k,-6%
69,Jason Aldean - Any Ol' Barstool,20.0,8k,+2%
70,Disturbed - The Sound of Silence,390.0,9k,-21%
71,Luke Bryan - Fast,13.0,8k,+15%
72,Dierks Bentley - Black,34.0,9k,-6%
73,Keith Urban - The Fighter,15.0,7k,+49%
74,Chris Brown - Party,47.0,8k,-1%
75,Lady Gaga - Yoü and I,5.0,9k,
76,Thomas Rhett - Star of the Show,133.0,9k,-15%
77,Anna Kendrick & Justin Timberlake - True Colors,35.0,5k,+10%
78,Dan + Shay - When I Pray For You,7.0,12k,
79,Kelsea Ballerini - Yeah Boy,6.0,7k,+16%
80,Starley - Call on Me,9.0,8k,+26%
81,Luke Combs - Hurricane,18.0,7k,-12%
82,Khalid - Location,7.0,7k,+10%
83,Luis Fonsi - Despacito,28.0,8k,+5%
84,Adele - Hello,229.0,7k,+108%
85,Lady Antebellum - You Look Good,21.0,8k,-6%
86,Hillsong Worship - What a Beautiful Name,19.0,8k,-10%
87,Dustin Lynch - Seein' Red,45.0,8k,+1%
88,Travis Scott - goosebumps,23.0,7k,-21%
89,Blake Shelton - A Guy With a Girl,96.0,8k,-14%
90,Rob $Tone - Chill Bill,187.0,7k,-9%
91,Chris Stapleton - Tennessee Whiskey,268.0,8k,-11%
92,The Chainsmokers - Don't Let Me Down,367.0,8k,+9%
93,Ayo Teo - Rolex,1.0,5k,+65%
94,Miranda Lambert - We Should Be Friends,4.0,3k,+21%
95,Adele - Send My Love,248.0,7k,+41%
96,Big Sean - Moves,14.0,8k,+43%
97,Lauren Alaina - Road Less Traveled,36.0,8k,-32%
98,Gucci Mane - Both,56.0,7k,-6%
99,Florida Georgia Line - May We All,187.0,7k,-14%
100,The Weeknd - Party Monster,68.0,7k,-6%
101,Imagine Dragons - Radioactive,248.0,6k,+159%
102,Little Big Town - Girl Crush,323.0,6k,+187%
103,Flume - Say It,16.0,5k,-12%
104,Sia - Cheap Thrills,338.0,7k,-14%
105,Lukas Graham - 7 Years,296.0,7k,+6%
106,Auli'i Cravalho - How Far I'll Go,78.0,8k,-36%
107,Josh Turner - Hometown Girl,1.0,6k,-3%
108,twenty one pilots - Stressed Out,488.0,6k,+3%
109,Reba McEntire - Back to God,15.0,9k,-32%
110,twenty one pilots - Ride,300.0,7k,+3%
111,Andra Day - Rise Up,94.0,6k,+12%
112,Mariah Carey - I Don't,7.0,15k,
113,Evanescence - Bring Me to Life,40.0,6k,+33%
114,Alessia Cara - How Far I'll Go,75.0,7k,-9%
115,Florida Georgia Line - H.O.L.Y.,258.0,6k,-11%
116,High Valley - Make You Mine,52.0,6k,-22%
117,Mark Ronson - Uptown Funk,576.0,6k,+2%
118,Zay Hilfigerrr & Zayion McCall - Juju on That Beat,48.0,7k,-15%
119,Lady Gaga - Applause,157.0,6k,
120,Martin Garrix & Bebe Rexha - In the Name of Love,161.0,6k,-22%
121,Shawn Mendes - Treat You Better,240.0,6k,-10%
122,Lady Gaga - John Wayne,,2k,
123,"Florida Georgia Line - God, Your Mama, And Me",13.0,5k,+4%
124,X Ambassadors - Unsteady,311.0,7k,-26%
125,Sabrina Carpenter - Thumbs,,5k,-1%
126,Little Big Town - Happy People,2.0,6k,
127,Pitbull - Greenlight,69.0,2k,+7%
128,Steve Aoki & Louis Tomlinson - Just Hold On,23.0,5k,-14%
129,Chris Janson - Holdin' Her,14.0,6k,-20%
130,Beyoncé - Sorry,187.0,6k,+33%
131,DNCE - Cake By the Ocean,419.0,6k,+0%
132,Ed Sheeran - Thinking Out Loud,493.0,6k,-8%
133,Migos - Slippery,8.0,6k,-34%
134,Eric Church - Kill a Word,77.0,6k,-15%
135,Lady Gaga - A-YO,20.0,5k,
136,Chris Young - Sober Saturday Night,6.0,5k,-12%
137,"Daya - Sit Still, Look Pretty",273.0,7k,-31%
138,Missy Elliott - I'm Better,10.0,6k,-66%
139,Chris Lane - For Her,12.0,6k,-41%
140,Rae Sremmurd - Swang,14.0,5k,-17%
141,Beyoncé - All Night,30.0,5k,+7%
142,twenty one pilots - Heavydirtysoul,,5k,+45%
143,Imagine Dragons - Demons,266.0,5k,+199%
144,Flo Rida - My House,396.0,5k,-16%
145,Ronnie Dunn - I Worship the Woman You Walked On,,,
