,name,Top 100,end,change
0,MAGIC! - Rude,51,205k,+30%
1,Iggy Azalea - Fancy,97,230k,-12%
2,Ariana Grande - Problem,54,189k,-12%
3,Sam Smith - Stay With Me,80,170k,+0%
4,Nico & Vinz - Am I Wrong,63,144k,+0%
5,Jason Derulo - Wiggle,49,137k,-3%
6,DJ Snake & Lil Jon - Turn Down For What,178,115k,-7%
7,John Legend - All of Me,250,117k,+9%
8,Charli XCX - Boom Clap,15,122k,+89%
9,Florida Georgia Line - This Is How We Roll,188,112k,-2%
10,Calvin Harris - Summer,90,96k,+4%
11,Ed Sheeran - Don't,4,64k,
12,Pharrell Williams - Happy,167,84k,-15%
13,Disclosure - Latch,100,83k,+4%
14,Ed Sheeran - Sing,70,73k,+12%
15,Paramore - Ain't It Fun,111,73k,+7%
16,Jake Owen - Beachin',104,66k,-5%
17,Luke Bryan - Play It Again,103,66k,-10%
18,OneRepublic - Love Runs Out,62,63k,+5%
19,MKTO - Classic,128,61k,+0%
20,Dierks Bentley - Drunk On a Plane,43,59k,-2%
21,Sia - Chandelier,42,57k,+15%
22,Kongos - Come With Me Now,82,50k,+5%
23,Lady Antebellum - Bartender,28,53k,-9%
24,5 Seconds of Summer - She Looks So Perfect,76,49k,-16%
25,Jason Derulo - Trumpets,26,48k,-3%
26,Lee Brice - I Don't Dance,84,43k,-1%
27,Justin Timberlake - Not a Bad Thing,111,45k,-19%
28,Rixton - Me and My Broken Heart,82,40k,-15%
29,Jason Derulo - Talk Dirty,168,44k,-17%
30,Lil Wayne - Believe Me,18,50k,-50%
31,Katy Perry - Dark Horse,272,37k,-0%
32,Becky G - Shower,15,27k,+33%
33,X Ambassadors & Jamie N Commons - Jungle,11,35k,+134%
34,Katy Perry - Birthday,55,41k,-15%
35,Michael Jackson & Justin Timberlake - Love Never F...,45,34k,-8%
36,Miranda Lambert - Somethin' Bad,28,40k,-26%
37,Nicki Minaj - Pills N Potions,25,48k,-3%
38,Bastille - Pompeii,273,34k,-28%
39,Idina Menzel - Let It Go,201,37k,-20%
40,American Authors - Best Day of My Life,215,33k,-8%
41,Blake Shelton - My Eyes,55,32k,-2%
42,Joe Nichols - Yeah,59,30k,+2%
43,Brantley Gilbert - Bottoms Up,181,33k,-22%
44,Trey Songz - Na Na,129,28k,+19%
45,Ingrid Michaelson - Girls Chase Boys,71,28k,+7%
46,Pharrell Williams - Come Get It Bae,29,25k,-19%
47,OneRepublic - Counting Stars,273,26k,-6%
48,Tove Lo - Habits,10,28k,+66%
49,Chase Rice - Ready Set Roll,54,26k,+7%
50,Shakira - Empire,88,27k,-3%
51,Enrique Iglesias - Bailando,25,25k,+9%
52,Tiësto - Wasted,14,21k,+35%
53,Chris Brown - Loyal,141,27k,-6%
54,Dustin Lynch - Where It's At,62,26k,+6%
55,Chris Young - Who I Am With You,64,26k,-0%
56,Pitbull - Wild Wild Love,111,27k,-19%
57,Lana Del Rey - Brooklyn Baby,8,37k,+94%
58,Birdy - Not About Angels,10,30k,+82%
59,Brad Paisley - River Bank,54,25k,-4%
60,AJR - I'm Ready,21,27k,-6%
61,Tim McGraw - Meanwhile Back At Mama's,31,24k,+16%
62,Coldplay - A Sky Full of Stars,46,25k,-19%
63,Billy Currington - We Are Tonight,39,25k,-11%
64,Lana Del Rey - Ultraviolence,12,28k,-59%
65,Christina Perri - Human,160,25k,-15%
66,Tyler Farr - Whiskey in My Water,84,22k,-4%
67,Brantley Gilbert - Small Town Throwdown,35,22k,+5%
68,Imagine Dragons - On Top of the World,129,23k,-3%
69,Miranda Lambert - Automatic,103,24k,-31%
70,Demi Lovato - Really Don't Care,7,20k,+38%
71,Sam Smith - I'm Not the Only One,13,20k,-73%
72,Naughty Boy - La La La,107,23k,-22%
73,Aloe Blacc - The Man,187,19k,-8%
74,George Strait - I Got a Car,25,19k,+6%
75,Iggy Azalea - Work,42,20k,-5%
76,Sam Smith - Leave Your Lover,11,17k,-3%
77,One Direction - You & I,28,19k,-1%
78,Cole Swindell - Hope You Get Lonely Tonight,27,18k,+5%
79,Pitbull - Timber,251,18k,-6%
80,Sara Bareilles - I Choose You,41,21k,-26%
81,Keith Urban - Cop Car,141,20k,-6%
82,Little Big Town - Day Drinking,13,25k,-43%
83,Craig Campbell - Keep Them Kisses Comin',18,19k,-1%
84,Lana Del Rey - West Coast,27,18k,+2%
85,5 Seconds of Summer - Good Girls,16,17k,-28%
86,5 Seconds of Summer - Don't Stop,24,16k,-9%
87,Sam Smith - Money On My Mind,7,15k,+0%
88,Ed Sheeran - One,16,15k,+58%
89,Lana Del Rey - Shades of Cool,21,18k,-18%
90,Tinashe - 2 On,20,19k,-6%
91,ScHoolboy Q - Studio,3,17k,+11%
92,Sam Smith - Not In That Way,8,15k,-1%
93,Pitbull - We Are One,15,18k,+59%
94,Neon Trees - Sleeping With a Friend,100,18k,-15%
95,Avicii - Wake Me Up,242,17k,+15%
96,Imagine Dragons - Demons,260,17k,-2%
97,Katy Perry - Roar,254,17k,-0%
98,Wiz Khalifa - We Dem Boyz,29,17k,-7%
99,Vance Joy - Riptide,2,17k,+8%
100,Brett Eldredge - Beat of the Music,85,17k,-8%
101,LINKIN PARK - Final Masquerade,7,33k,
102,Imagine Dragons - Radioactive,239,16k,-1%
103,Justin Moore - Lettin' the Night Roll,29,16k,-1%
104,Passenger - Let Her Go,252,16k,+3%
105,Eric Church - Give Me Back My Hometown,149,16k,-7%
106,Luke Bryan - That's My Kind of Night,190,15k,-4%
107,Katy Tiz - The Big Bang,21,15k,-3%
108,K CAMP - Cut Her Off,6,16k,+0%
109,Thomas Rhett - Get Me Some of That,163,17k,-25%
110,Jeremih - Don't Tell 'Em,4,16k,
111,One Direction - Story Of My Life,214,15k,-5%
112,Bruno Mars - Count On Me,7,15k,+7%
113,Austin Mahone - Mmm Yeah,114,16k,-16%
114,Lorde - Team,258,15k,-6%
115,Eric Paslay - Song About a Girl,7,16k,-6%
116,Young Money - Trophies,103,16k,-16%
117,A Great Big World - Say Something,192,15k,+3%
118,Shakira - La La La,1,14k,+77%
119,Avicii - Hey Brother,190,14k,-8%
120,Frankie Ballard - Sunshine & Whiskey,,15k,+7%
121,Jennifer Lopez - First Love,2,13k,+5%
122,Eli Young Band - Dust,,14k,-1%
123,Lorde - Tennis Court,28,15k,+2%
124,Martin Garrix - Animals,244,14k,-7%
125,O.A.R. - Peace,2,13k,+34%
126,Kid Ink - Main Chick,8,15k,-4%
127,Tiësto - Red Lights,57,14k,-6%
128,Ty Dolla $ign - Or Nah,4,19k,+44%
129,Rascal Flatts - Rewind,138,14k,-12%
130,Beyoncé - Partition,113,14k,-5%
131,Train - Angel in Blue Jeans,2,16k,
132,Arctic Monkeys - Do I Wanna Know,84,13k,+0%
133,Luke Bryan - Drink a Beer,163,13k,-5%
134,PSY - Hangover,3,16k,
135,Kacey Musgraves - Follow Your Arrow,23,11k,+74%
136,LINKIN PARK - Wastelands,3,14k,-35%
137,Lana Del Rey - Once Upon a Dream,21,15k,-32%
138,Lorde - Royals,234,13k,-3%
139,LINKIN PARK - Guilty All the Same,8,14k,+95%
140,"Kristen Bell, Agatha Lee Monn & Katie Lopez - Do Y...",180,13k,-8%
141,Clean Bandit - Rather Be feat. Jess Glynne,,12k,+3%
142,Jack White - Lazaretto,2,14k,+12%
143,Coldplay - Magic,94,14k,-17%
144,Eric Church - Cold One,,12k,+12%
145,Phillip Phillips - Raging Fire,33,13k,-11%
146,Hillsong United - Oceans,33,12k,-2%
147,Grouplove - Let Me In,2,14k,+78%
148,The Pretty Reckless - Heaven Knows,4,12k,+26%
149,Zac Brown Band - Toes,,11k,+76%
150,Rise Against - I Don't Want To Be Here Anymore,3,15k,
151,LINKIN PARK - Until It's Gone,7,13k,+127%
152,Frankie Ballard - Helluva Life,88,11k,+80%
153,Christina Perri - A Thousand Years,6,12k,+2%
154,Darius Rucker - Wagon Wheel,65,11k,-4%
155,Jason Mraz - Back To the Earth,4,21k,
156,Kid Ink - Show Me,188,12k,-9%
157,Usher - Good Kisser,12,13k,-5%
