,name,Top 100,end,change
0,Meghan Trainor - All About That Bass,92,199k,-20%
1,Taylor Swift - Shake It Off,49,190k,-17%
2,Maroon 5 - Animals,43,114k,+127%
3,"Jessie J, Ariana Grande & Nicki Minaj - Bang Bang",69,108k,-15%
4,Tove Lo - Habits,121,100k,-4%
5,Iggy Azalea - Black Widow,93,86k,-16%
6,Carrie Underwood - Something in the Water,7,122k,
7,Jason Derulo - Trumpets,138,79k,+10%
8,Nick Jonas - Jealous,28,61k,+99%
9,Jeremih - Don't Tell 'Em,108,74k,-0%
10,Nicki Minaj - Anaconda,63,76k,-16%
11,One Direction - Steal My Girl,7,172k,
12,Clean Bandit - Rather Be feat. Jess Glynne,108,70k,-17%
13,Ed Sheeran - Don't,115,68k,-0%
14,Pitbull - Fireball,73,62k,-5%
15,Jason Aldean - Burnin' It Down,76,69k,-9%
16,Echosmith - Cool Kids,96,60k,-4%
17,Maroon 5 - Maps,112,50k,-3%
18,Bobby Shmurda - Hot N*gga,60,41k,+11%
19,Fall Out Boy - Centuries,31,43k,+6%
20,Ariana Grande - Break Free,96,49k,-13%
21,Sam Smith - Stay With Me,192,50k,-19%
22,Sia - Chandelier,154,49k,-19%
23,Blake Shelton - Neon Light,49,47k,+22%
24,5 Seconds of Summer - Amnesia,97,43k,-22%
25,Florida Georgia Line - Dirt,90,48k,-22%
26,Enrique Iglesias - Bailando,137,44k,-15%
27,Mr. Probz - Waves,54,42k,+10%
28,Katy Perry - This Is How We Do,60,38k,-15%
29,Calvin Harris - Blame,29,37k,+21%
30,Charli XCX - Boom Clap,127,35k,-19%
31,Florida Georgia Line - Bumpin' the Night,6,76k,
32,Kenny Chesney - American Kids,108,39k,-27%
33,Hozier - Take Me to Church,67,35k,+26%
34,Coldplay - A Sky Full of Stars,158,32k,-10%
35,Lady Antebellum - Bartender,139,29k,+34%
36,Milky Chance - Stolen Dance,88,32k,+4%
37,I LOVE MAKONNEN - Tuesday,21,32k,+45%
38,Sam Hunt - Leave the Night On,111,31k,-8%
39,DJ Snake & Lil Jon - Turn Down For What,290,25k,-8%
40,Pharrell Williams - Happy,279,29k,+3%
41,MAGIC! - Rude,163,27k,-19%
42,Kendrick Lamar - i,13,32k,-56%
43,Iggy Azalea - Fancy,209,27k,-12%
44,Sam Smith - I'm Not the Only One,30,25k,+47%
45,Drake - 0 To 100 / The Catch Up,82,28k,-12%
46,Vance Joy - Riptide,113,24k,-5%
47,Colbie Caillat - Try,68,24k,+28%
48,Jason Aldean - Just Gettin' Started,6,95k,
49,Rae Sremmurd - No Flex Zone,46,24k,+5%
50,Rich Gang - Lifestyle,64,23k,-4%
51,Ariana Grande - Problem,166,22k,-21%
52,Mary Lambert - Secrets,29,23k,-0%
53,Tinashe - 2 On,129,21k,+7%
54,Maddie & Tae - Girl In a Country Song,74,22k,-2%
55,Chris Brown - New Flame,63,23k,-4%
56,Chase Rice - Ready Set Roll,166,22k,-2%
57,John Legend - All of Me,362,20k,-10%
58,Big Sean - I Don't Fuck With You,15,26k,-32%
59,Fergie - L.A.LOVE,6,26k,
60,Jason Aldean - Tonight Looks Good On You,13,26k,-69%
61,Lorde - Yellow Flicker Beat,7,38k,
62,Luke Bryan - Roller Coaster,102,20k,-10%
63,The Script - Superheroes,26,21k,+32%
64,Disclosure - Latch,212,19k,-10%
65,Kongos - Come With Me Now,194,18k,+8%
66,T.I. - No Mediocre,111,20k,-11%
67,Meghan Trainor - Dear Future Husband,27,20k,-9%
68,Nico & Vinz - Am I Wrong,174,19k,-26%
69,Becky G - Shower,126,16k,-13%
70,Kiesza - Hideaway,85,19k,-8%
71,Frankie Ballard - Sunshine & Whiskey,100,18k,-5%
72,OneRepublic - Love Runs Out,174,18k,-25%
73,Jason Aldean - Sweet Little Somethin',34,20k,-17%
74,Florida Georgia Line - Anything Goes,13,23k,-58%
75,Alesso - Heroes,19,16k,+9%
76,Miranda Lambert - Somethin' Bad,140,17k,-2%
77,Tim McGraw - Shotgun Rider,20,17k,+13%
78,Idina Menzel - Let It Go,298,16k,+4%
79,Rae Sremmurd - No Type,7,16k,+18%
80,Jason Aldean - Gonna Know We Were Here,20,18k,-26%
81,Cole Swindell - Hope You Get Lonely Tonight,136,16k,-3%
82,Lil Jon - Bend Ova,29,14k,+6%
83,Jason Aldean - Two Night Town,27,17k,-13%
84,"Trey Songz - Touchin, Lovin",12,16k,+12%
85,Keith Urban - Somewhere In My Car,16,16k,-0%
86,Jennifer Lopez - Booty,17,18k,-33%
87,Florida Georgia Line - Sun Daze,20,18k,-27%
88,Fifth Harmony - Bo$$,79,14k,+2%
89,DJ Khaled - Hold You Down,20,14k,+3%
90,Dierks Bentley - Drunk On a Plane,151,14k,-9%
91,Florida Georgia Line - This Is How We Roll,295,14k,-9%
92,Dustin Lynch - Where It's At,172,15k,-18%
93,Wiz Khalifa - We Dem Boyz,129,13k,-6%
94,Migos - Fight Night,15,14k,+1%
95,Little Big Town - Day Drinking,112,14k,-6%
96,Brad Paisley - Perfect Storm,10,14k,+4%
97,Ty Dolla $ign - Or Nah,55,13k,+3%
98,Imagine Dragons - Warriors,17,15k,-32%
99,"Steve Aoki, Chris Lake & Tujamo - Delirious",60,14k,+2%
100,Ingrid Michaelson - Girls Chase Boys,178,14k,-15%
101,Meghan Trainor - Title,18,13k,-7%
102,OneRepublic - Counting Stars,368,13k,-5%
103,Lee Brice - I Don't Dance,186,13k,-5%
104,Og Maco - U Guessed It,,10k,+50%
105,A Great Big World - Say Something,205,16k,+43%
106,Lee Brice - Drinking Class,3,13k,+18%
107,Luke Bryan - Play It Again,198,13k,-2%
108,Katy Perry - Dark Horse,366,13k,-0%
109,5 Seconds of Summer - She Looks So Perfect,155,12k,+13%
110,Ed Sheeran - Sing,150,13k,+4%
111,Brantley Gilbert - Small Town Throwdown,115,13k,+2%
112,Childish Gambino - 3005,2,12k,+7%
113,Jason Derulo - Wiggle,141,12k,-2%
114,MKTO - Classic,215,12k,+3%
115,Calvin Harris - Summer,181,12k,+11%
116,T.I. - About the Money,4,13k,-6%
117,MKTO - MKTO,,12k,+13%
118,Beyoncé - ***Flawless,21,13k,-6%
119,Sam Hunt - Break Up In a Small Town,30,13k,+0%
120,Bastille - Pompeii,328,12k,+9%
121,Ariana Grande & The Weeknd - Love Me Harder,5,13k,+106%
122,Kim Cesarion - Undressed,,12k,+3%
123,Kid Ink - Body Language,10,11k,+32%
124,Nico & Vinz - In Your Arms,,11k,+136%
125,Fitz & The Tantrums - The Walker,55,10k,+73%
126,Fall Out Boy - My Songs Know What You Did In the D...,145,11k,+5%
127,Tim McGraw - Meanwhile Back At Mama's,133,12k,-24%
128,Big & Rich - Look at You,3,12k,-9%
129,Hozier - Work Song,,11k,+56%
130,Wiz Khalifa - You and Your Friends,6,12k,+6%
131,Scotty McCreery - Feelin’...,,12k,+9%
132,Big Data - Dangerous,,11k,+4%
133,Eminem - Guts Over Fear,21,12k,-4%
134,RaeLynn - God Made Girls,4,11k,+10%
135,Demi Lovato - Really Don't Care,108,11k,-21%
136,MercyMe - Greater,1,11k,-1%
137,Brett Eldredge - Mean To Me,8,12k,+4%
138,Hozier - From Eden,,11k,+61%
139,ScHoolboy Q - Studio,92,11k,-12%
140,Maroon 5 - It Was Always You,32,7k,-0%
141,Shawn Mendes - Life of the Party,44,9k,-17%
142,Katy Perry - Roar,255,10k,+5%
143,American Authors - Best Day of My Life,271,11k,-0%
144,Imagine Dragons - Radioactive,240,10k,+4%
145,Meghan Trainor - Close Your Eyes,6,11k,-6%
146,Avicii - The Days,,5k,
147,Hillsong United - Oceans,33,10k,-1%
148,Iggy Azalea - Work,85,9k,-10%
149,Jason Derulo - Talk Dirty,210,9k,-1%
150,Pitbull - Timber,293,9k,-3%
151,Hozier - Jackie and Wilson,4,10k,+71%
152,The Weeknd - Often,10,11k,+15%
153,Beyoncé - Partition,128,10k,-11%
154,Pharrell Williams - Come Get It Bae,109,10k,-8%
155,Ella Henderson - Ghost,1,9k,+6%
156,Eric Church - Talladega,1,9k,+59%
157,Christina Perri - A Thousand Years,6,10k,+6%
158,One Direction - Story Of My Life,215,9k,+25%
159,Aretha Franklin - Rolling In the Deep,4,12k,
160,Melanie Martinez - Carousel,3,10k,+37%
161,AWOLNATION - Sail,210,9k,+2%
162,Imagine Dragons - Demons,262,8k,-1%
163,Passenger - Let Her Go,252,9k,+6%
164,G.R.L. - Ugly Heart,1,9k,-3%
165,Lil Wayne - Believe Me,102,10k,-8%
166,Florida Georgia Line - Cruise,247,8k,-7%
167,Arctic Monkeys - Do I Wanna Know,84,9k,-1%
168,Rixton - Wait On Me,1,9k,-2%
169,Parmalee - Close Your Eyes,,10k,+4%
170,Paramore - Ain't It Fun,173,9k,-0%
171,Thomas Rhett - Make Me Wanna,,10k,+37%
172,Childish Gambino - Retro,,1k,
173,Train - Angel in Blue Jeans,16,9k,-29%
174,"Juicy J, Wiz Khalifa & Ty Dolla $ign - Shell Shock...",21,8k,+0%
175,Hozier - Cherry Wine,,9k,+73%
176,Bastille - Flaws,,9k,+6%
177,Avicii - Wake Me Up,249,8k,+1%
178,Ed Sheeran - Thinking Out Loud,11,9k,+2%
179,John Lennon - Imagine,,9k,+30%
180,Wiz Khalifa - Ass Drop,3,9k,-10%
181,Brantley Gilbert - Bottoms Up,235,9k,-12%
182,Justin Moore - Home Sweet Home,5,9k,-1%
183,The Vamps - Somebody To You,8,7k,+14%
184,August Alsina - No Love,12,10k,-10%
185,Jake Miller - First Flight Home,2,7k,+6%
186,Migos - Handsome and Wealthy,,8k,+0%
187,George Ezra - Budapest,,7k,+10%
188,Blake Shelton - I Need My Girl,,10k,
189,2NE1 - I Am the Best,,4k,-28%
190,Bebe Rexha - I Can't Stop Drinking About You,,9k,+16%
191,Darius Rucker - Homegrown Honey,9,7k,+57%
192,Calvin Harris & Alesso - Under Control,8,7k,
193,alt-J - Left Hand Free,6,9k,-23%
194,Lorde - Royals,234,8k,+16%
195,Luke Bryan - That's My Kind of Night,191,7k,-2%
196,The Neighbourhood - Sweater Weather,170,8k,-28%
197,Darius Rucker - Wagon Wheel,65,7k,-0%
198,Eric Church - Cold One,63,8k,-16%
199,The Script - Hall of Fame,3,7k,+8%
200,Chris Brown - Loyal,178,8k,-17%
201,Jake Owen - What We Ain't Got,6,8k,+1%
202,Maroon 5 - My Heart Is Open,5,5k,+81%
203,DJ Drama - Right Back,1,10k,
204,Slipknot - The Devil In I,7,8k,+0%
205,The Swon Brothers - Later On,4,8k,-2%
206,Maroon 5 - One More Night,,6k,+24%
207,Rixton - Me and My Broken Heart,136,7k,-16%
208,WALK THE MOON - Shut Up and Dance,3,8k,+2%
209,Sam Hunt - Ex To See,3,8k,+2%
210,Imagine Dragons - On Top of the World,169,7k,-6%
211,Christina Perri - Human,189,7k,+11%
212,Eddie Vedder - Imagine,3,13k,
213,"Kristen Bell, Agatha Lee Monn & Katie Lopez - Do Y...",180,6k,+3%
214,Trey Songz - Na Na,179,6k,+5%
215,Ed Sheeran - All of the Stars,15,6k,-7%
216,Newsboys - God's Not Dead,15,6k,-6%
217,Robin Schulz & LILLYWOOD - Prayer in C,,7k,+3%
218,David Guetta - Lovers on the Sun,9,8k,-3%
219,Randy Houser - Like a Cowboy,,7k,+8%
220,MisterWives - Reflections,,6k,+85%
221,DejLoaf - Try Me,,5k,+203%
222,TeeFLii - 24 Hours,,7k,+1%
223,Imagine Dragons - Battle Cry,4,4k,+75%
224,Jeezy - Seen It All,16,7k,-19%
225,Journey - Don't Stop Believin',,6k,-3%
226,Francesca Battistelli - He Knows My Name,1,7k,+3%
227,Sara Bareilles - Brave,210,8k,-18%
228,Jack Ü - Take Ü There,,8k,+112%
229,Weezer - Back To the Shack,,7k,+142%
230,Ellie Goulding - Burn,210,5k,-12%
231,Dirty Heads - My Sweet Summer,,5k,+0%
232,5 Seconds of Summer - Daylight,6,7k,-70%
233,Blake Shelton - Boys 'Round Here,36,6k,+14%
234,AC/DC - Thunderstruck,,6k,-7%
235,ZHU - Faded,,6k,+4%
236,Melanie Martinez - Dollhouse,,6k,+10%
237,Luke Bryan - Drink a Beer,163,6k,-2%
238,Nick Jonas - Chains,4,6k,+83%
239,Aloe Blacc - The Man,205,6k,+1%
240,David Nail - Kiss You Tonight,,6k,+6%
241,Usher - She Came to Give It to You,10,6k,-8%
242,Childish Gambino - Sober,,1k,
243,John Legend - You & I,9,6k,-6%
244,Justin Timberlake - Not a Bad Thing,161,6k,-3%
245,The Chainsmokers - Kanye,1,6k,+2%
246,Michael Jackson & Justin Timberlake - Love Never F...,105,6k,-12%
247,Three Days Grace - I Am Machine,2,9k,
248,Joe Nichols - Yeah,128,6k,-6%
249,Dan + Shay - Show You Off,2,6k,+2%
250,Tyga - Hookah,,6k,-14%
251,OneRepublic - I Lived,8,8k,-55%
252,The 1975 - Girls,2,6k,+2%
253,for KING & COUNTRY - Fix My Eyes,,6k,-16%
254,Blake Shelton - Lonely Tonight,5,10k,-20%
255,Rascal Flatts - Payback,,6k,-0%
