,name,Top 100,end,change
0,Pharrell Williams - Happy,62,416k,+5%
1,Jason Derulo - Talk Dirty,63,220k,-11%
2,Katy Perry - Dark Horse,167,216k,-14%
3,John Legend - All of Me,145,194k,-0%
4,Idina Menzel - Let It Go,96,122k,+3%
5,Bastille - Pompeii,168,127k,-8%
6,Aloe Blacc - The Man,82,124k,-6%
7,Beyoncé - Drunk in Love,73,101k,-9%
8,A Great Big World - Say Something,118,110k,-8%
9,Lorde - Team,167,104k,-10%
10,Pitbull - Timber,146,92k,-15%
11,OneRepublic - Counting Stars,168,74k,-13%
12,Passenger - Let Her Go,168,83k,-15%
13,DJ Snake & Lil Jon - Turn Down For What,73,73k,-3%
14,Avicii - Hey Brother,99,68k,-2%
15,Brantley Gilbert - Bottoms Up,76,66k,+2%
16,American Authors - Best Day of My Life,110,64k,-9%
17,The Chainsmokers - #Selfie,12,50k,+121%
18,Shakira - Can't Remember To Forget You,47,52k,+58%
19,Kid Ink - Show Me,119,63k,-2%
20,Christina Perri - Human,55,49k,+25%
21,One Direction - Story Of My Life,127,52k,-13%
22,Florida Georgia Line - This Is How We Roll,83,48k,+12%
23,"Kristen Bell, Agatha Lee Monn & Katie Lopez - Do Y...",94,44k,-2%
24,Eminem - The Monster,125,49k,-18%
25,Imagine Dragons - Radioactive,168,46k,-7%
26,Miley Cyrus - Adore You,92,52k,-20%
27,Imagine Dragons - Demons,168,44k,-11%
28,Lorde - Royals,168,45k,-19%
29,Tegan and Sara & The Lonely Island - Everything Is...,24,45k,-36%
30,Martin Garrix - Animals,154,41k,+1%
31,Justin Timberlake - Not a Bad Thing,6,54k,
32,Sara Bareilles - Brave,168,38k,+1%
33,Keith Urban - Cop Car,36,43k,+4%
34,Ellie Goulding - Burn,154,40k,-20%
35,Cole Swindell - Chillin' It,164,43k,-32%
36,John Newman - Love Me Again,107,39k,-12%
37,Katy Perry - Roar,168,37k,-14%
38,Luke Bryan - Drink a Beer,117,38k,-16%
39,Pitbull - Wild Wild Love,6,42k,
40,Young Money - Trophies,4,21k,
41,Avicii - Wake Me Up,168,35k,-9%
42,Demi Lovato - Neon Lights,51,38k,-35%
43,Demi Lovato - Let It Go,98,33k,-1%
44,Dierks Bentley - I Hold On,55,36k,+52%
45,Eric Church - Give Me Back My Hometown,53,37k,-15%
46,The Fray - Love Don't Die,68,38k,-6%
47,Bruno Mars - Young Girls,43,30k,-13%
48,Kristen Bell & Idina Menzel - For the First Time i...,82,22k,+10%
49,Jerrod Niemann - Drink to That All Night,63,32k,+0%
50,Lorde - Glory and Gore,14,44k,+73%
51,Blake Shelton - Doin' What She Likes,45,31k,-4%
52,Lee Brice - I Don't Dance,6,41k,
53,Thomas Rhett - Get Me Some of That,63,32k,-1%
54,Beyoncé - Partition,26,27k,+45%
55,MKTO - Classic,23,27k,-2%
56,Chris Brown - Loyal,36,29k,+3%
57,YG - My Nigga,157,28k,-21%
58,Imagine Dragons - On Top of the World,24,25k,+2%
59,Rascal Flatts - Rewind,46,27k,-0%
60,Ty Dolla $ign - Paranoid,43,29k,+3%
61,Dan + Shay - 19 You + Me,62,28k,+4%
62,Fitz & The Tantrums - The Walker,4,23k,+49%
63,Jason Aldean - When She Says Baby,97,25k,-11%
64,Cash Cash - Take Me Home,33,25k,-4%
65,David Nail - Whatever She's Got,161,24k,-26%
66,AWOLNATION - Sail,168,29k,-13%
67,Zendaya - Replay,162,27k,-28%
68,Miley Cyrus - Wrecking Ball,168,25k,-2%
69,Austin Mahone - Mmm Yeah,17,19k,+26%
70,Daft Punk - Get Lucky,105,23k,-24%
71,Jack & Jack - Flights,3,11k,
72,Robin Thicke - Blurred Lines,168,22k,+2%
