,name,Top 100,end,change
0,Meghan Trainor - All About That Bass,36,202k,+17%
1,"Jessie J, Ariana Grande & Nicki Minaj - Bang Bang",13,152k,-35%
2,MAGIC! - Rude,107,117k,-11%
3,Jason Aldean - Burnin' It Down,20,110k,-10%
4,Iggy Azalea - Black Widow,37,103k,+7%
5,Sam Smith - Stay With Me,136,117k,-15%
6,Iggy Azalea - Fancy,153,98k,-6%
7,Nicki Minaj - Anaconda,7,138k,
8,Sia - Chandelier,98,91k,-5%
9,Clean Bandit - Rather Be feat. Jess Glynne,52,84k,+5%
10,Charli XCX - Boom Clap,71,89k,-5%
11,Maroon 5 - Maps,56,99k,-20%
12,Ariana Grande - Break Free,40,76k,-6%
13,Florida Georgia Line - Dirt,34,79k,-9%
14,Becky G - Shower,71,73k,-11%
15,Ariana Grande - Problem,110,74k,-17%
16,Enrique Iglesias - Bailando,81,72k,+14%
17,Kenny Chesney - American Kids,52,70k,-9%
18,Nico & Vinz - Am I Wrong,119,66k,-19%
19,Lady Antebellum - Bartender,84,58k,+4%
20,Dierks Bentley - Drunk On a Plane,99,55k,-3%
21,Jack and Jack - Wild Life,4,62k,
22,Pharrell Williams - Happy,223,43k,-7%
23,Kongos - Come With Me Now,138,51k,+3%
24,OneRepublic - Love Runs Out,118,54k,-15%
25,Disclosure - Latch,156,56k,-8%
26,Jeremih - Don't Tell 'Em,52,46k,+19%
27,Echosmith - Cool Kids,40,53k,+8%
28,DJ Snake & Lil Jon - Turn Down For What,234,38k,-22%
29,"Juicy J, Wiz Khalifa & Ty Dolla $ign - Shell Shock...",4,23k,+235%
30,Florida Georgia Line - This Is How We Roll,244,42k,+4%
31,Tim McGraw - Meanwhile Back At Mama's,87,39k,+66%
32,Miranda Lambert - Somethin' Bad,84,45k,+9%
33,Sam Hunt - Leave the Night On,55,43k,-3%
34,Tove Lo - Habits,65,41k,+0%
35,5 Seconds of Summer - Amnesia,41,37k,+39%
36,Pitbull - Fireball,17,36k,+22%
37,Lee Brice - I Don't Dance,140,40k,-10%
38,Luke Bryan - Roller Coaster,46,41k,+23%
39,Coldplay - A Sky Full of Stars,102,36k,+0%
40,John Legend - All of Me,306,34k,-11%
41,Drake - 0 To 100 / The Catch Up,26,38k,-15%
42,Calvin Harris - Summer,146,35k,-17%
43,Jason Derulo - Wiggle,104,34k,-20%
44,Demi Lovato - Really Don't Care,63,33k,-9%
45,MKTO - Classic,184,33k,-7%
46,Luke Bryan - Play It Again,159,33k,+16%
47,Ingrid Michaelson - Girls Chase Boys,127,32k,-4%
48,Ed Sheeran - Don't,59,31k,+28%
49,Little Big Town - Day Drinking,68,32k,+35%
50,Kiesza - Hideaway,31,28k,+4%
51,T.I. - No Mediocre,55,32k,+24%
52,Vance Joy - Riptide,57,28k,+2%
53,Cole Swindell - Hope You Get Lonely Tonight,80,28k,+50%
54,AJR - I'm Ready,77,31k,-17%
55,Pharrell Williams - Come Get It Bae,85,27k,-22%
56,Chase Rice - Ready Set Roll,110,26k,+14%
57,The Script - Hall of Fame,2,14k,
58,Tinashe - 2 On,75,26k,+7%
59,Jake Owen - Beachin',160,29k,-7%
60,Katy Perry - Dark Horse,328,26k,+30%
61,Jason Derulo - Trumpets,82,24k,-14%
62,Milky Chance - Stolen Dance,33,23k,+2%
63,Brantley Gilbert - Small Town Throwdown,89,25k,+35%
64,Frankie Ballard - Sunshine & Whiskey,44,26k,-21%
65,OneRepublic - Counting Stars,329,20k,-6%
66,Brad Paisley - River Bank,106,22k,-2%
67,5 Seconds of Summer - She Looks So Perfect,132,21k,-15%
68,Joe Nichols - Yeah,115,22k,-18%
69,Fifth Harmony - Bo$$,36,21k,-4%
70,Lil Wayne - Believe Me,74,22k,-6%
71,Hozier - Take Me to Church,11,21k,+5%
72,"Steve Aoki, Chris Lake & Tujamo - Delirious",14,19k,+10%
73,Eric Church - Cold One,41,22k,+23%
74,Tiësto - Wasted,70,22k,-25%
75,Nicki Minaj - Pills N Potions,81,22k,-7%
76,Rita Ora - I Will Never Let You Down,12,19k,+18%
77,Brantley Gilbert - Bottoms Up,228,20k,+16%
78,Ed Sheeran - Sing,126,18k,-17%
79,Paramore - Ain't It Fun,167,19k,-12%
80,Blue Swede - Hooked On a Feeling,9,18k,+122%
81,Idina Menzel - Let It Go,255,18k,-4%
82,Dustin Lynch - Where It's At,118,20k,-12%
83,Bobby Shmurda - Hot N*gga,4,17k,+10%
84,Rixton - Me and My Broken Heart,131,16k,-6%
85,Chris Young - Who I Am With You,120,18k,-3%
86,Maddie & Tae - Girl In a Country Song,18,20k,-35%
87,The Vamps - Somebody To You,7,25k,
88,Rich Gang - Lifestyle,8,18k,+9%
89,ScHoolboy Q - Studio,58,18k,-10%
90,Blake Shelton - My Eyes,103,19k,+12%
91,Lil Jon - Bend Ova,13,18k,+2%
92,Maroon 5 - It Was Always You,13,27k,-71%
93,Katy Perry - This Is How We Do,4,15k,+169%
94,The Weeknd - Often,9,20k,+27%
95,Bastille - Pompeii,326,17k,-6%
96,Wiz Khalifa - We Dem Boyz,84,17k,-4%
97,Justin Timberlake - Not a Bad Thing,161,16k,-3%
98,Newsboys - God's Not Dead,15,8k,+169%
99,American Authors - Best Day of My Life,266,17k,-10%
100,Michael Jackson & Justin Timberlake - Love Never F...,97,16k,-9%
101,Billy Currington - We Are Tonight,82,16k,-3%
102,A Great Big World - Say Something,195,15k,+1%
103,Mr. Probz - Waves,1,16k,+0%
104,Pitbull - Timber,292,16k,-4%
105,Trey Songz - Na Na,179,16k,-13%
106,Iggy Azalea - Work,85,16k,-2%
107,Imagine Dragons - On Top of the World,169,15k,-5%
108,Shawn Mendes - Life of the Party,42,17k,-31%
109,Colbie Caillat - Try,17,15k,-3%
110,Chris Brown - New Flame,10,16k,-1%
111,Rae Sremmurd - No Flex Zone,1,15k,-0%
112,Bleachers - I Wanna Get Better,9,15k,-1%
113,Katy Perry - Birthday,87,15k,-2%
114,Hudson Mohawke - Chimes,,14k,+6%
115,Luke Bryan - That's My Kind of Night,191,15k,+9%
116,Christina Perri - Human,189,14k,-8%
117,MAGIC! - Let Your Hair Down,5,16k,+8%
118,Katy Perry - Roar,255,14k,+0%
119,Eli Young Band - Dust,6,15k,-3%
120,Migos - Fight Night,3,14k,-2%
121,Darius Rucker - Wagon Wheel,65,14k,+13%
122,Wiz Khalifa - Promises,5,32k,
123,Keith Urban - Somewhere In My Car,1,11k,+122%
124,Tyler Farr - A Guy Walks Into a Bar,2,14k,
125,Avicii - Wake Me Up,248,14k,-3%
126,Imagine Dragons - Demons,262,13k,-4%
127,Big Data - Dangerous,,14k,+0%
128,Imagine Dragons - Radioactive,240,13k,-4%
129,Childish Gambino - 3005,2,14k,-7%
130,Hillsong United - Oceans,33,12k,-4%
131,One Direction - Story Of My Life,215,13k,+0%
132,Justin Moore - Home Sweet Home,4,14k,+32%
133,Thomas Rhett - Get Me Some of That,164,13k,+19%
134,Lorde - Royals,234,13k,-0%
135,Arctic Monkeys - Do I Wanna Know,84,13k,+3%
136,O.A.R. - Peace,8,13k,-7%
137,The Script - Superheroes,3,13k,-17%
138,Troye Sivan - Happy Little Pill,10,10k,-69%
139,Slipknot - The Negative One,5,19k,
140,Passenger - Let Her Go,252,12k,-4%
141,Ellie Goulding - Beating Heart,29,3k,-8%
142,Luke Bryan - Drink a Beer,163,12k,+4%
143,Kid Ink - Main Chick,18,13k,-13%
144,Zac Brown Band - All Alright,,10k,+201%
145,Eric Paslay - Song About a Girl,17,13k,-6%
146,AWOLNATION - Sail,190,12k,+2%
147,Chris Brown - Loyal,163,13k,-8%
148,Lecrae - All I Need Is You,5,37k,
149,Adrian Marcel - 2AM.,4,14k,-18%
150,Scotty McCreery - Feelin’...,,12k,-9%
151,"Kristen Bell, Agatha Lee Monn & Katie Lopez - Do Y...",180,11k,-6%
152,Fall Out Boy - My Songs Know What You Did In the D...,145,11k,+2%
153,Lorde - Tennis Court,65,13k,-20%
154,The Swon Brothers - Later On,4,12k,+5%
155,Josh Abbott Band - Hangin' Around,3,14k,
156,Luke Bryan - Country Girl,,6k,+28%
157,Ty Dolla $ign - Or Nah,40,19k,-19%
158,Wiz Khalifa - Stayin Out All Night,5,14k,-54%
159,John Legend - You & I,9,10k,-11%
160,Godsmack - 1000hp,3,10k,-9%
161,Christina Perri - A Thousand Years,6,11k,-5%
162,Young Money - Trophies,103,11k,-12%
163,Train - Angel in Blue Jeans,2,10k,-14%
164,T.I. - About the Money,,5k,+72%
165,Jeezy - Seen It All,4,12k,+9%
166,Miranda Lambert - Automatic,109,9k,-9%
167,Cole Swindell - Chillin' It,189,9k,-7%
168,Rascal Flatts - Payback,,10k,+111%
169,Tyler Farr - Whiskey in My Water,120,11k,-16%
170,5 Seconds of Summer - Don't Stop,43,10k,-9%
171,X Ambassadors & Jamie N Commons - Jungle,27,12k,-11%
172,G-Eazy - I Mean It,4,12k,-16%
173,Aloe Blacc - The Man,205,13k,-22%
174,K CAMP - Cut Her Off,6,11k,-10%
175,RaeLynn - God Made Girls,4,5k,-42%
176,Dan + Shay - Show You Off,2,8k,+17%
177,Beyoncé - Partition,113,12k,-1%
178,Jason Derulo - Talk Dirty,210,10k,-34%
179,Brothers Osborne - Rum,,11k,-3%
180,Lorde - Team,258,10k,-8%
181,Dirty Heads - My Sweet Summer,,3k,+9%
182,Big & Rich - Look at You,,11k,-6%
183,Shawn Mendes - Show You,3,12k,-26%
184,Journey - Don't Stop Believin',,1k,-52%
185,Tyga - Hookah,,1k,+1%
186,Martin Garrix - Animals,244,8k,-20%
187,Robin Thicke - Blurred Lines,183,1k,-48%
188,Tegan and Sara & The Lonely Island - Everything Is...,41,8k,-21%
189,Redbone - Come and Get Your Love,,3k,+79%
190,The Chainsmokers - Kanye,1,12k,
