,name,Top 100,end,change
0,Wiz Khalifa - See You Again,69,229k,-11%
1,Taylor Swift - Bad Blood,89,41k,
2,WALK THE MOON - Shut Up and Dance,159,143k,+3%
3,"Andy Grammer - Honey, I'm Good.",117,120k,+23%
4,David Guetta - Hey Mama,62,96k,+5%
5,Fetty Wap - Trap Queen,116,114k,-5%
6,Little Big Town - Girl Crush,122,80k,+7%
7,Rachel Platten - Fight Song,47,80k,+48%
8,Jason Derulo - Want to Want Me,69,96k,-9%
9,Tove Lo - Talking Body,102,81k,+7%
10,T-Wayne - Nasty Freestyle,41,91k,-10%
11,The Weeknd - Earned It,140,87k,-5%
12,Mark Ronson - Uptown Funk,189,70k,-10%
13,Jessie J - Flashlight,8,27k,
14,Maroon 5 - Sugar,125,68k,-15%
15,Meghan Trainor - Dear Future Husband,204,68k,-1%
16,Fifth Harmony - Worth It,86,64k,+0%
17,Maroon 5 - This Summer's Gonna Hurt Like a MotherF...,3,31k,
18,Ed Sheeran - Thinking Out Loud,231,54k,-5%
19,DJ Snake & AlunaGeorge - You Know You Like It,58,60k,+10%
20,The Barden Bellas - World Championship Finale 2,3,31k,
21,Flo Rida - GDFR,201,61k,-14%
22,Pitbull - Fun,5,29k,+358%
23,Ellie Goulding - Love Me Like You Do,130,55k,-6%
24,Meghan Trainor - Like I'm Gonna Lose You,7,17k,
25,Skrillex & Diplo - Where ...,65,53k,+6%
26,Blake Shelton - Sangria,39,48k,-1%
27,Omi - Cheerleader,27,45k,+34%
28,Chris Young - I'm Comin' Over,6,68k,
29,Silento - Watch Me,36,37k,+28%
30,Nick Jonas - Chains,116,44k,-11%
31,Britney Spears & Iggy Azalea - Pretty Girls,14,39k,-60%
32,Sam Hunt - Take Your Time,178,42k,-6%
33,Natalie La Rose - Somebody,112,40k,-18%
34,George Ezra - Budapest,96,39k,-4%
35,Taylor Swift - Style,203,33k,-3%
36,Echosmith - Bright,65,37k,+2%
37,Sheppard - Geronimo,157,35k,-9%
38,Fall Out Boy - Uma Thurman,75,24k,+18%
39,Major Lazer - Lean On,33,34k,+46%
40,Nicki Minaj - The Night Is Still Young,5,19k,+91%
41,Sam Smith - Lay Me Down,106,32k,-26%
42,Hozier - Take Me to Church,291,19k,+8%
43,"Das Sound Machine, Tone Hangers, The Barden Bellas...",2,15k,
44,Rihanna - Bitch Better Have My Money,53,27k,-19%
45,Tori Kelly - Nobody Love,79,17k,-23%
46,DJ Khaled - How Many Times,6,40k,
47,Eric Church - Like a Wrecking Ball,75,29k,+0%
48,Omarion - Post To Be,96,28k,+0%
49,Florida Georgia Line - Sippin' On Fire,73,28k,-5%
50,Sia - Elastic Heart,144,28k,+6%
51,Trey Songz - Slow Motion,86,27k,+4%
52,Taylor Swift - Shake It Off,273,23k,-1%
53,Ryn Weaver - OctaHate,20,23k,+57%
54,A Thousand Horses - Smoke,86,26k,+5%
55,Fall Out Boy - Centuries,255,24k,+1%
56,Zac Brown Band - Homegrown,126,26k,-18%
