,name,Top 100,end,change
0,Mark Ronson - Uptown Funk,42,282k,+63%
1,Taylor Swift - Blank Space,56,231k,-10%
2,Hozier - Take Me to Church,144,239k,+18%
3,Meghan Trainor - Lips Are Movin,62,153k,+26%
4,Ed Sheeran - Thinking Out Loud,84,215k,+56%
5,Meghan Trainor - All About That Bass,168,82k,+11%
6,Sam Smith - I'm Not the Only One,107,87k,+5%
7,Fall Out Boy - Centuries,108,88k,+72%
8,Taylor Swift - Shake It Off,126,78k,-2%
9,Nick Jonas - Jealous,105,81k,+8%
10,Madonna - Bitch I'm Madonna,2,43k,
11,James Newton Howard - The Hanging Tree,28,78k,-10%
12,Madonna - Living For Love,2,39k,
13,Maroon 5 - Animals,120,64k,+10%
14,Selena Gomez - The Heart Wants What It Wants,46,72k,-2%
15,Madonna - Ghosttown,2,35k,
16,Big Sean - I Don't Fuck With You,92,66k,+3%
17,Madonna - Devil Pray,2,37k,
18,Madonna - Unapologetic Bitch,2,37k,
19,Madonna - Illuminati,2,35k,
20,Nicki Minaj - Only,54,66k,+10%
21,Ariana Grande & The Weeknd - Love Me Harder,78,57k,-0%
22,"Jessie J, Ariana Grande & Nicki Minaj - Bang Bang",146,53k,+19%
23,Iggy Azalea - Beg For It,59,48k,-3%
24,Ed Sheeran - Don't,192,51k,+11%
25,Mr. Probz - Waves,131,47k,-3%
26,One Direction - Night Changes,38,31k,+23%
27,I LOVE MAKONNEN - Tuesday,98,42k,-17%
28,Vance Joy - Riptide,190,39k,+10%
29,Ella Henderson - Ghost,57,39k,+28%
30,Rae Sremmurd - No Type,84,38k,+26%
31,Imagine Dragons - I Bet My Life,56,35k,+39%
32,Sam Smith - Stay With Me,269,34k,+4%
33,Usher - I Don't Mind,30,37k,+14%
34,Carrie Underwood - Something in the Water,84,32k,-10%
35,"Pentatonix - Mary, Did You Know",35,35k,-14%
36,Mariah Carey - All I Want For Christmas Is You,61,35k,-3%
37,Matt McAndrew - Wasted Love,7,193k,
38,Beyoncé - 7/11,28,35k,-3%
39,O.T. Genasis - CoCo,32,32k,-6%
40,Jason Derulo - Trumpets,215,29k,-4%
41,Tove Lo - Habits,198,31k,-4%
42,Nicki Minaj - Feeling Myself,7,54k,
43,DJ Snake & Lil Jon - Turn Down For What,362,25k,+5%
44,Alesso - Heroes,93,29k,+1%
45,Milky Chance - Stolen Dance,165,30k,+3%
46,Fergie - L.A.LOVE,83,28k,-14%
47,Tim McGraw - Shotgun Rider,97,28k,+1%
48,Blake Shelton - Lonely Tonight,29,28k,-30%
49,Calvin Harris - Blame,106,29k,-6%
50,Taylor Swift - Style,56,33k,-33%
51,Jessie J - Masterpiece,10,51k,
52,Flo Rida - GDFR,54,24k,+15%
53,Fifth Harmony - Sledgehammer,9,21k,+96%
54,Iggy Azalea - Black Widow,170,22k,+8%
55,Ariana Grande - Santa Tell Me,27,23k,+41%
56,Jeremih - Don't Tell 'Em,185,22k,+1%
57,OneRepublic - I Lived,39,25k,+5%
58,Meghan Trainor - Dear Future Husband,103,22k,+16%
59,Florida Georgia Line - Sun Daze,82,23k,+7%
60,Eric Church - Talladega,68,23k,+22%
61,Pitbull - Fireball,148,19k,-6%
62,Idina Menzel - Let It Go,347,19k,+11%
63,Pitbull & Ne-Yo - Time of Our Lives,20,19k,+34%
64,Bobby Shmurda - Hot N*gga,135,19k,+12%
65,Luke Bryan - I See You,24,21k,+1%
66,Taylor Swift - Bad Blood,53,17k,+5%
67,One Direction - Steal My Girl,77,15k,+10%
68,Clean Bandit - Rather Be,31,18k,-1%
69,Echosmith - Cool Kids,172,18k,-3%
70,RaeLynn - God Made Girls,48,19k,-13%
71,Jason Aldean - Just Gettin' Started,30,21k,+21%
72,Coldplay - Miracles,7,29k,
73,Charli XCX - Break the Rules,16,21k,+30%
74,Imagine Dragons - Gold,6,28k,
75,Jason Aldean - Burnin' It Down,153,17k,+6%
76,Lee Brice - Drinking Class,77,18k,+4%
77,Sam Hunt - Take Your Time,36,20k,+0%
78,Hoodie Allen - All About It,5,13k,+11%
79,David Guetta - Dangerous,76,19k,-7%
80,Nicki Minaj - Bed of Lies,35,27k,+9%
81,Fall Out Boy - The Kids Aren't Alright,7,44k,
82,Kevin Ross - This Is My Wish,15,15k,-3%
83,Sia - Chandelier,230,17k,-3%
84,Taylor Swift - Wildest Dreams,54,17k,+1%
85,Chris Young - Lonely Eyes,5,17k,+45%
86,Jessie J - Burnin' Up,46,19k,+16%
87,Nicki Minaj - Anaconda,127,14k,-24%
88,Iggy Azalea - Fancy,256,13k,+3%
89,Ariana Grande - Break Free,163,15k,+1%
90,Drake - 0 To 100 / The Catch Up,146,15k,-1%
91,Colbie Caillat - Try,142,16k,+3%
92,Sam Hunt - Leave the Night On,182,15k,+5%
93,Meghan Trainor - Title,53,14k,+13%
94,Lorde - Yellow Flicker Beat,41,16k,-3%
95,Charli XCX - Boom Clap,169,15k,+16%
96,Robin Schulz & LILLYWOOD - Prayer in C,11,15k,+18%
97,Maroon 5 - Maps,169,13k,+21%
98,Rae Sremmurd - No Flex Zone,75,12k,+23%
99,Thomas Rhett - Make Me Wanna,27,15k,+9%
100,Pharrell Williams - Happy,334,14k,+5%
101,Rich Gang - Lifestyle,132,14k,-1%
102,Ne-Yo - She Knows,11,13k,+10%
103,Nicki Minaj - Get On Your Knees,7,32k,
104,Chris Brown - New Flame,135,14k,-12%
105,Sheppard - Geronimo,26,14k,-5%
106,WALK THE MOON - Shut Up and Dance,22,15k,-1%
107,Fall Out Boy - American Beauty / American Psycho,7,35k,
108,Ariana Grande - Problem,187,13k,+1%
109,John Legend - All of Me,400,13k,+5%
110,Florida Georgia Line - Dirt,141,12k,+12%
111,Tyler Farr - A Guy Walks Into a Bar,2,13k,+59%
112,Craig Wayne Boyd - My Baby's Got a Smile On Her Fa...,6,74k,
113,Brad Paisley - Perfect Storm,77,14k,+2%
114,Brett Eldredge - Mean To Me,13,14k,+8%
115,Maddie & Tae - Girl In a Country Song,134,11k,-13%
116,Nicki Minaj - I Lied,3,16k,
117,Idina Menzel - Baby It's Cold Outside,19,13k,-4%
118,Trans-Siberian Orchestra - Christmas / Sarajevo 12...,,12k,+9%
119,MAGIC! - Rude,210,11k,+3%
120,Kenny Chesney - American Kids,140,10k,+18%
121,Dej Loaf - Try Me,32,13k,-2%
