,name,Top 100,end,change
0,Katy Perry - Dark Horse,139,388k,+30%
1,Jason Derulo - Talk Dirty,35,236k,+23%
2,Passenger - Let Her Go,140,166k,+53%
3,Pharrell Williams - Happy,34,222k,+25%
4,Aloe Blacc - The Man,54,126k,-27%
5,OneRepublic - Counting Stars,140,123k,-7%
6,Pitbull - Timber,118,143k,-14%
7,Imagine Dragons - Radioactive,140,215k,+285%
8,A Great Big World - Say Something,90,152k,-22%
9,Bruno Mars - Just the Way You Are,1,34k,+243%
10,Bastille - Pompeii,140,141k,-3%
11,Lorde - Team,139,140k,-2%
12,Beyoncé - Drunk in Love,45,162k,+95%
13,Bruno Mars - Locked Out of Heaven,11,52k,+108%
14,Idina Menzel - Let It Go,68,111k,-10%
15,Lorde - Royals,140,148k,+43%
16,Bruno Mars - Treasure,100,40k,+62%
17,John Legend - All of Me,117,137k,+62%
18,Eminem - The Monster,97,85k,-19%
19,Bruno Mars - Young Girls,15,44k,+85%
20,Imagine Dragons - Demons,140,70k,-0%
21,One Direction - Story Of My Life,99,73k,-13%
22,Miley Cyrus - Adore You,64,73k,+5%
23,Daft Punk - Get Lucky,77,117k,+141%
24,DJ Snake & Lil Jon - Turn Down For What,45,69k,-9%
25,Bruno Mars - When I Was Your Man,31,34k,+65%
26,John Newman - Love Me Again,79,51k,-21%
27,Katy Perry - Roar,140,68k,-9%
28,Sara Bareilles - Brave,140,92k,+22%
29,"Kristen Bell, Agatha Lee Monn & Katie Lopez - Do Y...",66,63k,-8%
30,Shakira - Can't Remember To Forget You,19,42k,+76%
31,Macklemore & Ryan Lewis - White Walls,123,66k,-5%
32,American Authors - Best Day of My Life,83,57k,-10%
33,Ellie Goulding - Burn,126,65k,-27%
34,Avicii - Hey Brother,71,56k,-14%
35,Hunter Hayes - Invisible,8,104k,+156%
36,Avicii - Wake Me Up,140,48k,-12%
37,Kid Ink - Show Me,91,49k,-1%
38,Luke Bryan - Drink a Beer,89,46k,-11%
39,Kristen Bell & Idina Menzel - For the First Time i...,59,45k,-15%
40,Demi Lovato - Let It Go,70,43k,-11%
41,Aloe Blacc - Can You Do This,1,14k,+88%
42,Brantley Gilbert - Bottoms Up,48,43k,+3%
43,Bruno Mars - Runaway Baby,1,8k,+69%
44,Eric Church - Give Me Back My Hometown,25,43k,+23%
45,YG - My Nigga,130,41k,+19%
46,Kacey Musgraves - Follow Your Arrow,14,62k,+110%
47,The Neighbourhood - Sweater Weather,140,39k,-24%
48,Zendaya - Replay,134,37k,-13%
49,Mike Will Made-It - 23,137,37k,-14%
50,Austin Mahone - Mmm Yeah,12,56k,-54%
51,Cole Swindell - Chillin' It,136,33k,-13%
52,P!nk - Just Give Me a Reason,79,55k,+33%
53,Miley Cyrus - Wrecking Ball,140,33k,-15%
54,Robin Thicke - Blurred Lines,140,45k,+3%
55,David Nail - Whatever She's Got,133,34k,-13%
56,Lady Gaga - Do What U Want,105,36k,-29%
57,Martin Garrix - Animals,126,33k,+1%
58,Macklemore & Ryan Lewis - Can't Hold Us,117,41k,+26%
59,Bruno Mars - Count On Me,1,6k,+36%
60,Beyoncé - XO,40,34k,+5%
61,Katy Perry - Unconditionally,104,30k,-15%
62,Keith Urban - Cop Car,8,34k,+59%
63,Demi Lovato - Neon Lights,23,27k,-4%
64,Macklemore & Ryan Lewis - Thrift Shop,74,34k,+27%
65,Jason Aldean - When She Says Baby,69,28k,-10%
66,Red Hot Chili Peppers - Give It Away,1,7k,
67,Zedd - Stay the Night,140,27k,-27%
68,AWOLNATION - Sail,140,26k,-0%
69,Capital Cities - Safe and Sound,135,26k,-12%
70,Macklemore & Ryan Lewis - Same Love,54,52k,+124%
