,name,Top 100,end,change
0,Jason Aldean - Burnin' It Down,6,183k,
1,MAGIC! - Rude,93,154k,-20%
2,Sam Smith - Stay With Me,122,142k,-13%
3,Iggy Azalea - Fancy,139,123k,-17%
4,Meghan Trainor - All About That Bass,22,100k,+57%
5,Nico & Vinz - Am I Wrong,105,113k,+17%
6,Maroon 5 - Maps,42,103k,-2%
7,Ariana Grande - Problem,96,99k,-10%
8,Florida Georgia Line - Dirt,20,98k,-4%
9,OneRepublic - Love Runs Out,104,81k,+0%
10,Charli XCX - Boom Clap,57,88k,-4%
11,Kenny Chesney - American Kids,38,83k,+2%
12,Becky G - Shower,57,79k,+15%
13,Iggy Azalea - Black Widow,23,72k,+28%
14,Sia - Chandelier,84,79k,-7%
15,Clean Bandit - Rather Be feat. Jess Glynne,38,73k,+31%
16,Ariana Grande - Break Free,26,72k,+4%
17,Troye Sivan - Happy Little Pill,3,46k,
18,Dierks Bentley - Drunk On a Plane,85,62k,+2%
19,Disclosure - Latch,142,64k,-10%
20,Lady Antebellum - Bartender,70,58k,-5%
21,Pharrell Williams - Happy,209,51k,-5%
22,Kongos - Come With Me Now,124,53k,-14%
23,DJ Snake & Lil Jon - Turn Down For What,220,53k,-6%
24,Jason Derulo - Wiggle,90,54k,-25%
25,Enrique Iglesias - Bailando,67,51k,+9%
26,Drake - 0 To 100 / The Catch Up,12,61k,+84%
27,Calvin Harris - Summer,132,51k,-16%
28,Pharrell Williams - Come Get It Bae,71,43k,+8%
29,Lee Brice - I Don't Dance,126,45k,+0%
30,Sam Hunt - Leave the Night On,41,46k,+7%
31,Florida Georgia Line - This Is How We Roll,230,42k,-7%
32,Echosmith - Cool Kids,26,41k,+34%
33,John Legend - All of Me,292,41k,-14%
34,Miranda Lambert - Somethin' Bad,70,41k,-7%
35,Tove Lo - Habits,51,41k,+5%
36,Shawn Mendes - Life of the Party,33,30k,+3%
37,Jake Owen - Beachin',146,39k,-25%
38,MKTO - Classic,170,39k,-13%
39,Luke Bryan - Play It Again,145,35k,+1%
40,Demi Lovato - Really Don't Care,49,38k,-2%
41,5 Seconds of Summer - She Looks So Perfect,118,40k,+36%
42,Ingrid Michaelson - Girls Chase Boys,113,35k,+1%
43,Jeremih - Don't Tell 'Em,38,33k,+13%
44,Coldplay - A Sky Full of Stars,88,30k,+0%
45,Frankie Ballard - Sunshine & Whiskey,30,32k,+33%
46,Tiësto - Wasted,56,34k,-7%
47,Luke Bryan - Roller Coaster,32,30k,+24%
48,AJR - I'm Ready,63,37k,-28%
49,Joe Nichols - Yeah,101,29k,-2%
50,Jason Derulo - Trumpets,68,31k,-15%
51,Tim McGraw - Meanwhile Back At Mama's,73,27k,-5%
52,Brad Paisley - River Bank,93,27k,+4%
53,5 Seconds of Summer - Amnesia,27,31k,+15%
54,OneRepublic - Counting Stars,315,25k,+8%
55,Ed Sheeran - Sing,112,27k,-18%
56,Tinashe - 2 On,61,25k,+11%
57,Paramore - Ain't It Fun,153,25k,-14%
58,Kiesza - Hideaway,17,22k,+27%
59,Chase Rice - Ready Set Roll,96,28k,+12%
60,Jason Derulo - Talk Dirty,208,22k,-29%
61,Nicki Minaj - Pills N Potions,67,25k,-5%
62,Pitbull - Fireball,3,13k,
63,Vance Joy - Riptide,43,24k,-3%
64,Little Big Town - Day Drinking,54,23k,+6%
65,T.I. - No Mediocre,41,25k,+15%
66,Lil Wayne - Believe Me,60,24k,-14%
67,Dustin Lynch - Where It's At,104,24k,-6%
68,Ty Dolla $ign - Or Nah,29,24k,-4%
69,Michael Jackson & Justin Timberlake - Love Never F...,87,22k,-12%
70,Milky Chance - Stolen Dance,19,21k,+12%
71,Katy Perry - Dark Horse,314,21k,-7%
72,Chris Young - Who I Am With You,106,22k,-9%
73,Lil Jon - Bend Ova,5,17k,
74,Fifth Harmony - Bo$$,22,22k,-20%
75,Idina Menzel - Let It Go,243,20k,-8%
76,Trey Songz - Na Na,171,20k,-16%
77,Canaan Smith - Love You Like That,5,19k,
78,ScHoolboy Q - Studio,44,19k,-4%
79,Maddie & Tae - Girl In a Country Song,4,17k,+37%
80,Bastille - Pompeii,315,19k,-10%
81,Cole Swindell - Hope You Get Lonely Tonight,66,18k,+6%
82,Rixton - Me and My Broken Heart,124,20k,-13%
83,Ed Sheeran - Don't,45,18k,-1%
84,Eric Church - Cold One,28,19k,+3%
85,Adrian Marcel - 2AM.,2,14k,+26%
86,Brantley Gilbert - Small Town Throwdown,75,17k,-0%
87,Justin Timberlake - Not a Bad Thing,153,18k,-11%
88,Christina Perri - Human,187,17k,+0%
89,American Authors - Best Day of My Life,257,17k,-11%
90,Imagine Dragons - On Top of the World,167,17k,-0%
91,Brantley Gilbert - Bottoms Up,218,17k,-3%
92,Pitbull - Timber,289,17k,-3%
93,Billy Currington - We Are Tonight,75,17k,+0%
94,Wiz Khalifa - We Dem Boyz,70,19k,-10%
95,Lorde - Tennis Court,65,17k,-9%
96,Colbie Caillat - Try,16,20k,-45%
97,Blake Shelton - My Eyes,97,17k,-23%
98,Kid Ink - Main Chick,17,16k,+4%
99,Eli Young Band - Dust,6,17k,+14%
100,Iggy Azalea - Work,79,16k,-8%
101,Bleachers - I Wanna Get Better,9,17k,-19%
102,"Steve Aoki, Chris Lake & Tujamo - Delirious",2,16k,+14%
103,Mr. Probz - Waves,1,16k,-0%
104,O.A.R. - Peace,8,15k,-3%
105,Rita Ora - I Will Never Let You Down,5,15k,+14%
106,Katy Perry - Birthday,87,15k,-6%
107,Hozier - Take Me to Church,,15k,-0%
108,Uncle Kracker - Endlessly,3,14k,
109,Childish Gambino - 3005,2,15k,-1%
110,Tyler Farr - Whiskey in My Water,120,16k,-15%
111,George Strait - I Got a Car,47,15k,-5%
112,Afrojack - Ten Feet Tall,3,15k,+2%
113,Chase Rice - Gonna Wanna Tonight,5,18k,
114,Imagine Dragons - Demons,262,14k,-1%
115,Rich Gang - Lifestyle,,14k,+20%
116,Kid Rock - Born Free,,13k,+15%
117,Eric Paslay - Song About a Girl,17,15k,-1%
118,Imagine Dragons - Radioactive,240,14k,-1%
119,Rixton - Wait On Me,,10k,
120,Lecrae - Nuthin,5,21k,
121,Chris Brown - New Flame,7,14k,+7%
122,Katy Perry - Roar,255,14k,-2%
123,Hillsong United - Oceans,33,13k,-2%
124,Chris Brown - Loyal,163,14k,-6%
125,Luke Bryan - That's My Kind of Night,190,14k,-0%
126,One Direction - Story Of My Life,215,14k,-2%
127,A Great Big World - Say Something,195,14k,-0%
128,Avicii - Wake Me Up,248,14k,-6%
129,Bobby Shmurda - Hot N*gga,,2k,
130,X Ambassadors & Jamie N Commons - Jungle,27,12k,+19%
131,Migos - Fight Night,3,14k,-8%
132,Rae Sremmurd - No Flex Zone,,13k,+147%
133,Lorde - Royals,234,14k,-8%
134,Sara Bareilles - I Choose You,55,14k,-12%
135,Arctic Monkeys - Do I Wanna Know,84,13k,-2%
136,G-Eazy - I Mean It,4,8k,+161%
137,Passenger - Let Her Go,252,13k,-6%
138,Young Money - Trophies,103,14k,+0%
139,Darius Rucker - Wagon Wheel,65,12k,-1%
140,Luke Bryan - Drink a Beer,163,13k,+3%
141,Big Data - Dangerous,,12k,-0%
142,Usher - Good Kisser,18,12k,+1%
143,John Legend - You & I,9,13k,-25%
144,Hudson Mohawke - Chimes,,9k,
145,Lecrae - Fear,4,19k,
146,Lorde - Team,258,12k,-12%
147,5 Seconds of Summer - Don't Stop,43,14k,-9%
148,Brothers Osborne - Rum,,12k,+12%
149,Eric Clapton - Call Me the Breeze,,2k,
150,Beyoncé - Partition,113,13k,-0%
151,5 Seconds of Summer - Good Girls,42,15k,-10%
152,Christina Perri - A Thousand Years,6,12k,+2%
153,K CAMP - Cut Her Off,6,13k,-11%
154,"Kristen Bell, Agatha Lee Monn & Katie Lopez - Do Y...",180,11k,+8%
155,AWOLNATION - Sail,190,12k,-2%
156,Thomas Rhett - Get Me Some of That,163,11k,-2%
157,Justin Moore - Lettin' the Night Roll,40,12k,-7%
158,Tegan and Sara & The Lonely Island - Everything Is...,41,11k,-4%
159,Wiz Khalifa - You and Your Friends,4,22k,
160,Sarah McLachlan - Angel,,2k,-66%
161,Fall Out Boy - My Songs Know What You Did In the D...,145,11k,+9%
162,Aloe Blacc - The Man,201,12k,-17%
163,Kip Moore - Dirt Road,5,11k,+38%
164,Riff Raff - Tip Toe Wing In My Jawwdinz,1,1k,-70%
165,Eric Clapton - Sensitive Kind,,1k,+47%
166,The Swon Brothers - Later On,4,12k,-6%
167,Ed Sheeran - All of the Stars,15,12k,-18%
168,Justin Moore - Home Sweet Home,3,11k,+180%
169,Neon Trees - Sleeping With a Friend,101,6k,-29%
170,Scotty McCreery - Feelin’...,,11k,+8%
171,Martin Garrix - Animals,244,11k,-1%
172,Big & Rich - Look at You,,10k,+67%
173,Coldplay - Magic,94,1k,-81%
174,Eric Clapton - Songbird,2,7k,
175,Robin Thicke - Blurred Lines,183,10k,+20%
176,Kid Ink - Show Me,188,10k,-2%
177,Fitz & The Tantrums - The Walker,55,5k,-52%
178,Eric Clapton - Crying Eyes,1,1k,-77%
