,name,Top 100,end,change
0,A Great Big World - Say Something,41,219k,+36%
1,Pitbull - Timber,69,189k,-5%
2,Eminem - The Monster,48,173k,-8%
3,OneRepublic - Counting Stars,91,143k,-2%
4,Passenger - Let Her Go,91,114k,+9%
5,One Direction - Story Of My Life,50,112k,+2%
6,Lorde - Royals,91,97k,-10%
7,Imagine Dragons - Demons,91,82k,-7%
8,Ellie Goulding - Burn,77,77k,+24%
9,Jason Derulo - Marry Me,81,59k,+73%
10,Alex & Sierra - Gravity,5,99k,
11,Macklemore & Ryan Lewis - White Walls,74,68k,+8%
12,Avicii - Wake Me Up,91,65k,-12%
13,Katy Perry - Dark Horse,90,56k,+28%
14,The Neighbourhood - Sweater Weather,91,59k,+7%
15,Katy Perry - Roar,91,55k,-14%
16,Idina Menzel - Let It Go,19,53k,+3%
17,Lady Gaga - Do What U Want,56,59k,-0%
18,Miley Cyrus - Wrecking Ball,91,53k,-12%
19,Bastille - Pompeii,91,48k,+15%
20,Lorde - Team,90,45k,+38%
21,Katy Perry - Unconditionally,55,48k,-12%
22,Mike Will Made-It - 23,88,46k,-2%
23,Ed Sheeran - I See Fire,10,18k,+398%
24,Luke Bryan - Drink a Beer,40,45k,-0%
25,American Authors - Best Day of My Life,34,49k,+107%
26,Alex & Sierra - Say Something,12,66k,-25%
27,Mariah Carey - All I Want For Christmas Is You,20,43k,-4%
28,Demi Lovato - Let It Go,21,36k,-11%
29,"Drake - Hold On, We're Going Home",91,38k,-10%
30,Florida Georgia Line - Stay,66,38k,-3%
31,Lady Gaga - Applause,91,35k,-10%
32,Sara Bareilles - Brave,91,36k,-9%
33,Zedd - Stay the Night,91,34k,-11%
34,Parmalee - Carolina,82,31k,+108%
35,YG - My Nigga,81,35k,-2%
36,Imagine Dragons - Radioactive,91,28k,-7%
37,Ylvis - The Fox,90,28k,-3%
38,David Nail - Whatever She's Got,84,31k,+2%
39,Luke Bryan - That's My Kind of Night,91,27k,-7%
40,JAY Z - Holy Grail,91,27k,-3%
41,Eminem - Rap God,62,27k,+2%
42,AWOLNATION - Sail,91,22k,-7%
