,name,Top 100,end,change
0,Taylor Swift - Bad Blood,110,220k,-12%
1,Wiz Khalifa - See You Again,90,157k,-7%
2,Omi - Cheerleader,48,113k,+33%
3,WALK THE MOON - Shut Up and Dance,180,121k,+2%
4,Rachel Platten - Fight Song,68,94k,+36%
5,"Andy Grammer - Honey, I'm Good.",138,117k,+0%
6,Fetty Wap - Trap Queen,137,107k,+0%
7,Jason Derulo - Want to Want Me,90,92k,+7%
8,David Guetta - Hey Mama,83,91k,-6%
9,Fifth Harmony - Worth It,107,78k,+3%
10,Little Big Town - Girl Crush,143,70k,-10%
11,DJ Snake & AlunaGeorge - You Know You Like It,79,72k,+7%
12,Skrillex & Diplo - Where ...,86,67k,-1%
13,Tove Lo - Talking Body,123,69k,+1%
14,Maroon 5 - This Summer's Gonna Hurt Like a MotherF...,24,72k,+20%
15,Silento - Watch Me,57,67k,+26%
16,Mark Ronson - Uptown Funk,210,64k,-1%
17,Major Lazer - Lean On,54,60k,+18%
18,The Weeknd - The Hills,12,83k,-27%
19,Luke Bryan - Kick the Dust Up,20,57k,-14%
20,Maroon 5 - Sugar,146,54k,-6%
21,Meghan Trainor - Dear Future Husband,225,54k,-16%
22,Sam Hunt - Take Your Time,199,51k,+18%
23,T-Wayne - Nasty Freestyle,62,58k,-13%
24,Eminem - Phenomenal,6,73k,
25,George Ezra - Budapest,117,41k,+1%
26,Blake Shelton - Sangria,60,45k,-3%
27,The Weeknd - Earned It,161,48k,-8%
28,Fall Out Boy - Uma Thurman,96,44k,+5%
29,Ed Sheeran - Thinking Out Loud,252,42k,-10%
30,Echosmith - Bright,86,39k,+2%
31,Sia - Elastic Heart,165,41k,+14%
32,Ed Sheeran - Photograph,27,39k,+22%
33,Pitbull - Fun,26,38k,-7%
34,Rihanna - Bitch Better Have My Money,74,30k,+24%
35,Thomas Rhett - Crash and Burn,45,31k,+18%
36,Nicki Minaj - The Night Is Still Young,26,33k,-2%
37,Ellie Goulding - Love Me Like You Do,151,33k,-11%
38,Shawn Mendes - Stitches,27,28k,+32%
39,Eric Church - Like a Wrecking Ball,96,31k,+7%
40,Flo Rida - GDFR,222,32k,-13%
41,Chris Janson - Buy Me a Boat,37,29k,+16%
42,Carly Rae Jepsen - I Really Like You,77,26k,+52%
43,Rich Homie Quan - Flex,40,29k,+11%
44,Taylor Swift - Style,224,27k,-8%
45,Jessie J - Flashlight,29,30k,-25%
46,Sam Hunt - House Party,19,22k,+27%
47,Omarion - Post To Be,117,26k,+1%
48,Billy Currington - Don't It,90,28k,+11%
49,Nick Jonas - Chains,137,27k,-20%
50,Natalie La Rose - Somebody,133,25k,-0%
51,A Thousand Horses - Smoke,107,24k,+3%
52,Taylor Swift - Shake It Off,294,24k,-1%
53,Jidenna - Classic Man,23,25k,+50%
54,Kelsea Ballerini - Love Me Like You Mean It,73,21k,+4%
55,Florida Georgia Line - Sippin' On Fire,94,23k,-4%
56,Britney Spears & Iggy Azalea - Pretty Girls,35,24k,-8%
57,Trey Songz - Slow Motion,107,25k,+0%
58,Sheppard - Geronimo,178,24k,-7%
59,Canaan Smith - Love You Like That,83,22k,+9%
60,Zac Brown Band - Loving You Easy,27,20k,+25%
61,Shaggy - I Need Your Love,37,20k,-4%
62,Florence + The Machine - Ship To Wreck,8,19k,+150%
63,Jason Aldean - Tonight Looks Good On You,66,20k,+5%
64,Taylor Swift - Blank Space,224,19k,-6%
65,X Ambassadors - Renegades,64,19k,-1%
66,Fall Out Boy - Centuries,276,18k,-5%
67,Katy Tiz - Whistle,14,18k,+9%
68,Brantley Gilbert - One Hell of an Amen,29,18k,-6%
69,Chris Young - I'm Comin' Over,27,18k,+11%
70,Vance Joy - Riptide,358,17k,-0%
71,Zac Brown Band - Homegrown,147,17k,-13%
72,Sam Smith - Lay Me Down,127,18k,-15%
73,Carrie Underwood - Little Toy Guns,86,16k,+2%
74,Kid Ink - Be Real,15,16k,+24%
75,Meghan Trainor - Lips Are Movin,230,15k,-9%
76,Meghan Trainor - All About That Bass,335,15k,-10%
77,Ariana Grande - One Last Time,114,14k,-7%
78,MKTO - Bad Girls,6,17k,
79,Hozier - Take Me to Church,312,16k,-0%
80,Tech N9ne - Hood Go Crazy,30,15k,+2%
81,Pitbull & Ne-Yo - Time of Our Lives,188,14k,-17%
82,Michael Ray - Kiss You In the Morning,9,14k,+9%
83,Kenny Chesney - Wild Child,34,13k,+3%
84,Big Sean - Blessings,112,15k,-0%
85,Elle King - Ex's & Oh's,6,13k,+13%
86,The Barden Bellas - World Championship Finale 2,24,14k,-32%
87,Tim McGraw - Diamond Rings and Old Barstools,43,12k,-16%
88,Meghan Trainor - Like I'm Gonna Lose You,21,12k,-9%
89,Nicki Minaj - Truffle Butter,135,13k,-11%
90,Kelly Clarkson - Heartbeat Song,135,13k,-1%
91,Dillon Francis & DJ Snake - Get Low,66,12k,-10%
92,OneRepublic - I Lived,144,14k,+27%
93,Rihanna and Kanye West and Paul McCartney - FourFi...,126,12k,-9%
94,Luke Bryan - Games,53,13k,-8%
95,Kelsea Ballerini - Yeah Boy,1,3k,
96,Brett Eldredge - Lose My Mind,7,12k,+31%
97,Charlie Puth - Marvin Gaye,8,11k,+31%
98,Pharrell Williams - Happy,432,12k,-4%
99,Jeremih - Planes,17,13k,+9%
100,Brad Paisley - Crushin' It,4,11k,-1%
101,Brantley Gilbert - Bottoms Up,251,12k,-29%
102,Maroon 5 - Animals,243,11k,-12%
103,Easton Corbin - Baby Be My Love Song,17,11k,+12%
104,Meek Mill - Check,,3k,
105,Rascal Flatts - Riot,5,11k,-1%
106,DJ Khaled - How Many Times,17,12k,-3%
107,Drake - Energy,72,10k,-1%
108,Mumford & Sons - Believe,72,11k,-3%
109,twenty one pilots - Tear In My Heart,15,10k,+1%
110,Old Dominion - Break up with Him,,10k,+44%
111,Jake Owen - Real Life,9,13k,-56%
112,Adam Lambert - Ghost Town,4,8k,+20%
113,Drake - Know Yourself,81,10k,+4%
114,Dustin Lynch - Hell of a Night,,11k,+1%
115,Future - F*ck up Some Commas,6,11k,-7%
116,John Legend - All of Me,472,10k,-6%
117,Calvin Harris - Pray to God,,10k,+3%
118,Sia - Chandelier,327,10k,-6%
119,twenty one pilots - Stressed Out,29,11k,-13%
120,Cole Swindell - Ain't Worth the Whiskey,124,9k,-6%
121,How I Became the Bomb - Ulay Oh,3,9k,
122,Zedd - I Want You to Know,91,9k,-26%
123,Frankie Ballard - Young & Crazy,,10k,-4%
124,Rae Sremmurd - Come Get Her,,9k,+2%
125,Imagine Dragons - I Bet My Life,177,8k,+17%
126,Sam Hunt - Leave the Night On,205,9k,-17%
127,Jana Kramer - I Got the Boy,3,10k,+3%
128,Nicki Minaj - Feeling Myself,103,11k,-28%
129,Sam Smith - I'm Not the Only One,230,9k,-8%
130,Rae Sremmurd - Throw Sum Mo,139,9k,-12%
131,Fall Out Boy - Immortals,79,9k,-4%
132,Nick Jonas - Jealous,249,10k,-17%
133,Coldplay - Till Kingdom Come,,2k,
134,DJ Snake & Lil Jon - Turn Down For What,407,8k,+1%
135,Wale - The Matrimony,31,10k,-3%
136,Sam Smith - Stay With Me,380,8k,-11%
137,Halsey - Hold Me Down,4,18k,
138,A$AP Rocky - L$D,10,12k,-42%
139,James Bay - Hold Back the River,1,9k,-2%
140,Kanye West - All Day,84,9k,-17%
141,Florence + The Machine - What Kind of Man,14,9k,+60%
142,The Weeknd - Often,35,9k,+11%
143,Galantis - Runaway,,8k,+7%
144,"Jessie J, Ariana Grande & Nicki Minaj - Bang Bang",231,7k,-8%
145,"Das Sound Machine, Tone Hangers, The Barden Bellas...",10,9k,-30%
146,J. Cole - Wet Dreamz,11,8k,+7%
147,Miranda Lambert - Roots and Wings,9,11k,-60%
148,Luke Bryan - Play It Again,213,6k,-4%
149,Pitbull - Fireball,191,7k,-19%
150,Halsey - Ghost,1,8k,
151,American Authors - Best Day of My Life,272,8k,+13%
152,Nicki Minaj - Only,173,8k,-8%
153,Chris Brown & Tyga - Ayo,123,8k,-7%
154,Muse - Reapers,,7k,
155,Miranda Lambert - Little Red Wagon,90,7k,-18%
156,Fall Out Boy - My Songs Know What You Did In the D...,146,7k,-10%
157,Eric Paslay - She Don't Love You,61,8k,-29%
158,Chedda Da Connect - Flicka da Wrist,7,8k,-23%
159,Nicky Jam & Enrique Igles...,,7k,-1%
160,Gente de Zona - La Gozadera,,3k,+122%
161,Chase Rice - Ride,40,7k,+12%
162,Big Sean - I Don't Fuck With You,202,7k,-10%
163,Deorro & Chris Brown - Five More Hours,,7k,-3%
164,Maddie & Tae - Fly,,6k,+16%
165,Muse - Dead Inside,2,5k,+26%
166,Ed Sheeran - Don't,278,7k,-9%
167,Bea Miller - Fire N Gold,,6k,-4%
168,NEEDTOBREATHE - Brother,5,6k,+6%
169,Ryn Weaver - OctaHate,29,7k,-41%
170,Florida Georgia Line - This Is How We Roll,306,6k,-9%
171,Shawn Mendes - Something Big,59,6k,-7%
172,Cole Swindell - Let Me See Ya Girl,,7k,+17%
173,Tyler Farr - A Guy Walks Into a Bar,114,7k,-39%
174,Janelle Monáe & Jidenna -...,3,8k,-2%
175,Rihanna - American Oxygen,5,6k,-19%
176,A$AP Rocky - Electric Body,10,11k,-59%
177,Martin Garrix - Don't Look Down,2,8k,-20%
178,Hunter Hayes - 21,5,9k,-41%
179,Imagine Dragons - Radioactive,244,6k,+10%
180,"Flo Rida - I Don't Like It, I Love It",9,6k,+20%
181,Jason Derulo - Trumpets,249,6k,+13%
182,Milky Chance - Stolen Dance,226,6k,-5%
183,Florence + The Machine - Delilah,15,11k,-40%
184,Florida Georgia Line - Sun Daze,156,5k,-10%
185,Kenny Chesney - American Kids,143,5k,-6%
186,Hillsong UNITED - Touch the Sky,6,7k,-13%
187,Tori Kelly - Nobody Love,84,7k,-37%
188,Tinashe - All Hands On Deck,,6k,+17%
189,Journey - Don't Stop Believin',,6k,+0%
190,Lil Durk - Like Me,1,8k,+235%
191,Drake - Legend,50,6k,-4%
192,The Script - Hall of Fame,3,5k,+7%
193,Katy Perry - Roar,268,6k,+4%
194,Christina Perri - A Thousand Years,11,6k,+5%
195,Coldplay - A Sky Full of Stars,202,3k,+11%
196,Francesca Battistelli - Holy Spirit,,6k,+5%
197,Jason Aldean - Burnin' It Down,197,5k,-0%
198,Pia Mia - Do It Again,,7k,+31%
199,Zedd - Beautiful Now,14,5k,-59%
200,Echosmith - Cool Kids,195,5k,+2%
201,Calvin Harris - Outside,127,5k,-19%
202,Lee Brice - Drinking Class,217,5k,-19%
203,Panic! At the Disco - Hallelujah,11,5k,-12%
204,David Guetta & Sia - Titanium,,5k,-16%
205,One Direction - Night Changes,158,5k,-17%
206,Sam Smith - Like I Can,,4k,+66%
207,Florida Georgia Line - Cruise,247,4k,-11%
208,Years & Years - King,,5k,-10%
209,Kacey Musgraves - Biscuits,11,5k,-1%
210,Kevin Gates - I Don't Get Tired,1,5k,-8%
211,Nate Ruess - What This World Is Coming To,,5k,
212,Eminem - Lose Yourself,,5k,-13%
213,Darius Rucker - Wagon Wheel,65,5k,-30%
214,Imagine Dragons - Shots,24,3k,+48%
215,K CAMP - Lil Bit,6,5k,-2%
216,Clean Bandit - Rather Be,65,5k,+11%
217,Florence + The Machine - Dog Days Are Over,,4k,+87%
218,Taylor Swift - New Romantics,15,4k,+10%
219,OneRepublic - Counting Stars,374,4k,-2%
220,Pitbull - Timber,300,4k,-31%
221,4 Non Blondes - What's Up,2,1k,+252%
222,Ariana Grande & The Weeknd - Love Me Harder,149,3k,-5%
