,name,Top 100,end,change
0,Luke Bryan - Light It Up,2.0,21k,
1,Luis Fonsi & Daddy Yankee - Despacito,130.0,52k,-4%
2,Liam Payne - Strip That Down,98.0,46k,-9%
3,Niall Horan - Slow Hands,113.0,41k,-8%
4,Charlie Puth - Attention,126.0,39k,-7%
5,Kesha - Praying,50.0,35k,-23%
6,DJ Khaled - Wild Thoughts,70.0,40k,-44%
7,Demi Lovato - Tell Me You Love Me,1.0,6k,
8,Cardi B - Bodak Yellow,49.0,36k,+39%
9,Portugal. The Man - Feel It Still,94.0,31k,+4%
10,Shawn Mendes - There's Nothing Holdin' Me Back,128.0,35k,-9%
11,Imagine Dragons - Believer,206.0,37k,-4%
12,Thirty Seconds to Mars - Walk On Water,3.0,18k,
13,French Montana - Unforgettable,140.0,29k,-13%
14,Sam Hunt - Body Like a Back Road,205.0,31k,-19%
15,Justin Bieber & BloodPop®...,8.0,44k,+181%
16,Calvin Harris - Feels,70.0,26k,-7%
17,Luis Fonsi - Despacito,217.0,26k,-17%
18,P!nk - What About Us,15.0,26k,-56%
19,Kane Brown - What Ifs,105.0,23k,+7%
20,Post Malone - Congratulations,219.0,21k,-7%
21,Imagine Dragons - Thunder,114.0,17k,-0%
22,Childish Gambino - Redbone,188.0,19k,-8%
23,Cheat Codes - No Promises,106.0,18k,-1%
24,Yo Gotti - Rake It Up,46.0,16k,+20%
25,Selena Gomez - Fetish,43.0,15k,-9%
26,Luke Combs - When It Rains It Pours,54.0,18k,+10%
27,Khalid - Location,192.0,17k,-3%
28,Logic - 1-800-273-8255,69.0,18k,-32%
29,Blackbear - Do Re mi,35.0,14k,+77%
30,Dustin Lynch - Small Town Boy,155.0,16k,-0%
31,The Chainsmokers & Coldplay - Something Just Like ...,184.0,16k,-13%
32,J Balvin & Willy William - Mi Gente,56.0,15k,-19%
33,Thomas Rhett - Unforgettable,27.0,13k,-3%
34,Midland - Drinkin' Problem,122.0,14k,+16%
35,Hailee Steinfeld - Most Girls,103.0,15k,-20%
36,Gucci Mane - I Get the Bag,7.0,19k,
37,Ed Sheeran - Shape of You,231.0,13k,-9%
38,DJ Khaled - I'm the One,119.0,14k,-27%
39,LANco - American Love Story,40.0,11k,+5%
40,Demi Lovato - Sorry Not Sorry,45.0,40k,+43%
41,Bruno Mars - That's What I Like,221.0,13k,-15%
42,Macklemore - Glorious,56.0,10k,-8%
43,Kendrick Lamar - HUMBLE.,147.0,11k,-16%
44,21 Savage - Bank Account,49.0,11k,-9%
45,James Arthur - Say You Won't Let Go,300.0,10k,-10%
46,Ed Sheeran - Castle on the Hill,231.0,12k,-22%
47,Justin Moore - Somebody Else Will,7.0,9k,+108%
48,Brett Young - In Case You Didn't Know,285.0,11k,-18%
49,Jon Pardi - Heartache on the Dance Floor,67.0,11k,-7%
50,Bruno Mars - Versace On The Floor,74.0,11k,-17%
51,Thomas Rhett - Craving You,147.0,12k,-9%
52,Thomas Rhett - Grave,7.0,17k,
53,The Revivalists - Wish I Knew You,97.0,9k,-5%
54,Carly Pearce - Every Little Thing,70.0,9k,-5%
55,Khalid - Young Dumb & Broke,26.0,9k,-3%
56,Miley Cyrus - Younger Now,7.0,15k,
57,Old Dominion - No Such Thing as a Broken Heart,136.0,9k,-7%
58,The Chainsmokers - Honest,26.0,8k,-8%
59,David Guetta - 2U,77.0,11k,-14%
60,Louis Tomlinson - Back to You,35.0,8k,-15%
61,Brothers Osborne - It Ain't My Fault,107.0,10k,-10%
62,2 Chainz - It's a Vibe,18.0,6k,+19%
63,Justin Timberlake - CAN'T STOP THE FEELING,476.0,8k,-12%
