,name,Top 100,end,change
0,Shawn Mendes - There's Nothing Holdin' Me Back,2.0,24k,
1,Zedd & Alessia Cara - Stay,57.0,90k,+132%
2,Kendrick Lamar - HUMBLE.,21.0,82k,+64%
3,Luis Fonsi & Daddy Yankee - Despacito,4.0,45k,
4,Bruno Mars - That's What I Like,95.0,80k,+8%
5,Lana Del Rey - Lust for Life,2.0,24k,
6,Sam Hunt - Body Like a Back Road,79.0,71k,+13%
7,Lady Gaga - The Cure,5.0,79k,
8,The Chainsmokers & Coldplay - Something Just Like ...,58.0,60k,-16%
9,Ed Sheeran - Shape of You,105.0,66k,+0%
10,Julia Michaels - Issues,93.0,66k,+17%
11,Harry Styles - Sign of the Times,14.0,57k,-59%
12,Kendrick Lamar - DNA.,7.0,53k,
13,James Arthur - Say You Won't Let Go,174.0,47k,+17%
14,KYLE - iSpy,110.0,50k,+37%
15,Auli'i Cravalho - How Far I'll Go,140.0,41k,+113%
16,Post Malone - Congratulations,93.0,45k,+190%
17,Maroon 5 - Cold,66.0,44k,+21%
18,Kygo & Selena Gomez - It Ain't Me,64.0,41k,+8%
19,Future - Mask Off,60.0,41k,+21%
20,Brett Young - In Case You Didn't Know,159.0,32k,+14%
21,Paramore - Hard Times,2.0,12k,
22,Flo Rida & 99 Percent - Cake,29.0,37k,+107%
23,Chris Stapleton - Broken Halos,7.0,37k,
24,The Weeknd - I Feel It Coming,154.0,35k,+8%
25,Imagine Dragons - Believer,80.0,28k,+26%
26,Jason Derulo - Swalla,39.0,31k,+11%
27,Keith Urban - The Fighter,85.0,27k,-7%
28,Katy Perry - Chained to the Rhythm,70.0,34k,+0%
29,Clean Bandit - Rockabye,110.0,31k,-32%
30,LINKIN PARK & Kiiara - Heavy,64.0,21k,+4%
31,Lil Uzi Vert - XO TOUR Llif3,28.0,28k,+54%
32,The Chainsmokers - Paris,98.0,29k,-3%
33,Marian Hill - Down,97.0,30k,-5%
34,Drake - Passionfruit,34.0,24k,+10%
35,Luke Combs - Hurricane,86.0,21k,+24%
36,Ed Sheeran - Castle on the Hill,105.0,21k,+36%
37,Luis Fonsi - Despacito,91.0,15k,+72%
38,Bruno Mars - 24K Magic,196.0,21k,-3%
39,Lady Gaga - Million Reasons,193.0,20k,+8%
40,Rihanna - Love on the Brain,192.0,18k,+11%
41,Calvin Harris - Slide,56.0,18k,+2%
42,Khalid - Location,66.0,18k,-1%
43,Ayo & Teo - Rolex,29.0,24k,+43%
44,Lorde - Green Light,49.0,21k,-0%
45,Kendrick Lamar - LOVE.,7.0,21k,
46,Big Sean - Bounce Back,163.0,20k,+26%
47,Train - Play That Song,182.0,17k,+9%
48,Justin Timberlake - CAN'T STOP THE FEELING,350.0,16k,-2%
49,Kodak Black - Tunnel Vision,63.0,20k,+39%
50,Jon Pardi - Dirt on My Boots,197.0,19k,+2%
51,Thomas Rhett - Craving You,21.0,15k,-20%
52,"Florida Georgia Line - God, Your Mama, And Me",72.0,18k,-0%
53,AJR - Weak,34.0,18k,+53%
54,Lord Huron - The Night We Met,18.0,16k,+20%
55,Childish Gambino - Redbone,62.0,16k,+22%
56,Halsey - Now Or Never,17.0,14k,-45%
57,G-Eazy & Kehlani - Good Life,16.0,15k,+362%
58,French Montana - Unforgettable,14.0,15k,+2%
59,Lady Antebellum - You Look Good,81.0,14k,-12%
60,Kendrick Lamar - LOYALTY.,7.0,20k,
