,name,Top 100,end,change
0,Eminem - The Monster,6,436k,
1,Lorde - Royals,49,208k,-12%
2,One Direction - Story Of My Life,8,318k,
3,Katy Perry - Roar,49,158k,-25%
4,Avicii - Wake Me Up,49,148k,-8%
5,OneRepublic - Counting Stars,49,134k,-11%
6,Eminem - Survival,27,140k,+266%
7,Eminem - Berzerk,49,114k,+75%
8,Miley Cyrus - Wrecking Ball,49,129k,-12%
9,Eminem - Rap God,20,127k,+8%
10,Passenger - Let Her Go,49,137k,+68%
11,Imagine Dragons - Demons,49,95k,+4%
12,Ylvis - The Fox,48,105k,+4%
13,Pitbull - Timber,27,87k,+35%
14,"Drake - Hold On, We're Going Home",49,86k,-9%
15,Lady Gaga - Applause,49,76k,-3%
16,Mike Will Made-It - 23,46,71k,+2%
17,JAY Z - Holy Grail,49,66k,-12%
18,Katy Perry - Dark Horse,48,67k,-20%
19,Jason Derulo - Marry Me,39,53k,+6%
20,Katy Perry - Unconditionally,13,53k,-15%
21,Luke Bryan - That's My Kind of Night,49,53k,-9%
22,The Neighbourhood - Sweater Weather,49,48k,+13%
23,Thomas Rhett - It Goes Like This,49,43k,+18%
24,Bruno Mars - Gorilla,49,48k,-5%
25,YG - My Nigga,39,47k,-2%
26,Imagine Dragons - Radioactive,49,41k,-21%
27,Paramore - Still Into You,49,41k,-1%
28,Florida Georgia Line - Stay,24,43k,+16%
29,Selena Gomez - Slow Down,49,36k,+1%
30,Macklemore & Ryan Lewis - White Walls,32,40k,+26%
31,Lady Gaga - Do What U Want,14,44k,-70%
32,Sara Bareilles - Brave,49,37k,-5%
33,Ellie Goulding - Burn,35,37k,+16%
34,Robin Thicke - Blurred Lines,49,37k,-9%
35,AWOLNATION - Sail,49,37k,-11%
36,Miley Cyrus - We Can't Stop,49,33k,-15%
37,David Nail - Whatever She's Got,42,35k,+0%
38,Capital Cities - Safe and Sound,49,32k,-21%
39,Zedd - Stay the Night,49,31k,+19%
40,Sage the Gemini - Gas Pedal,49,29k,-15%
41,Cassadee Pope - Wasting All These Tears,49,31k,-2%
42,Justin Timberlake - TKO,45,28k,+24%
43,Britney Spears - Work Bitch,49,31k,-23%
44,Chris Brown - Love More,49,30k,+1%
45,Drake - All Me,41,30k,-2%
46,Taylor Swift - Everything Has Changed,49,25k,-10%
47,Zendaya - Replay,47,22k,-2%
48,Florida Georgia Line - Cruise,48,23k,-4%
49,Eric Church - The Outsiders,13,35k,-63%
50,Kenny Chesney - Spread the Love,1,4k,
51,Eli Young Band - Drunk Last Night,49,26k,+4%
52,Bastille - Pompeii,49,25k,+14%
53,Justin Bieber - Recovery,8,76k,
54,Lana Del Rey - Summertime Sadness,49,21k,-9%
55,Keith Urban & Miranda Lambert - We Were Us,49,27k,-3%
56,Blake Shelton - Mine Would Be You,49,26k,-6%
57,Travie McCoy - Rough Water,20,22k,+9%
58,Parmalee - Carolina,49,24k,+0%
59,Thomas Rhett - Get Me Some of That,6,36k,
60,Lana Del Rey & Cedric Gervais - Summertime Sadness,49,23k,-24%
61,American Authors - Best Day of My Life,1,15k,+23%
62,Joe Nichols - Sunny and 75,48,23k,-3%
63,Lorde - Team,49,21k,-8%
64,Gavin DeGraw - Best I Ever Had,49,24k,-50%
65,Lady Gaga - Venus,8,111k,
66,Flo Rida - How I Feel,6,26k,
67,Big Sean - Beware,49,19k,-4%
68,Fall Out Boy - My Songs Know What You Did In the D...,49,18k,-22%
69,Bruno Mars - Treasure,49,18k,-11%
70,Martin Garrix - Animals,39,21k,+24%
71,Robin Thicke - Give It 2 U,48,20k,-25%
72,Linkin Park & Steve Aoki - A LIGHT THAT NEVER COME...,21,21k,+55%
73,Rihanna - What Now,6,17k,+26%
74,Jason Aldean - Night Train,49,19k,-15%
75,B.o.B - HeadBand,42,18k,+3%
76,Macklemore & Ryan Lewis - Can't Hold Us,42,16k,-4%
77,Chris Young - Aw Naw,49,17k,-3%
78,Zac Brown Band - Sweet Annie,11,18k,+12%
79,Lana Del Rey - Young and Beautiful,48,16k,-22%
80,Tegan and Sara - Closer,10,16k,+5%
81,P!nk - Just Give Me a Reason,44,15k,-4%
82,Tim McGraw - Southern Girl,41,16k,+0%
83,One Direction - Best Song Ever,33,15k,-1%
84,John Legend - All of Me,31,18k,+6%
85,Anna Kendrick - Cups,45,15k,-11%
86,Daughtry - Waiting For Superman,23,17k,-17%
87,Sevyn Streeter - It Won't Stop,16,18k,+5%
88,Zedd - Clarity,42,15k,-7%
89,Drake - Started from the Bottom,19,17k,+22%
90,Juicy J - Bounce It,9,16k,+9%
91,Justin Timberlake - Mirrors,42,15k,-6%
92,Darius Rucker - Wagon Wheel,32,14k,-4%
93,Macklemore & Ryan Lewis - Thrift Shop,30,14k,-8%
94,Lorde - Tennis Court,20,14k,-6%
95,Cole Vosbury - Let Her Go,7,38k,
96,JAY Z - Tom Ford,13,15k,+1%
97,August Alsina - I Luv This Shit,28,19k,-16%
98,Daft Punk - Get Lucky,41,15k,-5%
99,"Phillip Phillips - Gone, Gone, Gone",42,14k,-11%
100,Florida Georgia Line - Round Here,32,14k,+21%
101,The Band Perry - Don’t Le...,,14k,+7%
102,Miley Cyrus - Adore You,21,15k,-16%
103,Bruno Mars - When I Was Your Man,10,15k,+20%
104,Macklemore & Ryan Lewis - Same Love,37,14k,-5%
