,name,Top 100,end,change
0,Pharrell Williams - Happy,97,283k,-11%
1,John Legend - All of Me,180,228k,+0%
2,Idina Menzel - Let It Go,131,157k,-6%
3,Jason Derulo - Talk Dirty,98,152k,-4%
4,Katy Perry - Dark Horse,202,121k,-11%
5,Aloe Blacc - The Man,117,109k,-11%
6,DJ Snake & Lil Jon - Turn Down For What,108,96k,+2%
7,Bastille - Pompeii,203,83k,-7%
8,Luke Bryan - Play It Again,33,77k,+22%
9,The Chainsmokers - #Selfie,47,78k,-12%
10,"Kristen Bell, Agatha Lee Monn & Katie Lopez - Do Y...",129,69k,+2%
11,American Authors - Best Day of My Life,145,70k,+6%
12,Justin Timberlake - Not a Bad Thing,41,77k,+15%
13,Florida Georgia Line - This Is How We Roll,118,73k,-8%
14,Christina Perri - Human,90,71k,+45%
15,Avicii - Hey Brother,134,62k,-7%
16,Hunter Hayes - Storyline,1,11k,
17,Brantley Gilbert - Bottoms Up,111,60k,-2%
18,MKTO - Classic,58,50k,+35%
19,Paramore - Ain't It Fun,41,53k,+11%
20,Kristen Bell & Idina Menzel - For the First Time i...,115,51k,-4%
21,Martin Garrix - Animals,189,53k,-2%
22,Pitbull - Timber,181,52k,-2%
23,Austin Mahone - Mmm Yeah,52,47k,+22%
24,Lorde - Team,202,53k,-13%
25,Beyoncé - Drunk in Love,108,53k,-15%
26,Chris Brown - Loyal,71,51k,-5%
27,OneRepublic - Counting Stars,203,50k,-3%
28,5 Seconds of Summer - She Looks So Perfect,6,53k,
29,Kid Ink - Show Me,154,46k,-7%
30,2Virgins - Buckwild,2,13k,
31,Dan + Shay - 19 You + Me,95,44k,+40%
32,Keith Urban - Cop Car,71,42k,-2%
33,A Great Big World - Say Something,153,49k,+2%
34,Pitbull - Wild Wild Love,41,36k,+61%
35,Iggy Azalea - Fancy,27,31k,+45%
36,Sam Smith - Stay With Me,10,67k,+163%
37,Trey Songz - Na Na,60,39k,+11%
38,Jerrod Niemann - Drink to That All Night,98,35k,-9%
39,One Direction - Story Of My Life,162,39k,-2%
40,Kristen Bell & Santino Fontana - Love Is an Open D...,48,35k,-11%
41,Naughty Boy - La La La,37,51k,-24%
42,Eric Church - Give Me Back My Hometown,88,34k,+5%
43,Passenger - Let Her Go,203,35k,-18%
44,Rixton - Me and My Broken Heart,12,30k,+35%
45,Demi Lovato - Let It Go,133,31k,-8%
46,Beyoncé - Partition,61,33k,+7%
47,Blake Shelton - Doin' What She Likes,80,32k,-3%
48,B.o.B - John Doe,17,33k,+43%
49,Demi Lovato - Neon Lights,86,28k,-4%
50,Eminem - Headlights,32,32k,+8%
51,Jake Owen - Beachin',34,32k,+12%
52,Eminem - The Monster,160,28k,-9%
53,Coldplay - Magic,35,32k,-0%
54,Thomas Rhett - Get Me Some of That,98,30k,-1%
55,Imagine Dragons - Demons,203,26k,-9%
56,Young Money - Trophies,39,31k,+9%
57,Neon Trees - Sleeping With a Friend,30,30k,-18%
58,Avicii - Wake Me Up,203,25k,-14%
59,Calvin Harris - Summer,20,26k,-7%
60,Josh Gad - In Summer,61,22k,-13%
61,Lorde - Royals,203,26k,-13%
62,Katy Perry - Roar,203,24k,-7%
63,Imagine Dragons - On Top of the World,59,24k,+6%
64,YG - Who Do You Love,36,27k,-6%
65,Miranda Lambert - Automatic,33,24k,-4%
66,Shakira - Can't Remember To Forget You,82,29k,-38%
67,Rascal Flatts - Rewind,81,25k,-4%
68,Disclosure - Latch,30,23k,+11%
69,Shakira - Empire,18,31k,-34%
70,Ellie Goulding - Burn,189,22k,-11%
71,Florida Georgia Line - Cruise,196,20k,+6%
72,Imagine Dragons - Radioactive,203,24k,-11%
73,Dierks Bentley - I Hold On,90,22k,-10%
74,Tove Lo - Stay High,28,20k,-10%
75,Ellie Goulding - Beating Heart,20,26k,-35%
76,Tim McGraw - Lookin' For That Girl,27,20k,+9%
77,Newsboys - God's Not Dead,10,18k,+0%
78,Hunter Hayes - Invisible,39,19k,-0%
79,Sara Bareilles - Brave,203,20k,-17%
80,Luke Bryan - Drink a Beer,152,19k,-6%
81,Ty Dolla $ign - Paranoid,78,22k,-10%
82,Fitz & The Tantrums - The Walker,25,18k,+6%
83,Daughtry - Waiting For Superman,117,16k,+41%
84,Tyler Farr - Whiskey in My Water,14,20k,+10%
85,Cash Cash - Take Me Home,68,19k,-7%
86,Kongos - Come With Me Now,13,20k,+12%
87,Brett Eldredge - Beat of the Music,30,20k,-1%
88,Nashville Cast - Black Roses,4,18k,+263%
89,Far East Movement - The Illest,9,23k,+58%
90,Arctic Monkeys - Do I Wanna Know,76,18k,-1%
91,Tiësto - Red Lights,11,17k,+11%
92,Chris Young - Who I Am With You,5,17k,+15%
93,Jason Aldean - When She Says Baby,131,17k,-1%
94,Young Thug - Stoner,56,18k,+2%
95,Luke Bryan - That's My Kind of Night,178,16k,+3%
96,SoMo - Ride,90,18k,+4%
97,Randy Houser - Goodnight Kiss,8,17k,+2%
98,Lee Brice - I Don't Dance,14,16k,+17%
99,Schoolboy Q - Man of the Year,58,17k,-1%
100,David Nail - Whatever She's Got,191,17k,-2%
101,Hillsong United - Oceans,33,16k,+0%
102,AWOLNATION - Sail,190,16k,-0%
103,Cole Swindell - Hope You Get Lonely Tonight,16,15k,+51%
104,Robin Thicke - Blurred Lines,183,15k,-1%
105,Frankie Ballard - Helluva Life,72,16k,-5%
106,Sara Evans - Slow Me Down,10,16k,+7%
107,Cole Swindell - Chillin' It,189,15k,-7%
108,Florida Georgia Line - Stay,116,11k,+3%
109,Future - Move That Dope,3,16k,+12%
110,Joe Nichols - Yeah,,16k,+11%
111,Justin Moore - Lettin' the Night Roll,4,15k,+2%
112,Miley Cyrus - Adore You,118,15k,-7%
