,name,Top 100,end,change
0,Adele - Hello,63,183k,+5%
1,Justin Bieber - Love Yourself,42,156k,+52%
2,Justin Bieber - Sorry,63,142k,+25%
3,twenty one pilots - Stressed Out,122,82k,+73%
4,Drake - Hotline Bling,147,70k,+37%
5,Selena Gomez - Same Old Love,106,69k,+29%
6,Thomas Rhett - Die a Happy Man,98,62k,+5%
7,Justin Bieber - What Do You Mean,119,54k,+28%
8,Flo Rida - My House,62,56k,+37%
9,Fetty Wap - 679,179,50k,+38%
10,The Chainsmokers - Roses,85,58k,+42%
11,Meghan Trainor - Like I'm Gonna Lose You,218,57k,+15%
12,Shawn Mendes - Stitches,227,49k,+30%
13,Selena Gomez - Hands To Myself,25,47k,+75%
14,Alessia Cara - Here,148,50k,+29%
15,Drake & Future - Jumpman,95,42k,+39%
16,The Weeknd - In the Night,37,56k,-12%
17,The Weeknd - The Hills,212,44k,+8%
18,Mariah Carey - All I Want For Christmas Is You,101,41k,+28%
19,Demi Lovato - Confident,92,44k,+61%
20,Daya - Hide Away,119,43k,+39%
21,One Direction - Perfect,70,43k,+35%
22,Taylor Swift - Wildest Dreams,200,46k,+78%
23,Post Malone - White Iverson,113,37k,+26%
24,Sam Hunt - Break Up In a Small Town,149,44k,+21%
25,Elle King - Ex's & Oh's,206,43k,+9%
26,Shawn Mendes & Camila Cabello - I Know What You Di...,37,38k,+70%
27,Adele - When We Were Young,35,41k,+14%
28,Travis Scott - Antidote,116,34k,+36%
29,Cam - Burning House,176,42k,-17%
30,DNCE - Cake By the Ocean,77,39k,+15%
31,Charlie Puth - One Call Away,39,33k,+18%
32,Ellie Goulding - On My Mind,98,34k,+6%
33,"G-Eazy & Bebe Rexha - Me, Myself & I",56,26k,+36%
34,Cole Swindell - You Should Be Here,11,37k,-25%
35,"Pentatonix - Mary, Did You Know",66,28k,+12%
36,The Weeknd - Can't Feel My Face,200,28k,-6%
37,Fetty Wap - Again,140,22k,+44%
38,Fetty Wap - Trap Queen,337,22k,+40%
39,One Direction - Drag Me Down,147,24k,+51%
40,Silento - Watch Me,256,21k,+39%
41,Ariana Grande - Focus,57,21k,+23%
42,Bryson Tiller - Don't,33,20k,+40%
43,Luke Bryan - Home Alone Tonight,39,26k,+16%
44,iLoveMemphis fka iHeartMemphis - Hit the Quan,65,20k,+52%
45,Missy Elliott - WTF,43,32k,-2%
46,Rachel Platten - Stand By You,81,23k,+10%
47,Rachel Platten - Fight Song,268,18k,+14%
48,Andy Grammer - Good To Be Alive,42,23k,-7%
49,J. Cole - No Role Modelz,73,17k,+29%
50,Selena Gomez - Good For You,186,19k,+31%
51,Halsey - New Americana,30,16k,+49%
52,Sam Hunt - House Party,212,16k,+35%
53,Tory Lanez - Say It,38,16k,+23%
54,Chris Stapleton - Tennessee Whiskey,51,20k,-6%
55,Chris Young - I'm Comin' Over,227,16k,+13%
56,Trans-Siberian Orchestra - Christmas / Sarajevo 12...,15,18k,+80%
57,Fall Out Boy - Irresistible,53,16k,+28%
58,Coldplay - Adventure of a Lifetime,49,23k,-25%
59,Fetty Wap - My Way,129,13k,+45%
60,Drake & Future - Big Rings,39,15k,+26%
61,Drake - Right Hand,84,13k,+41%
62,Nelly - The Fix,124,17k,+17%
63,Jordan Smith - Mary Did You Know,11,36k,-78%
64,R. City - Locked Away,158,14k,+22%
65,Dawin - Dessert,21,16k,+20%
66,Taylor Swift - Bad Blood,281,17k,+99%
67,Bruce Springsteen - Santa Claus Is Comin' to Town,5,12k,+55%
68,Chris Brown - Back To Sleep,24,20k,+27%
69,Macklemore & Ryan Lewis - Downtown,120,16k,+15%
70,Justin Bieber - I'll Show You,41,13k,+32%
71,Kevin Gates - Really Really,3,12k,+26%
72,Gwen Stefani - Used to Love You,58,18k,-12%
73,Mark Ronson - Uptown Funk,392,14k,+16%
74,Disturbed - The Sound of Silence,11,14k,+41%
75,James Bay - Let It Go,45,17k,+56%
76,Luke Bryan - Strip It Down,157,13k,+14%
77,Wiz Khalifa - See You Again,249,12k,+17%
78,Major Lazer - Lean On,248,13k,+14%
79,twenty one pilots - Car Radio,4,10k,+169%
80,X Ambassadors - Renegades,261,14k,+14%
81,Yo Gotti - Down in the DM,13,14k,+24%
82,Nathaniel Rateliff & The Night Sweats - S.O.B.,99,16k,+10%
83,DeJ Loaf - Back Up,59,12k,+12%
84,Jana Kramer - I Got the Boy,63,13k,+13%
85,Charlie Puth - Marvin Gaye,186,12k,+16%
86,Drake - Back To Back,101,11k,+22%
87,Panic! At the Disco - Emperor's New Clothes,14,8k,+80%
88,Trans-Siberian Orchestra - Christmas Canon,5,12k,+33%
89,WALK THE MOON - Shut Up and Dance,363,12k,+14%
90,Adele - Send My Love,35,14k,-2%
91,Justin Bieber - Purpose,19,10k,+33%
92,Bryson Tiller - Exchange,1,11k,+28%
93,Adele - All I Ask,23,14k,-19%
94,Adele - Water Under the Bridge,35,14k,-0%
95,Rae Sremmurd - Come Get Her,46,9k,+27%
96,Fetty Wap - RGF Island,47,9k,+57%
97,Eric Church - Mr. Misunderstood,33,13k,+14%
98,Ed Sheeran - Thinking Out Loud,444,14k,+19%
99,Brenda Lee - Rockin' Around the Christmas Tree,17,11k,+16%
100,Panic! At the Disco - Victorious,23,8k,+68%
101,Zac Brown Band - Beautiful Drug,50,13k,+7%
102,Tori Kelly - Hollow,23,14k,-5%
103,Adele - Million Years Ago,19,12k,-12%
104,Jason Derulo - Get Ugly,4,11k,+26%
105,IAmDLOW - Bet You Can't Do It Like Me,1,11k,+31%
106,Michael Bublé - It's Begi...,2,10k,+90%
107,Ariana Grande - Santa Tell Me,34,11k,+40%
108,Future - Where Ya At,112,9k,+22%
109,Taylor Swift - Shake It Off,418,12k,+69%
110,José Feliciano - Feliz Na...,,9k,+23%
111,Old Dominion - Break up with Him,167,12k,+29%
112,Gnash - I Hate U I Love U,,9k,+26%
113,Thomas Rhett - Crash and Burn,193,10k,+21%
114,Chris Stapleton - Nobody To Blame,20,13k,+2%
115,Florida Georgia Line - Confession,10,12k,+19%
116,Bobby Helms - Jingle Bell Rock,1,10k,+40%
117,Chris Janson - Buy Me a Boat,191,9k,+34%
118,Jason Aldean - Gonna Know We Were Here,22,10k,+123%
119,Rich Homie Quan - Flex,188,9k,+22%
120,Ed Sheeran - Photograph,203,11k,+31%
121,Adele - Rolling in the Deep,15,10k,+5%
122,Drake - Energy,97,8k,+43%
123,Kevin Gates - 2 Phones,,8k,+30%
124,Run-DMC - Christmas In Hollis,,8k,+93%
125,Luke Bryan - Kick the Dust Up,158,8k,+54%
126,Elvis Presley - Blue Christmas,,8k,+108%
127,Wham! - Last Christmas,,8k,+35%
128,Brothers Osborne - Stay a Little Longer,119,11k,-13%
129,Omi - Cheerleader,211,9k,+21%
