,name,Top 100,end,change
0,Omi - Cheerleader,94,162k,-7%
1,Fetty Wap - My Way,7,153k,
2,The Weeknd - Can't Feel My Face,46,125k,-22%
3,Silento - Watch Me,103,107k,+8%
4,Rachel Platten - Fight Song,114,108k,-11%
5,Taylor Swift - Bad Blood,156,88k,-12%
6,Selena Gomez - Good For You,32,77k,+1%
7,The Weeknd - The Hills,58,77k,-19%
8,Fetty Wap - 679,25,70k,-22%
9,Demi Lovato - Cool for the Summer,23,54k,+17%
10,Major Lazer - Lean On,100,66k,-8%
11,"Andy Grammer - Honey, I'm Good.",184,68k,-11%
12,Luke Bryan - Kick the Dust Up,66,56k,+23%
13,WALK THE MOON - Shut Up and Dance,226,61k,-18%
14,Ed Sheeran - Photograph,73,55k,-5%
15,Skrillex & Diplo - Where ...,132,57k,-8%
16,Fifth Harmony - Worth It,153,57k,-20%
17,Charlie Puth - Marvin Gaye,54,41k,+3%
18,Fall Out Boy - Uma Thurman,142,47k,+3%
19,Fetty Wap - Trap Queen,183,49k,-15%
20,Sam Hunt - House Party,65,46k,-2%
21,5 Seconds of Summer - She's Kinda Hot,7,132k,
22,Little Big Town - Girl Crush,189,48k,-12%
23,Wiz Khalifa - See You Again,136,47k,-17%
24,Shawn Mendes - Stitches,73,38k,-2%
25,Sam Hunt - Take Your Time,245,42k,-3%
26,X Ambassadors - Renegades,110,38k,+8%
27,Luke Bryan - Strip It Down,7,54k,
28,David Guetta - Hey Mama,129,42k,-11%
29,Thomas Rhett - Crash and Burn,91,37k,-5%
30,"Keith Urban - John Cougar, John Deere, John 3:16",45,32k,+9%
31,Chris Janson - Buy Me a Boat,83,36k,+1%
32,Eric Church - Like a Wrecking Ball,142,34k,-4%
33,Mark Ronson - Uptown Funk,256,36k,-10%
34,Calvin Harris & Disciples - How Deep Is Your Love,7,41k,
35,Jidenna - Classic Man,69,32k,-4%
36,Jason Derulo - Want to Want Me,136,33k,-17%
37,"Flo Rida - I Don't Like It, I Love It",43,28k,+5%
38,Rich Homie Quan - Flex,86,28k,+4%
39,Sia - Elastic Heart,211,30k,-7%
40,George Ezra - Budapest,163,19k,-8%
41,Maroon 5 - Sugar,192,29k,-7%
42,Meek Mill - All Eyes On You,28,26k,-14%
43,Pitbull - Fun,72,27k,-10%
44,Meghan Trainor - Like I'm Gonna Lose You,64,23k,-17%
45,Ed Sheeran - Thinking Out Loud,298,25k,-8%
46,DJ Snake & AlunaGeorge - You Know You Like It,125,27k,-22%
47,Cam - Burning House,22,20k,+20%
48,Tove Lo - Talking Body,169,24k,-22%
49,R. City - Locked Away,8,16k,+108%
50,Bea Miller - Fire N Gold,24,18k,+24%
51,Jason Aldean - Tonight Looks Good On You,112,22k,+1%
52,Blake Shelton - Sangria,106,24k,-26%
53,Elle King - Ex's & Oh's,52,20k,+3%
54,Zac Brown Band - Loving You Easy,73,21k,-4%
55,Brantley Gilbert - One Hell of an Amen,75,20k,+3%
56,Meek Mill - R.I.C.O.,25,17k,-5%
57,Rihanna - Bitch Better Have My Money,120,20k,-16%
58,Canaan Smith - Love You Like That,128,21k,-11%
59,The Weeknd - Earned It,207,19k,-17%
60,Brett Eldredge - Lose My Mind,52,17k,-1%
61,Jake Owen - Real Life,53,17k,+1%
62,Taylor Swift - Shake It Off,340,18k,-4%
63,Future - Where Ya At,7,35k,
64,Omarion - Post To Be,163,17k,-22%
65,Jeremih - Planes,63,16k,+8%
66,Nico & Vinz - That's How You Know,7,16k,
67,Meghan Trainor - Dear Future Husband,271,17k,-16%
68,Florida Georgia Line - Anything Goes,47,15k,+7%
69,Chris Young - I'm Comin' Over,73,14k,-0%
70,Old Dominion - Break up with Him,42,15k,-20%
71,Maroon 5 - This Summer's Gonna Hurt Like a MotherF...,70,19k,-36%
72,T-Wayne - Nasty Freestyle,108,17k,-13%
73,Rae Sremmurd - This Could Be Us,20,15k,+8%
74,Taylor Swift - Style,270,16k,-11%
75,Nicki Minaj - The Night Is Still Young,72,18k,-17%
76,Sage the Gemini - Good Thing,42,14k,+0%
77,Adam Lambert - Ghost Town,45,15k,-1%
78,Michael Ray - Kiss You In the Morning,55,14k,-6%
79,Trey Songz - Slow Motion,153,14k,-15%
80,The Weeknd - Often,53,14k,-43%
81,Taylor Swift - Blank Space,270,14k,-4%
82,Zedd - Beautiful Now,56,13k,-11%
83,Tori Kelly - Should've Been Us,15,12k,+2%
84,Ellie Goulding - Love Me Like You Do,197,14k,-11%
85,Eminem - Phenomenal,30,11k,-0%
86,Echosmith - Bright,132,14k,-24%
87,Vance Joy - Riptide,396,12k,-4%
88,Flo Rida - GDFR,268,14k,-15%
89,Eminem - Kings Never Die,14,12k,-60%
90,Fall Out Boy - Centuries,320,12k,-6%
91,Pia Mia - Do It Again,25,11k,-6%
92,NEEDTOBREATHE - Brother,24,12k,-4%
93,Future - F*ck up Some Commas,21,14k,-15%
94,twenty one pilots - Tear In My Heart,26,12k,-0%
95,Brothers Osborne - Stay a Little Longer,7,11k,+1%
96,Jess Glynne - Hold My Hand,7,11k,-3%
97,"@iHeartMemphis - ""Hit the Quan"" #HTQ",1,7k,
98,Drake - Energy,82,11k,-11%
99,Kenny Chesney - Save It for a Rainy Day,1,11k,+16%
100,Dustin Lynch - Hell of a Night,12,11k,-0%
101,Kid Ink - Be Real,58,11k,-6%
102,Future - Trap Niggas,7,12k,
103,Maddie & Tae - Fly,,10k,+1%
104,Frankie Ballard - Young & Crazy,,10k,-4%
105,Flo Rida - Low,,6k,+319%
106,CeeLo Green - Robin Williams,5,10k,
107,Five Finger Death Punch - Jekyll and Hyde,15,10k,+0%
108,Cole Swindell - Let Me See Ya Girl,,10k,+0%
109,Sam Smith - Like I Can,6,10k,+0%
110,Zac Brown Band - Homegrown,185,11k,-8%
111,Alessia Cara - Here,,9k,+33%
112,Coldplay - Viva la Vida,,6k,+275%
113,Sheppard - Geronimo,203,10k,-6%
114,A Great Big World - Hold Each Other,,1k,
115,Kelsea Ballerini - Love Me Like You Mean It,112,10k,-20%
116,Tech N9ne - Hood Go Crazy,60,10k,-14%
117,DeJ Loaf - Back Up,5,11k,
