,name,Top 100,end,change
0,Lorde - Royals,28,305k,+1%
1,Miley Cyrus - Wrecking Ball,28,242k,+10%
2,Katy Perry - Roar,28,196k,-14%
3,Avicii - Wake Me Up,28,159k,-10%
4,"Drake - Hold On, We're Going Home",28,121k,-15%
5,Ylvis - The Fox,27,100k,+21%
6,Lady Gaga - Applause,28,94k,-12%
7,JAY Z - Holy Grail,28,96k,-21%
8,OneRepublic - Counting Stars,28,81k,+7%
9,Eminem - Survival,6,117k,
10,Eminem - Berzerk,28,88k,-24%
11,Pitbull - Timber,6,77k,
12,Mike Will Made-It - 23,25,73k,+0%
13,Imagine Dragons - Demons,28,63k,+15%
14,Miley Cyrus - We Can't Stop,28,88k,+17%
15,Luke Bryan - That's My Kind of Night,28,67k,-14%
16,Passenger - Let Her Go,28,64k,+4%
17,Katy Perry - Dark Horse,27,65k,-42%
18,Bruno Mars - Gorilla,28,53k,+0%
19,YG - My Nigga,18,57k,+137%
20,Imagine Dragons - Radioactive,28,46k,-2%
21,Robin Thicke - Blurred Lines,28,50k,-18%
22,Capital Cities - Safe and Sound,28,48k,-15%
23,Miley Cyrus - Adore You,6,84k,
24,Glee Cast - Make You Feel My Love,5,46k,
25,Britney Spears - Work Bitch,28,57k,-24%
26,Jason Derulo - Marry Me,18,41k,+10%
27,Lana Del Rey & Cedric Gervais - Summertime Sadness,28,42k,-16%
28,Paramore - Still Into You,28,42k,-6%
29,Cassadee Pope - Wasting All These Tears,28,42k,+41%
30,AWOLNATION - Sail,28,41k,-25%
31,Justin Bieber - Heartbreaker,8,156k,
32,Selena Gomez - Slow Down,28,34k,-3%
33,Sage the Gemini - Gas Pedal,28,34k,-11%
34,Drake - All Me,20,38k,-32%
35,Sara Bareilles - Brave,28,35k,+4%
36,Thomas Rhett - It Goes Like This,28,36k,-10%
37,Chase Rice - Ready Set Roll,6,46k,
38,Robin Thicke - Give It 2 U,28,32k,-13%
39,Glee Cast - Seasons of Love,4,27k,
40,Lana Del Rey - Summertime Sadness,28,30k,-17%
41,Florida Georgia Line - Cruise,28,29k,-5%
42,Taylor Swift - Everything Has Changed,28,29k,-3%
43,The Neighbourhood - Sweater Weather,28,29k,-2%
44,Bruno Mars - Treasure,28,27k,-14%
45,Jason Aldean - Night Train,28,28k,-14%
46,Blake Shelton - Mine Would Be You,28,31k,-11%
47,Ellie Goulding - Burn,14,24k,+20%
48,Zendaya - Replay,26,28k,+7%
49,David Nail - Whatever She's Got,21,28k,+3%
50,Chris Brown - Love More,28,27k,-7%
51,"Phillip Phillips - Gone, Gone, Gone",28,23k,-6%
52,Katy Perry - Walking On Air,14,27k,-74%
53,Keith Urban & Miranda Lambert - We Were Us,28,26k,+8%
54,Lorde - Team,28,27k,-30%
55,Eli Young Band - Drunk Last Night,28,24k,-8%
56,Tyler Farr - Redneck Crazy,28,25k,-30%
57,Fall Out Boy - My Songs Know What You Did In the D...,28,21k,-8%
58,Zedd - Clarity,28,22k,-22%
59,Maejor Ali - Lolly,27,26k,-12%
60,P!nk - True Love,23,19k,-11%
61,Gavin DeGraw - Best I Ever Had,28,23k,-15%
62,Joe Nichols - Sunny and 75,27,22k,-0%
63,Big Sean - Beware,28,22k,-16%
64,Parmalee - Carolina,28,22k,+7%
65,One Direction - Best Song Ever,26,19k,-23%
66,Anna Kendrick - Cups,28,21k,-16%
67,Pearl Jam - Sirens,9,52k,+604%
68,Macklemore & Ryan Lewis - Same Love,28,21k,-21%
