,name,Top 100,end,change
0,Justin Bieber - Love Yourself,56,167k,-39%
1,twenty one pilots - Stressed Out,136,115k,-26%
2,Adele - Hello,77,144k,-57%
3,Justin Bieber - Sorry,77,132k,-53%
4,Rachel Platten - Stand By You,95,74k,+30%
5,The Chainsmokers - Roses,99,71k,-18%
6,Shawn Mendes & Camila Cabello - I Know What You Di...,51,71k,-21%
7,Flo Rida - My House,76,72k,-29%
8,Meghan Trainor - Like I'm Gonna Lose You,232,59k,-41%
9,Thomas Rhett - Die a Happy Man,112,58k,-38%
10,"G-Eazy & Bebe Rexha - Me, Myself & I",70,50k,-29%
11,Charlie Puth - One Call Away,53,61k,-35%
12,Daya - Hide Away,133,50k,-41%
13,Shawn Mendes - Stitches,241,59k,-56%
14,Rachel Platten - Fight Song,282,44k,-4%
15,Selena Gomez - Same Old Love,120,59k,-54%
16,Elle King - Ex's & Oh's,220,65k,-38%
17,Fall Out Boy - Irresistible,67,37k,-16%
18,The Weeknd - In the Night,51,49k,-38%
19,Demi Lovato - Confident,106,60k,-43%
20,DNCE - Cake By the Ocean,91,52k,+4%
21,Drake - Hotline Bling,161,55k,-64%
22,Justin Bieber - What Do You Mean,133,54k,-55%
23,Drake & Future - Jumpman,109,45k,-58%
24,Adele - When We Were Young,49,44k,-22%
25,One Direction - Perfect,84,58k,-37%
26,Fetty Wap - 679,193,48k,-62%
27,Alessia Cara - Here,162,50k,-50%
28,Ellie Goulding - On My Mind,112,53k,-25%
29,Sam Hunt - Break Up In a Small Town,163,43k,-45%
30,Post Malone - White Iverson,127,41k,-48%
31,Selena Gomez - Hands To Myself,39,38k,-48%
32,The Weeknd - The Hills,226,42k,-53%
33,Travis Scott - Antidote,130,35k,-53%
34,Taylor Swift - Wildest Dreams,214,38k,-55%
35,Luke Bryan - Home Alone Tonight,53,29k,-24%
36,Cam - Burning House,190,34k,-44%
37,Andy Grammer - Good To Be Alive,56,37k,-22%
38,One Direction - Drag Me Down,161,38k,-47%
39,Jason Derulo - Get Ugly,17,25k,-26%
40,The Weeknd - Can't Feel My Face,214,30k,-41%
41,Bryson Tiller - Don't,47,27k,-41%
42,Chris Stapleton - Tennessee Whiskey,63,25k,-6%
43,Fetty Wap - Trap Queen,351,25k,-60%
44,Panic! At the Disco - Don't Threaten Me with a Goo...,7,26k,
45,Fetty Wap - Again,154,22k,-60%
46,Coldplay - Adventure of a Lifetime,61,22k,-15%
47,Wiz Khalifa - See You Again,263,25k,-47%
48,Cole Swindell - You Should Be Here,25,18k,-38%
49,Ginuwine - Pony,17,12k,+1%
50,J. Cole - No Role Modelz,87,20k,-48%
51,Yo Gotti - Down in the DM,23,19k,-11%
52,Macklemore & Ryan Lewis - Downtown,134,26k,-21%
53,Nathaniel Rateliff & The Night Sweats - S.O.B.,108,17k,+3%
54,James Bay - Let It Go,57,17k,-21%
55,Nelly - The Fix,138,19k,-30%
56,Taylor Swift - Out Of The Woods,39,19k,+216%
57,Tory Lanez - Say It,52,19k,-38%
58,Missy Elliott - WTF,57,19k,-37%
59,Halsey - New Americana,44,19k,-44%
60,Dawin - Dessert,35,20k,-37%
61,WALK THE MOON - Shut Up and Dance,377,25k,-5%
62,Brett Eldredge - Drunk On Your Love,2,13k,+8%
63,Chris Stapleton - Nobody To Blame,27,15k,-6%
64,Gwen Stefani - Used to Love You,71,21k,-24%
65,Mark Ronson - Uptown Funk,406,20k,-33%
