,name,Top 100,end,change
0,MAGIC! - Rude,65,213k,+3%
1,Sam Smith - Stay With Me,94,216k,+1%
2,Iggy Azalea - Fancy,111,176k,-8%
3,Ariana Grande - Problem,68,153k,-3%
4,Nico & Vinz - Am I Wrong,77,149k,+8%
5,Jason Derulo - Wiggle,62,113k,-2%
6,Maroon 5 - Maps,14,109k,-16%
7,Shawn Mendes - Life of the Party,5,119k,
8,Charli XCX - Boom Clap,29,103k,+5%
9,Disclosure - Latch,114,99k,+15%
10,DJ Snake & Lil Jon - Turn Down For What,192,86k,-8%
11,Calvin Harris - Summer,104,88k,-0%
12,Ed Sheeran - Sing,84,80k,-1%
13,Sia - Chandelier,56,79k,+40%
14,OneRepublic - Love Runs Out,76,75k,+11%
15,Kenny Chesney - American Kids,10,80k,+135%
16,Dierks Bentley - Drunk On a Plane,57,69k,+16%
17,Pharrell Williams - Happy,181,65k,-6%
18,Miranda Lambert - Somethin' Bad,42,59k,+81%
19,John Legend - All of Me,264,64k,-21%
20,Lady Antebellum - Bartender,42,62k,+6%
21,Demi Lovato - Really Don't Care,21,51k,+97%
22,MKTO - Classic,142,63k,+9%
23,Jake Owen - Beachin',118,55k,-8%
24,Kongos - Come With Me Now,96,55k,+9%
25,Florida Georgia Line - This Is How We Roll,202,50k,-22%
26,Luke Bryan - Play It Again,117,47k,-12%
27,Becky G - Shower,29,46k,+17%
28,Paramore - Ain't It Fun,125,48k,-13%
29,Lee Brice - I Don't Dance,98,46k,+7%
30,Jason Derulo - Trumpets,40,46k,+4%
31,Lil Wayne - Believe Me,32,43k,+4%
32,X Ambassadors & Jamie N Commons - Jungle,24,44k,+68%
33,5 Seconds of Summer - She Looks So Perfect,90,46k,-7%
34,Nicki Minaj - Pills N Potions,39,31k,+3%
35,Tiësto - Wasted,28,39k,+22%
36,Joe Nichols - Yeah,73,36k,+10%
37,Ingrid Michaelson - Girls Chase Boys,85,35k,+12%
38,Justin Timberlake - Not a Bad Thing,125,36k,-6%
39,Pharrell Williams - Come Get It Bae,43,29k,+16%
40,Tim McGraw - Meanwhile Back At Mama's,45,30k,+21%
41,Rixton - Me and My Broken Heart,96,38k,+0%
42,Jason Derulo - Talk Dirty,182,33k,-6%
43,Trey Songz - Na Na,143,30k,+13%
44,Blake Shelton - My Eyes,69,33k,-2%
45,AJR - I'm Ready,35,33k,+8%
46,Katy Perry - Birthday,69,34k,+2%
47,Enrique Iglesias - Bailando,39,31k,+8%
48,Michael Jackson & Justin Timberlake - Love Never F...,59,31k,-0%
49,Katy Perry - Dark Horse,286,31k,-8%
50,Tove Lo - Habits,23,31k,+8%
51,Chris Brown - Loyal,150,16k,-27%
52,Idina Menzel - Let It Go,215,28k,-1%
53,Coldplay - A Sky Full of Stars,60,29k,+15%
54,American Authors - Best Day of My Life,229,27k,-2%
55,OneRepublic - Counting Stars,287,27k,+3%
56,Clean Bandit - Rather Be feat. Jess Glynne,10,24k,+46%
57,Bastille - Pompeii,287,26k,-5%
58,Dustin Lynch - Where It's At,76,28k,+1%
59,Brad Paisley - River Bank,68,25k,+4%
60,Chris Young - Who I Am With You,78,27k,+5%
61,Ed Sheeran - Don't,18,33k,-50%
62,Chase Rice - Ready Set Roll,68,25k,-3%
63,ScHoolboy Q - Studio,16,24k,+40%
64,Brantley Gilbert - Bottoms Up,195,23k,-10%
65,Imagine Dragons - On Top of the World,143,23k,+5%
66,Tyler Farr - Whiskey in My Water,98,22k,-1%
67,Tinashe - 2 On,33,21k,+7%
68,Brantley Gilbert - Small Town Throwdown,49,22k,-1%
69,T.I. - No Mediocre,13,24k,-45%
70,Pitbull - Timber,264,20k,+6%
71,Lorde - Tennis Court,38,19k,+15%
72,Imagine Dragons - Battle Cry,2,7k,-17%
73,Little Big Town - Day Drinking,26,19k,-4%
74,Luke Bryan - Roller Coaster,5,17k,+309%
75,Jeremih - Don't Tell 'Em,10,18k,+12%
76,Wiz Khalifa - We Dem Boyz,42,20k,+6%
77,Billy Currington - We Are Tonight,53,19k,-3%
78,Sam Hunt - Leave the Night On,13,21k,+4%
79,Vance Joy - Riptide,15,19k,+6%
80,Christina Perri - Human,174,19k,-4%
81,Iggy Azalea - Work,56,18k,-3%
82,Eric Church - Cold One,3,16k,+21%
83,One Direction - You & I,42,18k,+0%
84,Eric Paslay - Song About a Girl,12,17k,+18%
85,Zendaya - Too Much,2,5k,
86,Aloe Blacc - The Man,199,17k,-7%
87,Craig Campbell - Keep Them Kisses Comin',25,18k,+13%
88,Imagine Dragons - Demons,262,16k,+2%
89,George Strait - I Got a Car,36,17k,-5%
90,5 Seconds of Summer - Kiss Me Kiss Me,13,25k,-84%
91,5 Seconds of Summer - Good Girls,30,21k,+2%
92,Cole Swindell - Hope You Get Lonely Tonight,40,18k,-7%
93,Justin Moore - Lettin' the Night Roll,40,17k,-1%
94,Shakira - Empire,102,18k,-19%
95,Usher - Good Kisser,12,13k,+3%
96,5 Seconds of Summer - Don't Stop,37,19k,-0%
97,Imagine Dragons - Radioactive,240,15k,+4%
98,Frankie Ballard - Sunshine & Whiskey,3,16k,+4%
99,Sara Bareilles - I Choose You,51,16k,-4%
100,Miranda Lambert - Automatic,109,16k,-10%
101,Kid Ink - Main Chick,10,16k,+2%
102,Avicii - Wake Me Up,246,16k,+0%
103,Katy Perry - Roar,255,15k,-2%
104,Jhene Aiko - The Worst,8,,-100%
105,K CAMP - Cut Her Off,6,16k,-3%
106,Round2crew - Booty Had Me Like,,12k,
107,Pitbull - Wild Wild Love,122,16k,-16%
108,Jason Mraz - I'm Yours,,14k,+36%
109,Afrojack - Ten Feet Tall,2,15k,+24%
110,Luke Bryan - That's My Kind of Night,190,14k,-0%
111,Ed Sheeran - Thinking Out Loud,10,22k,-68%
112,Alex & Sierra - Scarecrow,6,28k,
113,Young Money - Trophies,103,15k,-3%
114,The Pretty Reckless - Heaven Knows,4,13k,+12%
115,Lorde - Team,258,14k,+2%
116,Passenger - Let Her Go,252,14k,-0%
117,Phillip Phillips - Raging Fire,35,14k,+27%
118,Naughty Boy - La La La,117,18k,-31%
119,Birdy - Not About Angels,19,16k,-14%
