,name,Top 100,end,change
0,Taylor Swift - Shake It Off,7,542k,
1,Meghan Trainor - All About That Bass,50,299k,+23%
2,Maroon 5 - Animals,1,43k,
3,"Jessie J, Ariana Grande & Nicki Minaj - Bang Bang",27,162k,+17%
4,Sam Smith - Stay With Me,150,112k,+22%
5,Nicki Minaj - Anaconda,21,119k,+130%
6,Iggy Azalea - Black Widow,51,141k,+14%
7,Ariana Grande - Break Free,54,118k,+2%
8,Charli XCX - Boom Clap,85,99k,+23%
9,Sia - Chandelier,112,98k,+4%
10,Clean Bandit - Rather Be feat. Jess Glynne,66,108k,+12%
11,Maroon 5 - Maps,70,77k,+2%
12,Ariana Grande - Problem,124,75k,-7%
13,MAGIC! - Rude,121,89k,-13%
14,Iggy Azalea - Fancy,167,69k,-11%
15,Jason Aldean - Burnin' It Down,34,88k,-10%
16,Echosmith - Cool Kids,54,74k,+15%
17,Jeremih - Don't Tell 'Em,66,70k,+20%
18,5 Seconds of Summer - Amnesia,55,50k,+19%
19,Becky G - Shower,85,64k,-12%
20,Florida Georgia Line - Dirt,48,66k,-9%
21,Enrique Iglesias - Bailando,95,70k,+3%
22,Nico & Vinz - Am I Wrong,133,61k,+7%
23,Tove Lo - Habits,79,55k,+17%
24,Kenny Chesney - American Kids,66,67k,-11%
25,Eminem - Guts Over Fear,1,,
26,Sam Hunt - Leave the Night On,69,53k,+15%
27,Disclosure - Latch,170,46k,-5%
28,Katy Perry - This Is How We Do,18,37k,+58%
29,Ed Sheeran - Don't,73,42k,+22%
30,OneRepublic - Love Runs Out,132,46k,-17%
31,Pharrell Williams - Happy,237,38k,-5%
32,Lady Antebellum - Bartender,98,44k,-8%
33,Ingrid Michaelson - Girls Chase Boys,141,41k,+29%
34,Dierks Bentley - Drunk On a Plane,113,42k,-16%
35,Coldplay - A Sky Full of Stars,116,37k,+5%
36,John Legend - All of Me,320,31k,-7%
37,Kongos - Come With Me Now,152,44k,-21%
