,name,Top 100,end,change
0,The Weeknd - Can't Feel My Face,81,117k,+4%
1,The Weeknd - The Hills,93,105k,+32%
2,R. City - Locked Away,43,91k,-1%
3,Silento - Watch Me,138,83k,+2%
4,Omi - Cheerleader,129,86k,-17%
5,Shawn Mendes - Stitches,108,66k,+25%
6,Fetty Wap - 679,60,67k,+5%
7,Selena Gomez - Good For You,67,66k,-3%
8,Charlie Puth - Marvin Gaye,89,54k,-13%
9,Rachel Platten - Fight Song,149,68k,-19%
10,One Direction - Drag Me Down,28,69k,+29%
11,Imagine Dragons - Roots,1,8k,
12,Macklemore & Ryan Lewis - Downtown,1,7k,
13,Ed Sheeran - Photograph,108,50k,-8%
14,Drake - Hotline Bling,28,43k,+15%
15,Major Lazer - Lean On,135,55k,-11%
16,Demi Lovato - Cool for the Summer,58,51k,-8%
17,Carrie Underwood - Smoke Break,7,65k,
18,Hailee Steinfeld - Love Myself,18,35k,+80%
19,Fall Out Boy - Uma Thurman,177,44k,-0%
20,Luke Bryan - Strip It Down,42,37k,+6%
21,Meghan Trainor - Like I'm Gonna Lose You,99,36k,+13%
22,Skrillex & Diplo - Where ...,167,37k,-5%
23,Elle King - Ex's & Oh's,87,30k,+16%
24,Cam - Burning House,57,34k,+4%
25,Sam Hunt - House Party,100,40k,-12%
26,X Ambassadors - Renegades,145,41k,+10%
27,Fetty Wap - My Way,42,40k,-8%
28,The Weeknd - Often,88,23k,+79%
29,WALK THE MOON - Shut Up and Dance,261,38k,-13%
30,Fetty Wap - Again,21,34k,-17%
31,"@iHeartMemphis - ""Hit the Quan"" #HTQ",35,33k,+15%
32,Fifth Harmony - Worth It,188,34k,-11%
33,Taylor Swift - Bad Blood,191,37k,-16%
34,"Keith Urban - John Cougar, John Deere, John 3:16",80,32k,-4%
35,Chris Janson - Buy Me a Boat,118,33k,-4%
36,Drake - Back To Back,28,33k,-13%
37,5 Seconds of Summer - She's Kinda Hot,42,33k,-28%
38,Luke Bryan - Kick the Dust Up,101,33k,-25%
39,Fetty Wap - Trap Queen,218,31k,-5%
40,"Andy Grammer - Honey, I'm Good.",219,33k,-13%
41,Thomas Rhett - Crash and Burn,126,29k,-13%
42,Eric Church - Like a Wrecking Ball,177,28k,-6%
43,"Flo Rida - I Don't Like It, I Love It",78,31k,-12%
44,Tori Kelly - Should've Been Us,50,23k,-1%
45,Jason Derulo - Want to Want Me,171,29k,-34%
46,Rich Homie Quan - Flex,121,25k,-5%
47,Alessia Cara - Here,29,22k,+28%
48,Wiz Khalifa - See You Again,171,24k,-15%
49,Calvin Harris & Disciples - How Deep Is Your Love,42,21k,+6%
50,Jidenna - Classic Man,104,22k,-23%
51,Brett Eldredge - Lose My Mind,87,21k,-1%
52,Ed Sheeran - Thinking Out Loud,333,20k,-17%
53,Meek Mill - All Eyes On You,63,21k,+0%
54,Old Dominion - Break up with Him,77,19k,+0%
55,Eazy-E - Boyz-N-The-Hood,14,26k,-27%
56,5 Seconds of Summer - Fly Away,12,12k,-79%
57,Little Mix - Black Magic,22,21k,-21%
58,Mark Ronson - Uptown Funk,291,22k,-12%
59,Lil Wayne & Charlie Puth - Nothing But Trouble,13,10k,+188%
60,Little Big Town - Girl Crush,224,19k,-17%
61,Florida Georgia Line - Anything Goes,82,17k,-2%
62,Nick Jonas - Levels,7,22k,
63,Charlie Puth - One Call Away,7,16k,
64,Andra Day - Rise Up,1,3k,
65,Chris Young - I'm Comin' Over,108,16k,-4%
66,Jeremih - Planes,98,15k,-4%
67,Maroon 5 - Sugar,227,17k,-12%
68,Sam Hunt - Take Your Time,280,17k,-19%
69,Halsey - New Americana,12,12k,+45%
70,David Guetta - Hey Mama,164,17k,-20%
71,Kenny Chesney - Save It for a Rainy Day,36,15k,-5%
72,Zac Brown Band - Loving You Easy,108,17k,-16%
73,K CAMP - Comfortable,22,14k,-14%
74,N.W.A. - Straight Outta Compton,15,18k,-39%
75,Zedd - Beautiful Now,86,14k,-1%
76,Taylor Swift - Wildest Dreams,81,7k,+129%
77,The Weeknd - Earned It,242,14k,+7%
78,Adam Lambert - Ghost Town,80,14k,+2%
79,Halsey - Drive,6,13k,
80,Nelly - The Fix,14,17k,-58%
81,Rae Sremmurd - This Could Be Us,55,13k,-0%
82,Jess Glynne - Hold My Hand,19,11k,+13%
83,Brothers Osborne - Stay a Little Longer,23,11k,-4%
84,Lana Del Rey - High By the Beach,18,25k,-9%
85,Jason Derulo - Cheyenne,19,13k,-0%
86,Future - Where Ya At,17,12k,+42%
87,Daya - Hide Away,2,10k,+69%
88,Pentatonix - Cheerleader,7,16k,
89,Omarion - Post To Be,198,13k,-18%
90,N.W.A. - F**k Tha Police,13,15k,-27%
91,Maddie & Tae - Fly,14,11k,+1%
92,Dustin Lynch - Hell of a Night,33,12k,-4%
93,Taylor Swift - Shake It Off,375,13k,-8%
94,DJ Snake & AlunaGeorge - You Know You Like It,160,12k,-12%
95,Halsey - Hold Me Down,5,9k,+20%
96,Travis Scott - Antidote,2,11k,
97,Nathaniel Rateliff & The Night Sweats - S.O.B.,7,10k,+10%
98,Cold War Kids - First,2,10k,+5%
99,Alessia Cara - Seventeen,1,2k,
100,Disclosure - Omen,31,11k,-12%
101,Jake Owen - Real Life,87,11k,-12%
102,Michael Ray - Kiss You In the Morning,90,12k,-20%
103,Tove Lo - Talking Body,203,11k,-10%
104,Post Malone - White Iverson,,9k,-2%
105,JoJo - When Love Hurts,7,17k,
106,Drake - 0 To 100 / The Catch Up,176,11k,+7%
107,Cole Swindell - Let Me See Ya Girl,3,10k,+1%
108,Beck - Dreams,10,7k,+4%
109,Fall Out Boy - Centuries,330,11k,+2%
110,Chase Rice - Gonna Wanna Tonight,5,9k,+6%
111,Taylor Swift - Style,294,10k,-6%
112,Kelsea Ballerini - Dibs,,9k,+10%
113,Ice Cube - No Vaseline,12,12k,-22%
114,Dan + Shay - Nothin' Like You,,9k,+1%
115,Halsey - Ghost,1,6k,+63%
116,"Dove Cameron, Cameron Boyce, Booboo Stewart & Sofi...",25,11k,-19%
117,Drake - Energy,87,9k,+9%
118,Blake Shelton - Sangria,133,10k,-9%
119,The Chainsmokers - Roses,,4k,+35%
120,Kygo - Firestone,,8k,+9%
121,Pia Mia - Do It Again,43,9k,-2%
122,Ellie Goulding - Love Me Like You Do,213,10k,-4%
123,twenty one pilots - Tear In My Heart,30,9k,-13%
124,Miranda Lambert - Smokin' and Drinkin',4,8k,+3%
125,Andrew McMahon in the Wilderness - Cecilia and the...,,9k,-1%
126,Meghan Trainor - Dear Future Husband,297,10k,-11%
127,Sam Hunt - Break Up In a Small Town,50,8k,+3%
128,Shinedown - Cut the Cord,20,8k,-17%
129,Halsey - Hurricane,,5k,+80%
130,Big Sean - One Man Can Change the World,14,8k,-0%
131,NEEDTOBREATHE - Brother,42,9k,-17%
132,Sia - Elastic Heart,240,9k,-26%
133,Rihanna - Bitch Better Have My Money,147,9k,-13%
134,Taylor Swift - Blank Space,281,9k,-9%
135,Kip Moore - Wild Ones,2,10k,+107%
136,Jason Aldean - Tonight Looks Good On You,137,9k,-16%
137,Bea Miller - Fire N Gold,41,9k,-13%
138,Brantley Gilbert - One Hell of an Amen,95,9k,-12%
139,A Great Big World - Hold Each Other,,6k,+28%
140,twenty one pilots - Stressed Out,29,7k,-7%
141,Five Finger Death Punch - Jekyll and Hyde,15,8k,-9%
