,name,Top 100,end,change
0,Justin Bieber - Love Yourself,63,154k,-8%
1,twenty one pilots - Stressed Out,143,123k,+6%
2,Adele - Hello,84,97k,-32%
3,Justin Bieber - Sorry,84,97k,-26%
4,Flo Rida - My House,83,74k,+3%
5,Charlie Puth - One Call Away,60,60k,-1%
6,The Chainsmokers - Roses,106,70k,-0%
7,"G-Eazy & Bebe Rexha - Me, Myself & I",77,54k,+9%
8,Shawn Mendes & Camila Cabello - I Know What You Di...,58,63k,-10%
9,Thomas Rhett - Die a Happy Man,119,54k,-7%
10,Adele - When We Were Young,56,42k,-4%
11,Selena Gomez - Same Old Love,127,56k,-3%
12,Rachel Platten - Stand By You,102,49k,-34%
13,Selena Gomez - Hands To Myself,46,41k,+7%
14,Adele - All I Ask,24,11k,+30%
15,DNCE - Cake By the Ocean,98,41k,-20%
16,Meghan Trainor - Like I'm Gonna Lose You,239,46k,-22%
17,David Bowie - Space Oddity,4,48k,
18,The Weeknd - In the Night,58,43k,-12%
19,Daya - Hide Away,140,44k,-11%
20,Demi Lovato - Confident,113,43k,-27%
21,Alessia Cara - Here,169,39k,-22%
22,Justin Bieber - What Do You Mean,140,41k,-23%
23,Shawn Mendes - Stitches,248,44k,-24%
24,One Direction - Perfect,91,38k,-34%
25,Sam Hunt - Break Up In a Small Town,170,37k,-13%
26,Drake - Hotline Bling,168,38k,-30%
27,Drake & Future - Jumpman,116,36k,-19%
28,Post Malone - White Iverson,134,35k,-13%
29,Elle King - Ex's & Oh's,227,38k,-42%
30,Travis Scott - Antidote,137,32k,-7%
31,Fetty Wap - 679,200,34k,-28%
32,Luke Bryan - Home Alone Tonight,60,30k,+1%
33,David Bowie - Let's Dance,4,32k,
34,Fall Out Boy - Irresistible,74,29k,-21%
35,The Weeknd - The Hills,233,29k,-30%
36,Rachel Platten - Fight Song,289,29k,-34%
37,David Bowie - Changes,4,30k,
38,Cole Swindell - You Should Be Here,32,21k,+16%
39,Cam - Burning House,197,25k,-24%
40,Queen & David Bowie - Under Pressure,4,25k,
41,Yo Gotti - Down in the DM,30,22k,+13%
42,Pitbull - Freedom,7,25k,
43,Jason Derulo - Get Ugly,24,22k,-13%
44,Bryson Tiller - Don't,54,22k,-16%
45,Andy Grammer - Good To Be Alive,63,24k,-35%
46,Taylor Swift - Wildest Dreams,221,26k,-31%
47,Ellie Goulding - On My Mind,119,26k,-50%
