,name,Top 100,end,change
0,Luis Fonsi & Daddy Yankee - Despacito,46.0,130k,+18%
1,DJ Khaled - I'm the One,35.0,79k,-3%
2,Imagine Dragons - Believer,122.0,72k,+5%
3,Jake Paul - It's Everyday Bro,3.0,34k,
4,Zedd & Alessia Cara - Stay,99.0,60k,-8%
5,Sam Hunt - Body Like a Back Road,121.0,52k,+0%
6,Julia Michaels - Issues,135.0,49k,-7%
7,Kendrick Lamar - HUMBLE.,63.0,46k,-4%
8,Bruno Mars - That's What I Like,137.0,51k,+1%
9,Niall Horan - Slow Hands,29.0,44k,+95%
10,The Chainsmokers & Coldplay - Something Just Like ...,100.0,46k,-4%
11,Post Malone - Congratulations,135.0,35k,+17%
12,Brett Young - In Case You Didn't Know,201.0,42k,-5%
13,James Arthur - Say You Won't Let Go,216.0,32k,-1%
14,Foo Fighters - Run,1.0,6k,
15,Shawn Mendes - There's Nothing Holdin' Me Back,44.0,31k,+20%
16,Miley Cyrus - Malibu,22.0,37k,-21%
17,Ed Sheeran - Shape of You,147.0,33k,-2%
18,Fifth Harmony - Down,1.0,5k,
19,Halsey - Now Or Never,59.0,29k,-6%
20,Future - Mask Off,102.0,30k,+7%
21,Jason Derulo - Swalla,81.0,27k,-2%
22,Harry Styles - Sign of the Times,56.0,29k,-41%
23,Luis Fonsi - Despacito,133.0,25k,+4%
24,Childish Gambino - Redbone,104.0,22k,+13%
25,Charlie Puth - Attention,42.0,22k,-13%
26,Kygo & Selena Gomez - It Ain't Me,106.0,25k,-45%
27,Ed Sheeran - Castle on the Hill,147.0,24k,-15%
28,KYLE - iSpy,152.0,22k,-9%
29,French Montana - Unforgettable,56.0,18k,+42%
30,Lil Uzi Vert - XO TOUR Llif3,70.0,18k,+2%
31,Logan Paul - Help Me Help You,13.0,11k,-8%
32,Luke Combs - Hurricane,128.0,19k,+1%
33,Lady Gaga - The Cure,47.0,18k,+6%
34,Calvin Harris - Slide,98.0,18k,+4%
35,Keith Urban - The Fighter,127.0,18k,-1%
36,LINKIN PARK & Kiiara - Heavy,106.0,18k,-33%
37,Bruno Mars - 24K Magic,238.0,18k,-3%
38,AJR - Weak,75.0,14k,+33%
39,Selena Gomez - Bad Liar,15.0,14k,-62%
40,Train - Play That Song,224.0,15k,+0%
41,Thomas Rhett - Craving You,63.0,14k,-2%
42,Justin Timberlake - CAN'T STOP THE FEELING,392.0,15k,-7%
43,Kendrick Lamar - DNA.,49.0,13k,-10%
44,Drake - Passionfruit,76.0,14k,-12%
45,Liam Payne - Strip That Down,14.0,12k,-75%
46,"Florida Georgia Line - God, Your Mama, And Me",114.0,13k,+2%
47,Ayo & Teo - Rolex,71.0,13k,+3%
48,Camila Cabello - Crying in the Club,11.0,8k,-69%
49,Meek Mill - Whatever You Need,1.0,2k,
50,Flo Rida & 99 Percent - Cake,71.0,12k,-10%
51,Midland - Drinkin' Problem,38.0,11k,+7%
52,Clean Bandit - Rockabye,152.0,12k,-10%
53,Chris Stapleton - Either Way,24.0,14k,-14%
54,Cheat Codes - No Promises,22.0,11k,+8%
55,Major Lazer - Know No Better,1.0,2k,
56,A Boogie Wit da Hoodie - Drowning,47.0,10k,+6%
57,Auli'i Cravalho - How Far I'll Go,182.0,11k,-5%
58,Lady Antebellum - You Look Good,122.0,12k,-12%
59,Dustin Lynch - Small Town Boy,71.0,9k,+19%
60,Miranda Lambert - Tin Man,62.0,7k,-3%
61,Miley Cyrus - Party In the U.S.A.,11.0,10k,+366%
62,Khalid - Location,108.0,10k,-5%
63,Shakira - Me Enamoré,13.0,11k,+173%
64,Katy Perry - Swish Swish,14.0,14k,-62%
65,Old Dominion - No Such Thing as a Broken Heart,52.0,9k,+13%
66,Halsey - Strangers,7.0,15k,
67,The Chainsmokers - Closer,307.0,9k,-13%
68,Imagine Dragons - Thunder,30.0,9k,+19%
69,Hailee Steinfeld - Most Girls,19.0,11k,+6%
70,The Chainsmokers - Paris,140.0,10k,-7%
71,Lorde - Perfect Places,1.0,1k,
72,Kane Brown - What Ifs,21.0,8k,-0%
73,The Weeknd - I Feel It Coming,195.0,8k,-4%
74,Cole Swindell - Flatliner,70.0,8k,+4%
75,Jon Pardi - Dirt on My Boots,238.0,9k,+3%
76,Darius Rucker - If I Told You,56.0,9k,-48%
77,Dylan Scott - My Girl,51.0,7k,+1%
78,Kendrick Lamar - LOVE.,46.0,7k,-7%
79,Lord Huron - The Night We Met,54.0,6k,-11%
80,Portugal. The Man - Feel It Still,11.0,7k,-4%
81,Chris Stapleton - Tennessee Whiskey,340.0,8k,-12%
82,Brothers Osborne - It Ain't My Fault,23.0,7k,+1%
83,Rag'n'Bone Man - Human,87.0,7k,-12%
84,Maroon 5 - Cold,108.0,8k,-58%
85,Travis Scott - goosebumps,125.0,7k,-8%
86,Migos - Bad and Boujee,199.0,7k,-1%
87,Kodak Black - Tunnel Vision,100.0,7k,-8%
88,DNCE - Kissing Strangers,8.0,6k,-10%
89,Lady Gaga - Million Reasons,221.0,6k,-10%
90,Rihanna - Love on the Brain,229.0,6k,-15%
91,Migos - Slippery,9.0,5k,+8%
