,name,Top 100,end,change
0,Justin Timberlake - CAN'T STOP THE FEELING,70.0,93k,-5%
1,Calvin Harris - This Is What You Came For,77.0,65k,+8%
2,Sia - Cheap Thrills,133.0,91k,+8%
3,Meghan Trainor - Me Too,67.0,66k,-5%
4,Florida Georgia Line - H.O.L.Y.,77.0,64k,-6%
5,twenty one pilots - Ride,113.0,60k,+2%
6,Drake - One Dance,101.0,60k,-12%
7,Adele - Send My Love,109.0,52k,+10%
8,The Chainsmokers - Don't Let Me Down,159.0,53k,-12%
9,Shawn Mendes - Treat You Better,43.0,43k,+32%
10,James Bay - Let It Go,246.0,48k,+6%
11,X Ambassadors - Unsteady,109.0,42k,+1%
12,P!NK - Just Like Fire,91.0,44k,-10%
13,Rihanna - Needed Me,145.0,39k,+4%
14,Charlie Puth - We Don't Talk Anymore,38.0,32k,+49%
15,twenty one pilots - Heathens,28.0,40k,-4%
16,DNCE - Toothbrush,31.0,40k,+29%
17,Ruth B. - Lost Boy,172.0,43k,-6%
18,Jennifer Lopez & Lin-Manuel Miranda - Love Make th...,7.0,56k,
19,Flume - Never Be Like You,109.0,34k,+2%
20,Kiiara - Gold,40.0,32k,+26%
21,D.R.A.M. - Broccoli,33.0,30k,+14%
22,Kent Jones - Don't Mind,80.0,35k,-12%
23,Drake - Too Good,70.0,30k,+4%
24,Beyoncé - Sorry,81.0,30k,-9%
25,DJ Khaled - For Free,42.0,28k,-5%
26,Ariana Grande - Into You,70.0,19k,+31%
27,Drake - Controlla,70.0,26k,+6%
28,Desiigner - Panda,138.0,31k,-19%
29,OneRepublic - Wherever I Go,44.0,21k,+79%
30,Selena Gomez - Kill Em With Kindness,48.0,20k,+43%
31,Fifth Harmony - Work from Home,140.0,25k,-16%
32,Mike Posner - I Took a Pill In Ibiza,184.0,24k,-13%
33,Coldplay - Hymn for the Weekend,31.0,22k,+32%
34,Dierks Bentley - Different for Girls,49.0,21k,+15%
35,Kelsea Ballerini - Peter Pan,93.0,23k,-1%
36,"Daya - Sit Still, Look Pretty",68.0,20k,-1%
37,Fifth Harmony - All In My Head,28.0,19k,+16%
38,Disturbed - The Sound of Silence,201.0,21k,-5%
39,Jason Aldean - Lights Come On,101.0,17k,-11%
40,Flo Rida - My House,265.0,21k,-17%
41,"gnash - i hate u, i love u",79.0,19k,+23%
42,Lukas Graham - 7 Years,181.0,21k,-14%
43,Florida Georgia Line - Smooth,7.0,27k,
44,Nick Jonas - Close,112.0,21k,-13%
45,Jon Pardi - Head Over Boots,147.0,19k,-13%
46,Thomas Rhett - Vacation,45.0,17k,-4%
47,Carrie Underwood - Church Bells,95.0,19k,-13%
48,Dan + Shay - From the Ground Up,128.0,19k,+2%
49,Eric Church - Record Year,97.0,17k,-11%
50,Sam Hunt - Make You Miss Me,80.0,17k,+9%
51,Blake Shelton - She's Got a Way With Words,56.0,17k,-11%
52,Jake Owen - American Country Love Song,80.0,16k,-0%
53,Ariana Grande - Dangerous Woman,127.0,16k,-8%
54,DNCE - Cake By the Ocean,280.0,17k,-17%
55,twenty one pilots - Stressed Out,325.0,17k,-3%
56,DJ Khaled - I Got the Keys,18.0,15k,-36%
57,Tim McGraw - Humble and Kind,176.0,16k,-14%
58,Shawn Mendes - Ruin,7.0,24k,
59,Beyoncé - Formation,81.0,15k,-15%
60,"Lil Wayne, Wiz Khalifa & Imagine Dragons - Sucker ...",21.0,14k,-23%
61,Rachel Platten - Fight Song,382.0,13k,-24%
62,Meghan Trainor - NO,133.0,14k,-18%
63,Keith Urban - Wasted Time,99.0,12k,-15%
64,Thomas Rhett - T-Shirt,144.0,12k,-13%
65,Cole Swindell - Middle of a Memory,24.0,12k,+5%
66,"Luke Bryan - Huntin', Fishin' and Lovin' Every Day",115.0,13k,-28%
67,Lukas Graham - Mama Said,3.0,8k,+173%
68,Grace - You Don't Own Me,95.0,17k,-61%
69,Andra Day - Rise Up,31.0,8k,+39%
70,Zac Brown Band - Castaway,28.0,11k,-12%
71,Fat Joe & Remy Ma - All the Way Up,101.0,12k,-10%
72,Beyoncé - Hold Up,81.0,11k,-12%
73,Rascal Flatts - I Like the Sound of That,73.0,11k,+20%
74,Billy Currington - It Don't Hurt Like It Used To,8.0,10k,+17%
75,ScHoolboy Q - THat Part,17.0,12k,+26%
76,Thomas Rhett - Die a Happy Man,301.0,10k,-4%
77,Justin Bieber - Love Yourself,245.0,11k,-8%
78,Shakira - Try Everything,84.0,12k,-15%
79,Ray J - Sexy Can I,5.0,9k,+336%
80,Kevin Gates - Really Really,174.0,11k,+4%
81,Charlie Puth - One Call Away,239.0,10k,+5%
82,Rihanna - Work,170.0,11k,-11%
83,Dierks Bentley - Somewhere on a Beach,178.0,10k,-13%
84,Tory Lanez - Luv,4.0,9k,+4%
85,Hillary Scott & The Scott Family - Thy Will,7.0,9k,+25%
86,Fitz & The Tantrums - HandClap,44.0,9k,+3%
87,Fergie - M.I.L.F. $,14.0,14k,-77%
88,Mark Ronson - Uptown Funk,530.0,9k,-0%
89,Pitbull - Messin' Around,97.0,11k,-53%
90,Zara Larsson & MNEK - Never Forget You,154.0,10k,-18%
91,The Lumineers - Ophelia,122.0,9k,-12%
92,Wale - My P.Y.T,10.0,9k,+1%
93,Future - Low Life,160.0,9k,-15%
94,Maren Morris - My Church,175.0,9k,-30%
95,Future - Wicked,52.0,9k,-13%
96,Bon Jovi - Livin' On a Prayer,11.0,10k,+9%
97,Adele - Hello,218.0,9k,-4%
98,Weezer - I Love the USA,13.0,9k,-20%
99,Kanye West - Famous,20.0,9k,-28%
100,Joan Jett & The Blackhearts - I Love Rock 'N Roll,2.0,9k,-3%
101,Brett Young - In Case You Didn't Know,1.0,2k,
102,Kevin Gates - 2 Phones,179.0,9k,-2%
103,Chris Stapleton - Tennessee Whiskey,194.0,9k,-7%
104,Good Charlotte - Life Can't Get Much Better,2.0,8k,
105,Usher - No Limit,13.0,9k,-17%
106,Brett Young - Sleep Without You,,8k,+15%
107,"G-Eazy & Bebe Rexha - Me, Myself & I",236.0,8k,-2%
108,David Nail - Night's On Fire,3.0,8k,-5%
109,"Jessie J, Ariana Grande & Nicki Minaj - Bang Bang",231.0,8k,+1%
110,Blink-182 - Bored to Death,24.0,7k,-45%
111,Tucker Beathard - Rock On,,8k,-0%
112,Ben Rector - Brand New,,8k,+4%
113,Fetty Wap - Wake Up,55.0,9k,-47%
114,Melanie Martinez - Pity Party,1.0,8k,+0%
115,Tim McGraw - Live Like You Were Dying,,7k,+33%
116,Kenny Chesney - Noise,53.0,9k,-17%
117,Old Dominion - Song for Another Time,,7k,-1%
118,Justin Bieber - Sorry,215.0,7k,-11%
119,Pokémon - Pokémon Theme,,6k,
120,Alessia Cara - Wild Things,135.0,8k,-19%
121,Cole Swindell - You Should Be Here,176.0,8k,-19%
122,Marc E. Bassy - You & Me,,7k,+15%
123,Drake - Pop Style,95.0,8k,-15%
124,Ryan Stevenson - Eye of the Storm,,7k,+21%
125,O.T. Genasis - Cut It,23.0,7k,-18%
126,Red Hot Chili Peppers - Dark Necessities,24.0,7k,-13%
127,Shawn Mendes - Stitches,344.0,7k,+4%
128,ZAYN - PILLOWTALK,157.0,8k,-16%
129,Chris Stapleton - Parachute,5.0,7k,+2%
130,Elle King - Ex's & Oh's,312.0,7k,-4%
131,Enrique Iglesias - Duele ...,3.0,5k,+33%
132,Kaleo - Way Down We Go,3.0,7k,-4%
133,Blake Shelton - Came Here to Forget,113.0,8k,-23%
134,Jennifer Nettles - Unlove You,16.0,7k,-7%
135,MAGIC! - Red Dress,3.0,7k,-19%
136,Bon Jovi - Wanted Dead or Alive,,7k,+68%
137,The Chainsmokers - Roses,229.0,7k,-10%
138,Skillet - Back From the Dead,,7k,
139,WALK THE MOON - Shut Up and Dance,397.0,7k,-6%
140,Rachel Platten - Stand By You,202.0,7k,-34%
141,Drake & Future - Jumpman,253.0,6k,-6%
142,Ed Sheeran - Thinking Out Loud,484.0,6k,-6%
143,Foreigner - I Want to Know What Love Is,,1k,+110%
144,Various Artists - Hands,6.0,11k,-18%
145,YG - Why You Always Hatin,5.0,6k,+15%
146,Madeintyo - Uber Everywhere,1.0,6k,-6%
147,Ty Dolla $ign - Campaign,,2k,
148,Brett Eldredge - Wanna Be That Song,9.0,6k,-1%
149,The Strumbellas - Spirits,7.0,6k,-6%
150,Beyoncé - 6 Inch,51.0,6k,-14%
151,Meghan Trainor - Better When I'm Dancin',33.0,6k,+17%
152,Rihanna - Sex with Me,8.0,6k,+3%
153,Kelly Clarkson - Piece By Piece,109.0,6k,-4%
154,Skillet - Feel Invincible,6.0,6k,+29%
155,Beyoncé - Freedom,30.0,8k,-11%
156,Frankie Ballard - It All Started with a Beer,10.0,7k,-16%
157,Bishop Briggs - River,3.0,6k,-3%
158,Keith Urban - Blue Ain't Your Color,,,
159,Jeremih - Oui,141.0,6k,-13%
160,Carlos Vives & Shakira - La Bicicleta,3.0,8k,+118%
161,Bryson Tiller - Exchange,42.0,6k,-6%
162,Lil Uzi Vert - Money Longer,,6k,+8%
163,Selena Gomez - Hands To Myself,146.0,6k,-3%
164,Chris Young - Think of You,141.0,6k,-18%
165,Brad Paisley - Without a Fight,15.0,6k,-36%
166,Sia - Alive,68.0,4k,+47%
167,Old Dominion - Snapback,139.0,6k,-25%
168,Alan Walker - Faded,10.0,5k,-5%
169,Dirty Heads - Oxygen,,4k,
170,Kungs & Cookin' On 3 Burners - This Girl,,4k,+46%
171,Wiz Khalifa - See You Again,313.0,5k,-10%
172,Zara Larsson - Lush Life,,6k,-9%
173,Meghan Trainor - Like I'm Gonna Lose You,335.0,5k,-15%
