,name,Top 100,end,change
0,Meghan Trainor - NO,7,115k,
1,Lukas Graham - 7 Years,55,124k,+26%
2,Rihanna - Work,44,111k,-29%
3,Blake Shelton - Came Here to Forget,3,56k,
4,Flo Rida - My House,139,93k,-7%
5,ZAYN - LIKE I WOULD,1,12k,
6,ZAYN - PILLOWTALK,43,69k,-19%
7,Justin Bieber - Love Yourself,119,74k,-8%
8,twenty one pilots - Stressed Out,199,71k,-7%
9,Mike Posner - I Took a Pill In Ibiza,58,64k,+5%
10,Kelly Clarkson - Piece By Piece,17,98k,-49%
11,"G-Eazy & Bebe Rexha - Me, Myself & I",133,58k,-7%
12,DNCE - Cake By the Ocean,154,51k,+4%
13,Zara Larsson & MNEK - Never Forget You,28,48k,+34%
14,Ariana Grande - Dangerous Woman,1,7k,
15,Fifth Harmony - Work from Home,14,49k,-45%
16,Charlie Puth - One Call Away,116,49k,-6%
17,Selena Gomez - Hands To Myself,102,38k,-6%
18,Tim McGraw - Humble and Kind,50,33k,+8%
19,Maren Morris - My Church,51,36k,-2%
20,James Bay - Let It Go,120,31k,-5%
21,The Chainsmokers - Roses,162,34k,-7%
22,Justin Bieber - Sorry,140,35k,-12%
23,Dierks Bentley - Somewhere on a Beach,52,28k,+17%
24,Cole Swindell - You Should Be Here,88,29k,-4%
25,Taylor Swift - New Romantics,26,24k,+90%
26,Kevin Gates - 2 Phones,65,26k,+0%
27,Rachel Platten - Stand By You,158,25k,-4%
28,Disturbed - The Sound of Silence,75,24k,+15%
29,Adele - Hello,140,31k,-18%
30,DJ Snake - Middle,53,23k,+25%
31,Brett Eldredge - Drunk On Your Love,65,25k,-1%
32,Thomas Rhett - Die a Happy Man,175,25k,-8%
33,Granger Smith - Backroad Song,52,21k,+85%
34,Chris Young - Think of You,49,23k,+2%
35,Jake Owen - American Country Love Song,7,35k,
36,Shakira - Try Everything,7,29k,
37,Yo Gotti - Down in the DM,86,22k,-17%
38,Hopsin - Ill Mind of Hopsin 8,3,11k,
39,Troye Sivan - YOUTH,24,18k,-14%
40,Thomas Rhett - T-Shirt,18,20k,+10%
41,Old Dominion - Snapback,43,18k,+4%
42,The Chainsmokers - Don't Let Me Down,33,16k,+24%
43,Chris Brown - Back To Sleep,85,20k,-48%
44,Ruth B. - Lost Boy,46,17k,+5%
45,Adele - When We Were Young,112,21k,-21%
46,Future - Low Life,35,19k,+47%
47,ZAYN - iT's YoU,9,8k,-78%
48,Elle King - Ex's & Oh's,283,18k,+5%
49,Coldplay - Adventure of a Lifetime,124,18k,-19%
50,Robin Schulz - Sugar,55,18k,-3%
51,Carrie Underwood - Heartbeat,85,17k,-13%
52,The Weeknd - The Hills,289,15k,-13%
53,Drake & Future - Jumpman,172,17k,+24%
54,Rachel Platten - Fight Song,345,13k,-2%
55,Zac Brown Band - Beautiful Drug,124,15k,+2%
56,Jeremih - Oui,48,15k,+0%
57,Shawn Mendes - Stitches,303,17k,-5%
58,Drake - Summer Sixteen,41,16k,-16%
59,Meghan Trainor - Like I'm Gonna Lose You,295,15k,+2%
60,Jon Pardi - Head Over Boots,21,14k,+3%
61,Daya - Hide Away,196,17k,-15%
62,Chris Stapleton - Tennessee Whiskey,125,16k,-11%
63,Alessia Cara - Wild Things,15,12k,+18%
64,2 Chainz - Gotta Lotta,7,17k,
65,Ellie Goulding - Something In the Way You Move,38,14k,-23%
66,Rascal Flatts - I Like the Sound of That,21,13k,+5%
67,Fetty Wap - Jimmy Choo,35,14k,-20%
68,Chris Stapleton - Nobody To Blame,89,14k,-12%
69,Luke Bryan - Home Alone Tonight,116,13k,-16%
70,Sam Hunt - Break Up In a Small Town,226,13k,-14%
71,Mark Ronson - Uptown Funk,468,14k,-13%
72,Yo Preston - Love Yourself vs F@*K Yourself,4,14k,
73,Dreezy - Body,8,12k,+20%
74,Desiigner - Panda,12,12k,+24%
75,The Weeknd - In the Night,114,13k,-25%
76,Fetty Wap - 679,256,13k,-11%
77,Florida Georgia Line - Confession,72,12k,-4%
78,Justin Bieber - What Do You Mean,196,13k,-8%
79,Kevin Gates - Really Really,79,12k,-0%
80,Gwen Stefani - Make Me Like You,24,10k,-20%
81,Kendrick Lamar - untitled 02 l 06.23.2014.,7,17k,
82,The Lumineers - Ophelia,34,10k,-9%
83,Bryson Tiller - Don't,110,12k,-4%
84,Zedd & Aloe Blacc - Candyman,13,12k,-16%
85,Dustin Lynch - Mind Reader,23,11k,-7%
86,Justin Bieber - Company,4,5k,+142%
87,Dan + Shay - From the Ground Up,13,10k,+4%
88,Wiz Khalifa - See You Again,302,9k,-6%
89,Drake - Hotline Bling,223,12k,-12%
90,Demi Lovato - Confident,162,10k,-4%
91,"gnash - i hate u, i love u",8,10k,-25%
92,The Weeknd - Can't Feel My Face,275,11k,-15%
93,Kendrick Lamar - untitled 07 l 2014 - 2016,7,20k,
94,Dawin - Dessert,94,11k,-12%
95,Andy Grammer - Good To Be Alive,118,11k,-30%
96,Keith Urban - Break On Me.,52,10k,-17%
97,Jason Derulo - Get Ugly,80,12k,-37%
98,Belly - Might Not,2,9k,+10%
99,Lauren Daigle - Trust In You,8,10k,-7%
100,Bryson Tiller - Exchange,20,9k,-4%
101,X Ambassadors - Unsteady,4,9k,+8%
102,Selena Gomez - Same Old Love,183,11k,-12%
103,Charlie Puth - Marvin Gaye,214,7k,+27%
104,Little Big Town - Girl Crush,298,10k,-12%
105,Tory Lanez - Say It,104,9k,-10%
106,Randy Houser - We Went,10,9k,-4%
107,Tyler Farr - Better in Boots,4,9k,-5%
108,Elle King - America's Sweetheart,1,9k,+34%
109,Post Malone - White Iverson,181,9k,-17%
110,Zendaya - Something New,3,9k,+21%
111,Rihanna - Needed Me,23,9k,-13%
112,The Weeknd - Acquainted,11,8k,-5%
113,Flume - Never Be Like You,5,10k,+282%
114,Alessia Cara - Here,220,10k,-8%
115,Shawn Mendes & Camila Cabello - I Know What You Di...,113,11k,-21%
116,Fetty Wap - Again,211,9k,-18%
117,Ed Sheeran - Thinking Out Loud,484,9k,-13%
118,Kid Ink - Promise,3,8k,-6%
119,Andra Day - Rise Up,13,7k,+2%
120,twenty one pilots - Ride,6,8k,-4%
121,Chris Stapleton - Fire Away,11,12k,-11%
122,Eagles - Hotel California,10,8k,+108%
123,Chris Lane - Fix,1,9k,+3%
124,Chris Tomlin - Good Good Father,27,9k,-11%
125,Dylan Scott - Crazy Over Me,8,7k,+74%
126,Fetty Wap - Trap Queen,387,8k,-14%
127,James Vincent McMorrow - Wicked Game,1,3k,
128,Nathaniel Rateliff & The Night Sweats - S.O.B.,147,9k,-11%
129,David Nail - Night's On Fire,3,8k,-12%
130,One Direction - History,20,8k,-11%
131,Zac Brown - Grandma's Garden,,8k,
132,Alisan Porter - Blue Bayou,5,7k,-37%
133,WALK THE MOON - Shut Up and Dance,393,9k,-6%
134,AC/DC - Thunderstruck,,7k,+63%
135,Taylor Swift - Wildest Dreams,256,8k,-9%
136,Nick Fradiani - Get You Home,,1k,
137,Pitbull - El Taxi,5,7k,+2%
138,Frankie Ballard - It All Started with a Beer,,7k,-8%
139,Cam - Burning House,230,7k,-12%
140,Young Thug - Best Friend,11,8k,-11%
141,The Weeknd - Earned It,283,9k,-34%
142,Sia - Cheap Thrills,17,7k,+0%
143,"Owen Danoff - Don't Think Twice, It's All Right",1,3k,
144,Kaleo - Way Down We Go,2,8k,+49%
145,Lee Brice - That Don't Sound Like You,3,7k,-2%
146,Tori Kelly - Hollow,54,6k,-32%
147,Silento - Watch Me,289,8k,-7%
148,Panic! At the Disco - Victorious,38,7k,-3%
149,Ryan Quinn - Can't Find My Way Home,1,3k,
150,Travis Scott - Antidote,183,8k,-23%
151,One Direction - Perfect,126,8k,-14%
152,Adele - All I Ask,53,8k,-28%
153,Hozier - Arsonist's Lullabye,3,7k,
154,2 Chainz - Watch Out,11,7k,+34%
155,Fat Joe & Remy Ma - All the Way Up,,4k,
156,Kygo - Stole the Show,6,7k,-21%
157,J. Cole - No Role Modelz,116,7k,-12%
158,X Ambassadors - Renegades,289,7k,-4%
159,Nathan Sykes - Over and Over Again,3,6k,+27%
160,Brantley Gilbert - Stone Cold Sober,3,7k,-9%
161,Luke Nasty - Might Be,,7k,-14%
162,Kane Brown - Used to Love You Sober,25,5k,-26%
163,Mary Sarah - Where the Boys Are,2,4k,-19%
164,"Daya - Sit Still, Look Pretty",,6k,+15%
165,Meghan Trainor - Better When I'm Dancin',33,5k,+21%
166,Major Lazer - Lean On,265,6k,-4%
167,The Script - Hall of Fame,3,7k,-16%
168,Nelly - Die a Happy Man,10,6k,-5%
169,Danny Gokey - Tell Your Heart to Beat Again,,6k,+10%
