,name,Top 100,end,change
0,Mark Ronson - Uptown Funk,70,405k,+18%
1,Ed Sheeran - Thinking Out Loud,112,239k,+5%
2,Maroon 5 - Sugar,6,143k,
3,Meghan Trainor - Lips Are Movin,90,158k,+16%
4,Hozier - Take Me to Church,172,156k,-21%
5,Taylor Swift - Blank Space,84,147k,-20%
6,Taylor Swift - Shake It Off,154,92k,-7%
7,James Newton Howard - The Hanging Tree,56,104k,+21%
8,Fall Out Boy - Centuries,136,120k,+12%
9,Meghan Trainor - All About That Bass,196,94k,+6%
10,Ella Henderson - Ghost,85,81k,+10%
11,Sam Smith - I'm Not the Only One,135,74k,-20%
12,Nick Jonas - Jealous,133,70k,-14%
13,OneRepublic - I Lived,67,66k,+0%
14,Pitbull & Ne-Yo - Time of Our Lives,48,58k,+12%
15,Maroon 5 - Animals,148,52k,-12%
16,Taylor Swift - Style,84,52k,+14%
17,Selena Gomez - The Heart Wants What It Wants,74,56k,-12%
18,Usher - I Don't Mind,58,57k,+8%
19,Nicki Minaj - Only,82,57k,-8%
20,Big Sean - I Don't Fuck With You,120,59k,-13%
21,"Jessie J, Ariana Grande & Nicki Minaj - Bang Bang",174,47k,-5%
22,Ellie Goulding - Love Me Like You Do,11,66k,-19%
23,Zac Brown Band - Homegrown,7,72k,
24,Kelly Clarkson - Heartbeat Song,7,64k,
25,Flo Rida - GDFR,82,46k,+9%
26,Sia - Elastic Heart,25,41k,-8%
27,Fall Out Boy - Uma Thurman,7,122k,
28,Hoodie Allen - All About It,13,35k,+129%
29,Vance Joy - Riptide,218,41k,-6%
30,Ariana Grande & The Weeknd - Love Me Harder,106,43k,-16%
31,Rae Sremmurd - No Type,112,41k,-21%
32,Alesso - Heroes,121,37k,-10%
33,One Direction - Night Changes,66,39k,-19%
34,Sam Hunt - Take Your Time,59,38k,+9%
35,Fifth Harmony - Sledgehammer,37,36k,-29%
36,Mr. Probz - Waves,159,34k,-21%
37,Ed Sheeran - Don't,220,35k,-27%
38,Sia - Chandelier,258,24k,-14%
39,Beyoncé - 7/11,56,31k,-8%
40,I LOVE MAKONNEN - Tuesday,126,33k,-22%
41,Sam Smith - Stay With Me,297,32k,-47%
42,Florida Georgia Line - Sun Daze,110,28k,+0%
43,Blake Shelton - Lonely Tonight,55,29k,+5%
44,O.T. Genasis - CoCo,60,32k,-12%
45,Carrie Underwood - Something in the Water,112,28k,-10%
46,The Weeknd - Earned It,21,29k,+40%
47,Iggy Azalea - Beg For It,87,30k,-32%
48,Tim McGraw - Shotgun Rider,125,28k,-12%
49,Imagine Dragons - I Bet My Life,84,28k,-5%
50,Robin Schulz & LILLYWOOD - Prayer in C,28,27k,+20%
51,Milky Chance - Stolen Dance,193,28k,-13%
52,Prince Royce - Stuck On a Feeling,12,26k,+27%
53,Meghan Trainor - Dear Future Husband,131,26k,+0%
54,Ne-Yo - She Knows,27,26k,+12%
55,Fergie - L.A.LOVE,111,26k,-27%
56,Fall Out Boy - Irresistible,14,33k,-66%
57,Eric Church - Talladega,96,24k,-2%
58,Lee Brice - Drinking Class,105,23k,+8%
59,Nicki Minaj - Feeling Myself,35,26k,-9%
60,RaeLynn - God Made Girls,75,21k,-3%
61,Luke Bryan - I See You,52,24k,+5%
62,Calvin Harris - Outside,21,22k,+42%
63,Common & John Legend - Glory,8,25k,+84%
64,Jason Aldean - Just Gettin' Started,57,23k,+2%
65,Sheppard - Geronimo,40,21k,+8%
66,Pitbull - Fireball,176,19k,-9%
67,Iggy Azalea - Black Widow,198,20k,-29%
68,Chris Brown & Tyga - Ayo,13,34k,-61%
69,Fall Out Boy - The Kids Aren't Alright,23,26k,+17%
70,WALK THE MOON - Shut Up and Dance,40,21k,+2%
71,Maroon 5 - Maps,187,18k,+0%
72,Jeremih - Don't Tell 'Em,213,20k,-24%
73,Thomas Rhett - Make Me Wanna,42,20k,+5%
74,Tove Lo - Habits,226,21k,-32%
75,Fall Out Boy - American Beauty / American Psycho,19,24k,+24%
76,Colbie Caillat - Try,168,20k,-6%
77,Taylor Swift - Bad Blood,81,18k,-21%
78,DJ Snake & Lil Jon - Turn Down For What,390,19k,-48%
79,Empire Cast - No Apologies,3,12k,
80,Calvin Harris - Blame,134,19k,-18%
81,Jason Derulo - Trumpets,243,20k,-39%
82,Cole Swindell - Ain't Worth the Whiskey,16,18k,+10%
83,Clean Bandit - Rather Be,58,18k,-8%
84,Meghan Trainor - Like I'm Gonna Lose You,6,19k,
85,Taylor Swift - Welcome To New York,51,16k,-21%
86,Iggy Azalea - Fancy,280,16k,-38%
87,Pharrell Williams - Happy,358,17k,-34%
88,Shawn Mendes - Something Big,31,16k,-21%
89,Brad Paisley - Perfect Storm,82,17k,+11%
90,Kanye West - Only One,18,25k,-66%
91,Echosmith - Cool Kids,192,16k,-11%
92,Brett Eldredge - Mean To Me,22,17k,-0%
93,Taylor Swift - Wildest Dreams,78,16k,-17%
94,One Direction - Steal My Girl,100,16k,-19%
95,Ariana Grande - Break Free,186,16k,-28%
96,Empire Cast - Good Enough,11,20k,+0%
97,MAGIC! - Rude,228,15k,-28%
98,Jason Aldean - Burnin' It Down,176,16k,-27%
