,name,Top 100,end,change
0,Taylor Swift - Bad Blood,117,211k,-4%
1,Omi - Cheerleader,55,135k,+19%
2,Rachel Platten - Fight Song,75,131k,+39%
3,Wiz Khalifa - See You Again,97,137k,-12%
4,"Andy Grammer - Honey, I'm Good.",145,115k,-1%
5,WALK THE MOON - Shut Up and Dance,187,110k,-8%
6,Fetty Wap - Trap Queen,144,101k,-5%
7,Mark Ronson - Uptown Funk,217,67k,+4%
8,David Guetta - Hey Mama,90,83k,-8%
9,Silento - Watch Me,64,77k,+15%
10,Jason Derulo - Want to Want Me,97,85k,-8%
11,The Weeknd - Can't Feel My Face,7,98k,
12,Fifth Harmony - Worth It,114,77k,-2%
13,Luke Bryan - Kick the Dust Up,27,70k,+21%
14,Skrillex & Diplo - Where ...,93,70k,+4%
15,Maroon 5 - This Summer's Gonna Hurt Like a MotherF...,31,65k,-9%
16,Little Big Town - Girl Crush,150,66k,-4%
17,DJ Snake & AlunaGeorge - You Know You Like It,86,68k,-5%
18,Major Lazer - Lean On,61,63k,+4%
19,Tove Lo - Talking Body,130,64k,-7%
20,The Weeknd - The Hills,19,73k,-11%
21,Sam Hunt - Take Your Time,206,56k,+9%
22,Meghan Trainor - Dear Future Husband,232,48k,-11%
23,Maroon 5 - Sugar,153,48k,-10%
24,T-Wayne - Nasty Freestyle,69,46k,-20%
25,Eric Church - Like a Wrecking Ball,103,40k,+29%
26,Ed Sheeran - Photograph,34,44k,+10%
27,Blake Shelton - Sangria,67,42k,-5%
28,Fall Out Boy - Uma Thurman,103,40k,-9%
29,The Weeknd - Earned It,168,42k,-11%
30,George Ezra - Budapest,124,40k,-2%
31,Echosmith - Bright,93,39k,-0%
32,Chris Janson - Buy Me a Boat,44,38k,+29%
33,Ed Sheeran - Thinking Out Loud,259,38k,-8%
34,Sia - Elastic Heart,172,37k,-9%
35,Sam Hunt - House Party,26,34k,+49%
36,Pitbull - Fun,33,34k,-11%
37,Thomas Rhett - Crash and Burn,52,35k,+15%
38,Nicki Minaj - The Night Is Still Young,33,33k,-1%
39,"Keith Urban - John Cougar, John Deere, John 3:16",6,37k,
40,Rihanna - Bitch Better Have My Money,81,27k,-10%
41,Rich Homie Quan - Flex,47,30k,+5%
42,Ellie Goulding - Love Me Like You Do,158,29k,-13%
43,Taylor Swift - Style,231,26k,-2%
44,Carly Rae Jepsen - I Really Like You,84,26k,-2%
45,Taylor Swift - Shake It Off,301,24k,+4%
46,Jason Aldean - Tonight Looks Good On You,73,26k,+24%
47,Shawn Mendes - Stitches,34,26k,-8%
48,Flo Rida - GDFR,229,26k,-18%
49,Trey Songz - Slow Motion,114,25k,+0%
50,A Thousand Horses - Smoke,114,24k,+0%
51,Kelsea Ballerini - Love Me Like You Mean It,80,25k,+18%
52,Omarion - Post To Be,124,26k,+0%
53,Canaan Smith - Love You Like That,89,22k,-3%
54,Carrie Underwood - Little Toy Guns,93,21k,+30%
55,Taylor Swift - Blank Space,231,20k,+1%
56,Zac Brown Band - Loving You Easy,34,21k,+8%
57,Jidenna - Classic Man,30,23k,-7%
58,Fall Out Boy - Centuries,283,20k,+8%
59,Nick Jonas - Chains,144,21k,-23%
60,Zac Brown Band - Homegrown,154,19k,+12%
61,Jessie J - Flashlight,36,23k,-24%
62,Travi$ Scott - 3500,7,39k,
63,Britney Spears & Iggy Azalea - Pretty Girls,42,21k,-14%
64,Shaggy - I Need Your Love,44,19k,-7%
65,Jake Owen - Real Life,14,18k,+37%
66,X Ambassadors - Renegades,71,20k,+6%
67,Natalie La Rose - Somebody,140,20k,-19%
68,Florida Georgia Line - Sippin' On Fire,101,22k,-5%
69,Katy Tiz - Whistle,21,19k,+7%
70,Sheppard - Geronimo,185,18k,-22%
71,Brantley Gilbert - One Hell of an Amen,36,17k,-0%
72,Charlie Puth - Marvin Gaye,15,16k,+45%
73,Vance Joy - Riptide,365,16k,-3%
74,Hozier - Take Me to Church,319,16k,-2%
75,Sam Smith - Lay Me Down,134,16k,-10%
76,Old Dominion - Break up with Him,6,16k,+51%
77,Meghan Trainor - Lips Are Movin,237,14k,-8%
78,Tech N9ne - Hood Go Crazy,37,16k,+3%
79,Tim McGraw - Diamond Rings and Old Barstools,49,14k,+15%
80,Billy Currington - Don't It,97,17k,-38%
81,Meghan Trainor - All About That Bass,341,14k,-9%
82,Adam Lambert - Ghost Town,6,12k,+43%
83,Kid Ink - Be Real,22,16k,-3%
84,Florence + The Machine - Ship To Wreck,12,13k,-30%
85,Zedd - Beautiful Now,17,11k,+103%
86,Chris Young - I'm Comin' Over,34,16k,-12%
87,Pitbull & Ne-Yo - Time of Our Lives,195,14k,-5%
88,Elle King - Ex's & Oh's,13,13k,+3%
89,Michael Ray - Kiss You In the Morning,16,14k,-0%
90,Eminem - Phenomenal,13,20k,-71%
91,Brett Eldredge - Lose My Mind,14,14k,+19%
92,Ariana Grande - One Last Time,119,13k,-7%
93,Easton Corbin - Baby Be My Love Song,23,13k,+18%
94,Jeremih - Planes,24,13k,+0%
95,Bea Miller - Fire N Gold,4,12k,+88%
96,Meghan Trainor - Like I'm Gonna Lose You,28,13k,+9%
97,Florida Georgia Line - Anything Goes,28,9k,
98,Imagine Dragons - I Bet My Life,177,10k,+16%
99,Brad Paisley - Crushin' It,5,12k,+5%
100,Galantis - Runaway,1,12k,+51%
101,Muse - Dead Inside,3,11k,+105%
102,K CAMP - Comfortable,6,14k,
103,Kenny Chesney - Wild Child,36,12k,-5%
104,Taylor Swift - New Romantics,15,7k,+86%
105,Pharrell Williams - Happy,432,12k,-5%
106,Future - F*ck up Some Commas,6,11k,+2%
107,twenty one pilots - Tear In My Heart,15,11k,+6%
108,Kelly Clarkson - Heartbeat Song,137,11k,-11%
109,Nicki Minaj - Truffle Butter,136,11k,-11%
110,Rihanna and Kanye West and Paul McCartney - FourFi...,127,11k,-6%
111,Mumford & Sons - Believe,72,10k,-6%
112,Dustin Lynch - Hell of a Night,1,12k,+11%
113,Big Sean - Blessings,115,12k,-17%
114,OneRepublic - I Lived,146,11k,-16%
115,Kenny Chesney - American Kids,143,9k,+79%
116,Sam Hunt - Leave the Night On,205,11k,+18%
117,Luke Bryan - Games,55,12k,-4%
118,"Flo Rida - I Don't Like It, I Love It",9,10k,+70%
119,Wale - The Matrimony,35,12k,+23%
120,Meek Mill - Check,3,12k,+275%
121,Drake - Energy,72,10k,+0%
122,Dillon Francis & DJ Snake - Get Low,67,11k,-10%
123,Brantley Gilbert - Bottoms Up,251,11k,-12%
124,Fall Out Boy - My Songs Know What You Did In the D...,146,9k,+19%
125,DJ Khaled - How Many Times,18,11k,-6%
126,Fall Out Boy - Immortals,79,9k,+6%
127,Kacey Musgraves - Biscuits,13,10k,+85%
128,James Bay - Hold Back the River,1,9k,+2%
129,Cole Swindell - Ain't Worth the Whiskey,124,9k,+0%
130,The Weeknd - Often,36,10k,+9%
131,Luke Bryan - Play It Again,213,9k,+38%
132,Maroon 5 - Animals,243,9k,-18%
133,Rae Sremmurd - Come Get Her,,10k,+0%
134,Calvin Harris - Pray to God,,10k,-5%
135,The Barden Bellas - World Championship Finale 2,25,10k,-28%
136,Jana Kramer - I Got the Boy,3,11k,+11%
137,Frankie Ballard - Young & Crazy,,10k,+0%
138,John Legend - All of Me,472,9k,-8%
139,Drake - Know Yourself,81,9k,-4%
140,Of Monsters and Men - Crystals,2,8k,+189%
141,Sia - Chandelier,327,9k,-14%
142,DJ Snake & Lil Jon - Turn Down For What,407,8k,-0%
143,twenty one pilots - Stressed Out,29,9k,-15%
144,Cam - Burning House,4,19k,
145,Rascal Flatts - Riot,5,9k,-13%
146,Sam Smith - I'm Not the Only One,230,8k,-10%
147,Bastille - Pompeii,338,6k,+107%
148,Sam Smith - Stay With Me,380,8k,-8%
149,Pitbull - Fireball,191,8k,+9%
150,Nicki Minaj - Feeling Myself,103,9k,-17%
151,A$AP Rocky - L$D,10,9k,-25%
152,Nick Jonas - Jealous,249,8k,-16%
153,Maddie & Tae - Fly,,8k,+43%
154,Deorro & Chris Brown - Five More Hours,,8k,+6%
155,Sage the Gemini - Good Thing,5,8k,+78%
156,Cole Swindell - Let Me See Ya Girl,,8k,+11%
157,J. Cole - Wet Dreamz,11,8k,-4%
158,Sam Smith - Like I Can,,7k,+61%
159,Rae Sremmurd - Throw Sum Mo,139,8k,-13%
160,Florida Georgia Line - This Is How We Roll,306,7k,+17%
161,Nicky Jam & Enrique Igles...,,6k,-11%
162,"Jessie J, Ariana Grande & Nicki Minaj - Bang Bang",231,7k,+4%
163,NEEDTOBREATHE - Brother,5,7k,+7%
164,Reba McEntire - Going Out Like That,18,8k,+105%
165,Calvin Harris - Outside,127,5k,+4%
166,Hillsong UNITED - Touch the Sky,6,7k,-4%
