,name,Top 100,end,change
0,Taylor Swift - Look What You Made Me Do,7.0,355k,
1,Logic - 1-800-273-8255,76.0,69k,+275%
2,Demi Lovato - Sorry Not Sorry,52.0,54k,+33%
3,Luis Fonsi & Daddy Yankee - Despacito,137.0,61k,+15%
4,Maroon 5 - What Lovers Do,2.0,18k,
5,P!nk - What About Us,22.0,47k,+75%
6,Liam Payne - Strip That Down,105.0,47k,+2%
7,Shawn Mendes - There's Nothing Holdin' Me Back,135.0,41k,+15%
8,Niall Horan - Slow Hands,120.0,41k,+1%
9,Kesha - Praying,57.0,37k,+5%
10,Imagine Dragons - Thunder,121.0,36k,+103%
11,Cardi B - Bodak Yellow,56.0,35k,-3%
12,Charlie Puth - Attention,133.0,39k,-0%
13,Portugal. The Man - Feel It Still,101.0,36k,+16%
14,Kendrick Lamar - HUMBLE.,154.0,33k,+186%
15,Imagine Dragons - Believer,213.0,32k,-12%
16,Calvin Harris - Feels,77.0,28k,+7%
17,Sam Hunt - Body Like a Back Road,212.0,27k,-13%
18,Kane Brown - What Ifs,112.0,23k,+1%
19,French Montana - Unforgettable,147.0,22k,-25%
20,Post Malone - Congratulations,226.0,20k,-3%
21,Cheat Codes - No Promises,113.0,19k,+4%
22,DJ Khaled - Wild Thoughts,77.0,21k,-47%
23,Luke Combs - When It Rains It Pours,61.0,17k,-1%
24,Blackbear - Do Re mi,42.0,17k,+23%
25,Khalid - Young Dumb & Broke,33.0,20k,+120%
26,Luke Bryan - Light It Up,9.0,26k,+21%
27,Dustin Lynch - Small Town Boy,162.0,16k,+0%
28,Thirty Seconds to Mars - Walk On Water,10.0,20k,+7%
29,Luis Fonsi - Despacito,224.0,18k,-31%
30,Demi Lovato - Tell Me You Love Me,8.0,28k,+315%
31,Yo Gotti - Rake It Up,53.0,16k,-3%
32,Childish Gambino - Redbone,195.0,17k,-12%
33,Thomas Rhett - Unforgettable,34.0,14k,+2%
34,J Balvin & Willy William - Mi Gente,63.0,14k,-3%
35,Old Dominion - No Such Thing as a Broken Heart,143.0,15k,+54%
36,The Chainsmokers & Coldplay - Something Just Like ...,191.0,15k,-5%
37,Ed Sheeran - Shape of You,238.0,14k,+4%
38,James Arthur - Say You Won't Let Go,307.0,14k,+40%
39,Hailee Steinfeld - Most Girls,110.0,15k,+5%
40,LANco - American Love Story,47.0,12k,+11%
41,Why Don't We - These Girls,2.0,6k,
42,Lil Uzi Vert - XO TOUR Llif3,160.0,13k,+86%
43,Kendrick Lamar - DNA.,109.0,12k,+217%
44,Selena Gomez - Fetish,50.0,15k,-1%
45,Midland - Drinkin' Problem,129.0,10k,-29%
46,Justin Bieber & BloodPop®...,15.0,14k,-67%
47,Macklemore - Glorious,63.0,12k,+23%
48,21 Savage - Bank Account,56.0,12k,+5%
49,Jon Pardi - Heartache on the Dance Floor,74.0,11k,-2%
50,Fergie - You Already Know,7.0,18k,
51,The Revivalists - Wish I Knew You,104.0,11k,+12%
52,Brett Young - In Case You Didn't Know,292.0,10k,-10%
53,Khalid - Location,199.0,11k,-30%
54,Fifth Harmony - Down,38.0,10k,
55,Carly Pearce - Every Little Thing,77.0,10k,+9%
56,Ed Sheeran - Castle on the Hill,238.0,11k,-7%
57,Kendrick Lamar - LOYALTY.,59.0,9k,+92%
58,Thomas Rhett - Craving You,154.0,9k,-21%
59,Bruno Mars - That's What I Like,228.0,10k,-19%
60,Alessia Cara - Scars To Your Beautiful,227.0,8k,+310%
61,Miley Cyrus - Younger Now,14.0,8k,-41%
