,name,Top 100,end,change
0,Meghan Trainor - All About That Bass,43,242k,+19%
1,"Jessie J, Ariana Grande & Nicki Minaj - Bang Bang",20,138k,-8%
2,Iggy Azalea - Black Widow,44,123k,+18%
3,Ariana Grande - Break Free,47,114k,+50%
4,MAGIC! - Rude,114,103k,-12%
5,Clean Bandit - Rather Be feat. Jess Glynne,59,96k,+14%
6,Sia - Chandelier,105,94k,+4%
7,Jason Aldean - Burnin' It Down,27,98k,-10%
8,Sam Smith - Stay With Me,143,92k,-21%
9,Ariana Grande - Problem,117,82k,+10%
10,Charli XCX - Boom Clap,78,80k,-10%
11,Iggy Azalea - Fancy,160,78k,-20%
12,Becky G - Shower,78,73k,+0%
13,Kenny Chesney - American Kids,59,75k,+7%
14,Enrique Iglesias - Bailando,88,68k,-6%
15,Maroon 5 - Maps,63,75k,-24%
16,Florida Georgia Line - Dirt,41,73k,-7%
17,Echosmith - Cool Kids,47,64k,+20%
18,Jeremih - Don't Tell 'Em,59,59k,+25%
19,Nico & Vinz - Am I Wrong,126,57k,-13%
20,Kongos - Come With Me Now,145,56k,+11%
21,OneRepublic - Love Runs Out,125,55k,+2%
22,Dierks Bentley - Drunk On a Plane,106,51k,-8%
23,Tove Lo - Habits,72,47k,+13%
24,Sam Hunt - Leave the Night On,62,46k,+5%
25,Disclosure - Latch,163,49k,-12%
26,Lady Antebellum - Bartender,91,48k,-17%
27,5 Seconds of Summer - Amnesia,48,41k,+11%
28,Pharrell Williams - Happy,230,41k,-4%
29,Lee Brice - I Don't Dance,147,41k,+1%
30,Demi Lovato - Really Don't Care,70,41k,+24%
31,Nicki Minaj - Anaconda,14,52k,-62%
32,Florida Georgia Line - This Is How We Roll,251,39k,-6%
33,Cole Swindell - Hope You Get Lonely Tonight,87,38k,+34%
34,Drake - 0 To 100 / The Catch Up,33,39k,+1%
35,DJ Snake & Lil Jon - Turn Down For What,241,30k,-21%
36,Ariana Grande - Best Mistake,7,116k,
37,Miranda Lambert - Somethin' Bad,91,36k,-18%
38,Ed Sheeran - Don't,66,34k,+8%
39,Coldplay - A Sky Full of Stars,109,35k,-2%
40,Kiesza - Hideaway,38,33k,+14%
41,John Legend - All of Me,313,34k,-0%
42,Luke Bryan - Roller Coaster,53,33k,-19%
43,Ingrid Michaelson - Girls Chase Boys,134,32k,-1%
44,Tim McGraw - Meanwhile Back At Mama's,94,33k,-15%
45,Chase Rice - Ready Set Roll,117,29k,+10%
46,Calvin Harris - Summer,153,29k,-16%
47,"Juicy J, Wiz Khalifa & Ty Dolla $ign - Shell Shock...",11,32k,+35%
48,Jason Derulo - Wiggle,111,29k,-14%
49,Pitbull - Fireball,24,31k,-15%
50,5 Seconds of Summer - She Looks So Perfect,139,25k,+17%
51,Vance Joy - Riptide,64,28k,-0%
52,Chris Brown - New Flame,14,21k,+33%
53,Katy Perry - This Is How We Do,11,23k,+50%
54,Fifth Harmony - Bo$$,43,23k,+6%
55,MKTO - Classic,191,27k,-18%
56,Milky Chance - Stolen Dance,40,25k,+6%
57,Luke Bryan - Play It Again,166,25k,-25%
58,Jack & Jack - Cold Hearted,3,20k,
59,Jason Derulo - Trumpets,89,23k,-4%
60,Frankie Ballard - Sunshine & Whiskey,51,23k,-9%
61,Kenny Chesney - Flora-Bama,6,31k,
62,AJR - I'm Ready,84,24k,-19%
63,Maddie & Tae - Girl In a Country Song,25,26k,+32%
64,T.I. - No Mediocre,62,24k,-23%
65,Little Big Town - Day Drinking,75,23k,-27%
66,OneRepublic - Counting Stars,336,21k,+4%
67,Hozier - Take Me to Church,18,22k,+5%
68,Brantley Gilbert - Small Town Throwdown,96,20k,-19%
69,Tinashe - 2 On,82,22k,-14%
70,Sam Hunt - Break Up In a Small Town,6,24k,
71,Lil Wayne - Believe Me,81,20k,-7%
72,Katy Perry - Dark Horse,335,19k,-25%
73,Bobby Shmurda - Hot N*gga,11,19k,+11%
74,Pharrell Williams - Come Get It Bae,92,20k,-24%
75,Brad Paisley - River Bank,113,19k,-12%
76,"Steve Aoki, Chris Lake & Tujamo - Delirious",21,19k,+0%
77,Jake Owen - Beachin',167,19k,-34%
78,Rich Gang - Lifestyle,15,18k,+3%
79,Dustin Lynch - Where It's At,125,18k,-7%
80,Joe Nichols - Yeah,122,18k,-18%
81,Eric Church - Cold One,46,18k,-20%
82,Idina Menzel - Let It Go,259,17k,-4%
83,Wiz Khalifa - We Dem Boyz,91,19k,+6%
84,Nicki Minaj - Pills N Potions,88,18k,-19%
85,Colbie Caillat - Try,23,18k,+20%
86,Brantley Gilbert - Bottoms Up,231,17k,-16%
87,ScHoolboy Q - Studio,65,17k,-5%
88,Troye Sivan - Touch,3,11k,
89,Mr. Probz - Waves,5,17k,+6%
90,Michael Jackson & Justin Timberlake - Love Never F...,99,16k,-0%
91,August Alsina - No Love,6,16k,+70%
92,Rita Ora - I Will Never Let You Down,19,17k,-9%
93,Tiësto - Wasted,74,17k,-22%
94,Bastille - Pompeii,327,16k,-4%
95,Paramore - Ain't It Fun,171,17k,-10%
96,Ed Sheeran - Sing,128,16k,-11%
97,Jack and Jack - Wild Life,11,25k,-59%
98,Rixton - Me and My Broken Heart,134,16k,+3%
99,American Authors - Best Day of My Life,268,16k,-1%
100,Billy Currington - We Are Tonight,82,16k,-4%
101,Shawn Mendes - Life of the Party,42,15k,-8%
102,Rae Sremmurd - No Flex Zone,1,15k,-0%
103,Troye Sivan - Happy Little Pill,11,17k,+56%
104,Imagine Dragons - On Top of the World,169,15k,-3%
105,Justin Timberlake - Not a Bad Thing,161,15k,-8%
106,Blue Swede - Hooked On a Feeling,11,16k,-12%
107,Newsboys - God's Not Dead,15,14k,+70%
108,DJ Khaled - Hold You Down,6,23k,
109,Pitbull - Timber,292,14k,-7%
110,Troye Sivan - Fun,3,9k,
111,A Great Big World - Say Something,195,15k,-2%
112,Iggy Azalea - Work,85,15k,-8%
113,Migos - Fight Night,3,14k,-1%
114,Chris Young - Who I Am With You,121,15k,-13%
115,Hilary Duff - All About You,5,21k,
116,Trey Songz - Na Na,179,14k,-10%
117,Maroon 5 - It Was Always You,15,15k,-42%
118,The Vamps - Somebody To You,8,14k,-42%
119,Christina Perri - Human,189,14k,-0%
120,Bleachers - I Wanna Get Better,9,15k,-4%
121,MAGIC! - Let Your Hair Down,5,15k,-3%
122,Big Data - Dangerous,,14k,+2%
123,Troye Sivan - Gasoline,3,9k,
124,Justin Moore - Home Sweet Home,4,13k,-7%
125,Blake Shelton - My Eyes,104,14k,-21%
126,Sam Hunt - Ex To See,3,14k,
127,China Anne McClain & Kelli Berglund - Something Re...,,4k,
128,Katy Perry - Roar,255,13k,-5%
129,Imagine Dragons - Radioactive,240,13k,-3%
130,Childish Gambino - 3005,2,14k,-0%
131,Wiz Khalifa - So High,5,36k,
132,Imagine Dragons - Demons,262,13k,-5%
133,Lil Jon - Bend Ova,14,14k,-17%
134,Eli Young Band - Dust,6,14k,-7%
135,Wiz Khalifa - Promises,5,14k,-54%
136,Sam Hunt - House Party,2,14k,
137,Lorde - Royals,234,13k,+1%
138,Avicii - Wake Me Up,248,13k,-6%
139,Keith Urban - Somewhere In My Car,1,13k,+20%
140,Luke Bryan - That's My Kind of Night,191,13k,-11%
141,French Montana - Don't Panic,3,14k,
142,Ryn Weaver - OctaHate,,13k,
143,Chris Brown - Loyal,163,12k,-5%
144,Passenger - Let Her Go,252,14k,+13%
145,Wiz Khalifa - You and Your Friends,4,13k,+13%
146,One Direction - Story Of My Life,215,12k,-5%
147,Darius Rucker - Wagon Wheel,65,12k,-13%
148,Hillsong United - Oceans,33,12k,-3%
149,Arctic Monkeys - Do I Wanna Know,84,12k,-10%
150,Scotty McCreery - Feelin’...,,11k,-4%
151,G-Eazy - I Mean It,4,13k,+4%
152,Katy Perry - Birthday,87,13k,-14%
153,AWOLNATION - Sail,190,12k,-2%
154,"Kristen Bell, Agatha Lee Monn & Katie Lopez - Do Y...",180,11k,-1%
155,OneRepublic - Ordinary Human,,1k,
156,Fall Out Boy - My Songs Know What You Did In the D...,145,11k,-1%
157,Mos Def & Marvin Gaye - You Are Undeniable,,8k,
158,O.A.R. - Peace,8,12k,-9%
159,Adrian Marcel - 2AM.,4,12k,-10%
160,Thomas Rhett - Get Me Some of That,164,11k,-13%
161,Tyga - Hookah,,12k,
162,Wiz Khalifa - Stayin Out All Night,5,12k,-12%
163,Kid Ink - Main Chick,18,12k,-7%
164,Wiz Khalifa - KK,5,10k,-8%
165,Troye Sivan - The Fault In Our Stars,1,6k,
166,Christina Perri - A Thousand Years,6,10k,-9%
167,Jeezy - Seen It All,4,12k,-2%
168,RaeLynn - God Made Girls,4,12k,+130%
169,The Script - Hall of Fame,3,13k,-6%
170,Luke Bryan - Drink a Beer,163,11k,-11%
171,Lorde - Tennis Court,65,12k,-7%
172,John Legend - You & I,9,10k,-4%
173,Train - Angel in Blue Jeans,2,10k,-2%
174,Lorde - Team,258,11k,+5%
175,MercyMe - Greater,1,7k,
176,Big & Rich - Look at You,,10k,-5%
177,Young Money - Trophies,103,11k,-4%
178,Ty Dolla $ign - Or Nah,43,12k,-35%
179,Luke Bryan - Country Girl,,10k,+71%
180,Zac Brown Band - All Alright,,11k,+6%
181,Dirty Heads - My Sweet Summer,,10k,+212%
182,alt-J - Left Hand Free,3,6k,
183,Beyoncé - Partition,113,10k,-18%
184,T.I. - About the Money,,10k,+84%
185,Brothers Osborne - Rum,,10k,-12%
186,Phillip Phillips - Raging Fire,37,7k,
187,Luke Bryan - What Is It With You,,12k,
188,K CAMP - Cut Her Off,6,10k,-11%
189,Five Finger Death Punch - Wrong Side of Heaven,,11k,
190,Chase Rice - Do It Like This,3,9k,-50%
