,name,Top 100,end,change
0,Omi - Cheerleader,62,159k,+17%
1,Taylor Swift - Bad Blood,124,177k,-16%
2,Rachel Platten - Fight Song,82,142k,+7%
3,Wiz Khalifa - See You Again,104,117k,-14%
4,"Andy Grammer - Honey, I'm Good.",152,110k,-4%
5,Little Big Town - Girl Crush,157,69k,+3%
6,WALK THE MOON - Shut Up and Dance,194,102k,-7%
7,The Weeknd - Can't Feel My Face,14,82k,-11%
8,Fetty Wap - Trap Queen,151,87k,-14%
9,Silento - Watch Me,71,77k,+0%
10,Fifth Harmony - Worth It,121,80k,+4%
11,Major Lazer - Lean On,68,73k,+15%
12,David Guetta - Hey Mama,97,75k,-9%
13,Skrillex & Diplo - Where ...,100,72k,+2%
14,Luke Bryan - Kick the Dust Up,34,65k,-6%
15,Mark Ronson - Uptown Funk,224,62k,-6%
16,Jason Derulo - Want to Want Me,104,66k,-22%
17,DJ Snake & AlunaGeorge - You Know You Like It,93,62k,-8%
18,Tove Lo - Talking Body,137,62k,-4%
19,The Weeknd - The Hills,26,63k,-13%
20,Sam Hunt - Take Your Time,213,55k,-1%
21,Maroon 5 - This Summer's Gonna Hurt Like a MotherF...,38,59k,-9%
22,Ed Sheeran - Photograph,41,51k,+16%
23,Pitbull - Fun,40,39k,+15%
24,Maroon 5 - Sugar,160,44k,-8%
25,Blake Shelton - Sangria,74,42k,-1%
26,Ed Sheeran - Thinking Out Loud,266,51k,+33%
27,Meghan Trainor - Dear Future Husband,239,45k,-4%
28,George Ezra - Budapest,131,38k,-4%
29,Sia - Elastic Heart,179,41k,+10%
30,Sam Hunt - House Party,33,38k,+12%
31,Fall Out Boy - Uma Thurman,110,38k,-4%
32,Chris Janson - Buy Me a Boat,51,36k,-4%
33,Eric Church - Like a Wrecking Ball,110,38k,-3%
34,Echosmith - Bright,100,39k,-0%
35,T-Wayne - Nasty Freestyle,76,39k,-15%
36,The Weeknd - Earned It,175,36k,-14%
37,Thomas Rhett - Crash and Burn,59,36k,+2%
38,Nicki Minaj - The Night Is Still Young,40,35k,+5%
39,Rich Homie Quan - Flex,54,32k,+4%
40,Shawn Mendes - Stitches,41,29k,+12%
41,Adam Lambert - Ghost Town,13,27k,+118%
42,X Ambassadors - Renegades,78,26k,+26%
43,Ellie Goulding - Love Me Like You Do,165,26k,-9%
44,Jason Aldean - Tonight Looks Good On You,80,25k,-1%
45,Taylor Swift - Shake It Off,308,24k,-3%
46,Jidenna - Classic Man,37,24k,+5%
47,Taylor Swift - Style,238,24k,-9%
48,Canaan Smith - Love You Like That,96,24k,+11%
49,Omarion - Post To Be,131,25k,-5%
50,Charlie Puth - Marvin Gaye,22,24k,+48%
51,Trey Songz - Slow Motion,121,25k,+0%
52,Flo Rida - GDFR,236,25k,-6%
53,Kelsea Ballerini - Love Me Like You Mean It,87,24k,-2%
54,"Kuana Torres Kahele, Napua Greig & James Ford Murp...",2,7k,
55,"Keith Urban - John Cougar, John Deere, John 3:16",13,24k,-32%
56,Zac Brown Band - Loving You Easy,41,22k,+0%
57,Rihanna - Bitch Better Have My Money,88,24k,-11%
58,Taylor Swift - Blank Space,238,19k,-4%
59,Zedd - Beautiful Now,24,23k,+92%
60,Travie McCoy - Golden,6,22k,
61,Carrie Underwood - Little Toy Guns,100,20k,-5%
62,Carly Rae Jepsen - I Really Like You,91,21k,-17%
63,Zac Brown Band - Homegrown,161,17k,-8%
64,Nick Jonas - Chains,151,18k,-12%
65,Shaggy - I Need Your Love,51,18k,-5%
66,Fall Out Boy - Centuries,290,17k,-13%
67,Sheppard - Geronimo,192,17k,-7%
68,Beck - Dreams,7,22k,
69,Brantley Gilbert - One Hell of an Amen,43,17k,-3%
70,Florida Georgia Line - Sippin' On Fire,108,16k,-24%
71,Hilary Duff - Sparks,12,18k,
72,Katy Tiz - Whistle,28,18k,-5%
73,Five Finger Death Punch - Jekyll and Hyde,6,18k,
74,Tim McGraw - Diamond Rings and Old Barstools,56,15k,+9%
75,Natalie La Rose - Somebody,147,16k,-19%
76,Kid Ink - Be Real,29,16k,+1%
77,Elle King - Ex's & Oh's,20,15k,+13%
78,Old Dominion - Break up with Him,13,16k,+3%
79,Jake Owen - Real Life,21,16k,-7%
80,A Thousand Horses - Smoke,121,16k,-32%
81,Sage the Gemini - Good Thing,10,14k,+77%
82,Tech N9ne - Hood Go Crazy,44,15k,-1%
83,Vance Joy - Riptide,372,15k,-7%
84,Hozier - Take Me to Church,326,14k,-7%
85,Jessie J - Flashlight,43,16k,-28%
86,Sam Smith - Lay Me Down,141,15k,-6%
87,Chris Young - I'm Comin' Over,41,15k,-4%
88,Meghan Trainor - All About That Bass,347,13k,-1%
89,Michael Ray - Kiss You In the Morning,23,14k,-1%
90,Meghan Trainor - Lips Are Movin,244,14k,-3%
91,Pitbull & Ne-Yo - Time of Our Lives,199,13k,-5%
92,Jeremih - Planes,31,13k,+4%
93,Easton Corbin - Baby Be My Love Song,28,13k,+0%
94,Brett Eldredge - Lose My Mind,21,14k,-0%
95,Britney Spears & Iggy Azalea - Pretty Girls,49,15k,-27%
96,"Flo Rida - I Don't Like It, I Love It",11,13k,+24%
97,Brad Paisley - Crushin' It,6,12k,+2%
98,Meghan Trainor - Like I'm Gonna Lose You,35,13k,-0%
99,Dustin Lynch - Hell of a Night,1,13k,+5%
100,Pitbull - Fireball,191,10k,+32%
101,Pierce the Veil - The Divine Zero,3,14k,
102,Drake - Energy,73,12k,+16%
103,Ariana Grande - One Last Time,120,12k,-5%
104,Future - F*ck up Some Commas,6,12k,+5%
105,Billy Currington - Don't It,101,13k,-24%
106,Imagine Dragons - I Bet My Life,177,12k,+24%
107,Kenny Chesney - Wild Child,36,11k,-7%
108,twenty one pilots - Tear In My Heart,16,12k,+9%
109,Wale - The Matrimony,36,11k,-7%
110,Pharrell Williams - Happy,432,12k,-0%
111,Florida Georgia Line - Anything Goes,28,11k,+21%
112,Rascal Flatts - Riot,5,11k,+16%
113,Bea Miller - Fire N Gold,5,11k,-5%
114,Mumford & Sons - Believe,72,11k,+3%
115,DJ Khaled - How Many Times,18,11k,+3%
116,Big Sean - Blessings,115,11k,-6%
117,Nate Ruess - Nothing Without Love,43,9k,+181%
118,Tori Kelly - Nobody Love,84,9k,+77%
119,Rae Sremmurd - Come Get Her,,10k,+1%
120,Sam Smith - Like I Can,,9k,+27%
